gene_name,Gene_Type,Max_TPM,Median_Conservation,enrichment_intergenic_dbsnp,category
RN7SL455P,Pseudogene,1.47,0.305000007152557,1.749031258391039,Pseudogene
RN7SL456P,Pseudogene,0,0.30799999833107,1.3422739769576302,Pseudogene
RN7SL457P,Pseudogene,0.2,0.30799999833107,1.2465613665217186,Pseudogene
RN7SL459P,Pseudogene,0.18,0.30799999833107,1.4836829381062686,Pseudogene
RN7SL45P,Pseudogene,0.85,0.206000000238419,1.165579957619513,Pseudogene
RN7SL460P,Pseudogene,0.09,0.300000011920929,1.319364227996909,Pseudogene
RN7SL461P,Pseudogene,0,0.305000007152557,1.2193950322585414,Pseudogene
RN7SL462P,Pseudogene,0.06,0.284999996423721,1.0779604987363909,Pseudogene
RN7SL464P,Pseudogene,3.2,0.305000007152557,0.8186531284829306,Pseudogene
RN7SL465P,Pseudogene,5.5,0.214000001549721,1.0385665934669546,Pseudogene
RN7SL466P,Pseudogene,0,-0.104000002145767,0.7771059866596806,Pseudogene
RN7SL468P,Pseudogene,0.32,-0.195500001311302,0.968779314435048,Pseudogene
RN7SL469P,Pseudogene,0.64,-0.0659999996423721,1.7000745981008996,Pseudogene
RN7SL470P,Pseudogene,0.38,0.123000003397465,1.7031868369138257,Pseudogene
RN7SL471P,Pseudogene,640.66,0.677999973297119,1.568270290803779,Pseudogene
RN7SL472P,Pseudogene,1.41,0.146999999880791,1.7426414888559856,Pseudogene
RN7SL473P,Pseudogene,15.71,0.282999992370605,1.2081489647673558,Pseudogene
RN7SL474P,Pseudogene,0.16,0.184000000357628,1.6617065495471277,Pseudogene
RN7SL475P,Pseudogene,0.24,-0.120999999344349,1.2122031559242932,Pseudogene
RN7SL477P,Pseudogene,0.69,0.211999997496605,1.1537611398674268,Pseudogene
RN7SL478P,Pseudogene,0.39,0.223000004887581,1.456974947024391,Pseudogene
RN7SL479P,Pseudogene,0.06,0.30799999833107,0.7062637489869168,Pseudogene
RN7SL47P,Pseudogene,1.69,0.305000007152557,1.3475507683943586,Pseudogene
RN7SL480P,Pseudogene,0,0.305000007152557,1.3232107709356753,Pseudogene
RN7SL481P,Pseudogene,4.84,0.226999998092651,1.1849153308295222,Pseudogene
RN7SL482P,Pseudogene,2.45,0.30799999833107,0.9208081665194152,Pseudogene
RN7SL483P,Pseudogene,0.67,0.303000003099442,1.060309683552403,Pseudogene
RN7SL484P,Pseudogene,0,0.17399999499321,1.8054948947482448,Pseudogene
RN7SL487P,Pseudogene,0.34,0.305999994277954,1.1914666752829228,Pseudogene
RN7SL488P,Pseudogene,0.23,0.270999997854233,1.2994993891138389,Pseudogene
RN7SL489P,Pseudogene,0.03,-0.0450000017881393,0.7164919308990261,Pseudogene
RN7SL48P,Pseudogene,0.15,0.272000014781952,0.9839404324833116,Pseudogene
RN7SL491P,Pseudogene,0,0.18299999833107,1.4461857496471695,Pseudogene
RN7SL492P,Pseudogene,0,0.291999995708466,1.2716279781703863,Pseudogene
RN7SL493P,Pseudogene,0.35,0.305000007152557,1.5334198398970285,Pseudogene
RN7SL494P,Pseudogene,0.64,-0.197499997913837,1.119723588234219,Pseudogene
RN7SL495P,Pseudogene,0,-0.126000002026558,1.5388606275913312,Pseudogene
RN7SL496P,Pseudogene,0,0.252000004053116,1.0899378376112396,Pseudogene
RN7SL497P,Pseudogene,0,0.214000001549721,1.327057313874442,Pseudogene
RN7SL498P,Pseudogene,0.56,0.44200000166893,1.456974947024391,Pseudogene
RN7SL499P,Pseudogene,0.23,0.284000009298325,0.8054326431782373,Pseudogene
RN7SL49P,Pseudogene,1.64,0.30799999833107,1.0606777614337566,Pseudogene
RN7SL4P,Pseudogene,599.31,0.0850000008940697,1.1421103137271065,Pseudogene
RN7SL500P,Pseudogene,0,0.239999994635582,1.234458828982673,Pseudogene
RN7SL502P,Pseudogene,2.21,0.284000009298325,1.0420284821118444,Pseudogene
RN7SL503P,Pseudogene,0.1,0.30799999833107,1.3526882386050345,Pseudogene
RN7SL504P,Pseudogene,0,0.26800000667572,1.0408182283579397,Pseudogene
RN7SL505P,Pseudogene,3.61,0.301999986171722,1.149906288564834,Pseudogene
RN7SL507P,Pseudogene,2.1,0.305000007152557,1.2790664926823316,Pseudogene
RN7SL508P,Pseudogene,1.09,0.30799999833107,1.3297613193066442,Pseudogene
RN7SL509P,Pseudogene,0,-0.0469999983906746,1.1811995139539426,Pseudogene
RN7SL50P,Pseudogene,0.2,0.30799999833107,1.2937937529576593,Pseudogene
RN7SL510P,Pseudogene,0.29,0.159999996423721,1.4131438223823491,Pseudogene
RN7SL513P,Pseudogene,2.49,0.305000007152557,1.1539241580433175,Pseudogene
RN7SL515P,Pseudogene,0.68,0.20100000500679,1.075944111720423,Pseudogene
RN7SL516P,Pseudogene,0.41,0.28099998831749,0.8654333072533837,Pseudogene
RN7SL517P,Pseudogene,12.92,0.239999994635582,0.6035793393653307,Pseudogene
RN7SL518P,Pseudogene,0.08,-0.0329999998211861,1.0544335830893663,Pseudogene
RN7SL519P,Pseudogene,0.22,0.28099998831749,0.8924780981050519,Pseudogene
RN7SL51P,Pseudogene,0,0.305000007152557,0.8653102015197772,Pseudogene
RN7SL520P,Pseudogene,0.32,0.239999994635582,1.2266302644906326,Pseudogene
RN7SL521P,Pseudogene,10.42,-0.132500000298023,1.321540050265302,Pseudogene
RN7SL523P,Pseudogene,0.2,0.305000007152557,1.3054495525338543,Pseudogene
RN7SL524P,Pseudogene,0.3,0.146999999880791,1.933541739029756,Pseudogene
RN7SL525P,Pseudogene,0.37,0.151500001549721,1.798739641740684,Pseudogene
RN7SL526P,Pseudogene,1.18,0.305000007152557,1.284841806574688,Pseudogene
RN7SL52P,Pseudogene,0,-0.0590000003576279,2.3604635803707272,Pseudogene
RN7SL530P,Pseudogene,0.46,0.30799999833107,1.2588263542290736,Pseudogene
RN7SL531P,Pseudogene,0.23,0.305000007152557,1.2193950322585414,Pseudogene
RN7SL535P,Pseudogene,9,-0.165000006556511,1.1030481680012767,Pseudogene
RN7SL536P,Pseudogene,0.06,-0.013499999884516,1.724736797978225,Pseudogene
RN7SL538P,Pseudogene,0.18,-0.028999999165535,0.7769510612237437,Pseudogene
RN7SL539P,Pseudogene,0.16,-0.158999994397163,0.7877878558921161,Pseudogene
RN7SL541P,Pseudogene,4.11,0.301999986171722,1.1782654214692234,Pseudogene
RN7SL542P,Pseudogene,0,-0.218999996781349,1.5122408810693433,Pseudogene
RN7SL543P,Pseudogene,0.17,-0.293999999761581,1.103597612047104,Pseudogene
RN7SL544P,Pseudogene,0.16,0.277999997138977,0.0366911437363325,Pseudogene
RN7SL545P,Pseudogene,0.06,-0.145000003278255,1.2695979207339714,Pseudogene
RN7SL546P,Pseudogene,0.77,0.194999992847443,1.3055299373585176,Pseudogene
RN7SL547P,Pseudogene,0.02,0.207000002264977,1.4253033261070056,Pseudogene
RN7SL549P,Pseudogene,0.4,0.231000006198883,1.182443667644646,Pseudogene
RN7SL551P,Pseudogene,0.06,0.30799999833107,1.3404169512624398,Pseudogene
RN7SL552P,Pseudogene,3.13,0.305000007152557,1.1955640797176958,Pseudogene
RN7SL553P,Pseudogene,0.07,-0.141500003635883,1.014054563128976,Pseudogene
RN7SL554P,Pseudogene,0,0.195999994874001,1.3441691607150503,Pseudogene
RN7SL555P,Pseudogene,9.05,0.30799999833107,1.2500243344901183,Pseudogene
RN7SL556P,Pseudogene,0.11,0.193000003695488,1.3986959491434152,Pseudogene
RN7SL557P,Pseudogene,0,0.144999995827675,1.3966582219447798,Pseudogene
RN7SL558P,Pseudogene,16.56,-0.141000002622604,1.103597612047104,Pseudogene
RN7SL559P,Pseudogene,5.13,-0.0500000007450581,1.356625184343142,Pseudogene
RN7SL55P,Pseudogene,0.95,0.204999998211861,1.2279796927243958,Pseudogene
RN7SL560P,Pseudogene,0.09,0.097000002861023,1.460418705990085,Pseudogene
RN7SL561P,Pseudogene,0.11,0.160999998450279,1.1372078333842193,Pseudogene
RN7SL563P,Pseudogene,2.42,0.30799999833107,1.270482153805269,Pseudogene
RN7SL564P,Pseudogene,0,0.118000000715256,1.3615838832928102,Pseudogene
RN7SL565P,Pseudogene,0.26,0.300000011920929,0.6482102060085417,Pseudogene
RN7SL566P,Pseudogene,3.34,-0.0839999988675117,1.0795790580438027,Pseudogene
RN7SL567P,Pseudogene,0,0.125,1.215126722814692,Pseudogene
RN7SL568P,Pseudogene,0,0.266999989748001,1.3404169512624398,Pseudogene
RN7SL569P,Pseudogene,1.91,0.354999989271164,1.2542935432827758,Pseudogene
RN7SL570P,Pseudogene,0.07,0.284000009298325,1.3560644630222634,Pseudogene
RN7SL571P,Pseudogene,0.45,0.222000002861023,1.2245306456455574,Pseudogene
RN7SL573P,Pseudogene,0,0.263999998569489,1.3591675853632754,Pseudogene
RN7SL574P,Pseudogene,1.45,0.305000007152557,1.391710318420982,Pseudogene
RN7SL575P,Pseudogene,0.74,0.146999999880791,0.697009018135013,Pseudogene
RN7SL577P,Pseudogene,1.38,0.30799999833107,1.2609805614114729,Pseudogene
RN7SL578P,Pseudogene,0.58,0.30799999833107,0.810057477260091,Pseudogene
RN7SL57P,Pseudogene,7.73,0.30799999833107,1.1977338874848786,Pseudogene
RN7SL580P,Pseudogene,0.07,-0.127000004053116,1.1739461412874437,Pseudogene
RN7SL581P,Pseudogene,0.46,-0.0579999983310699,1.0116781379726645,Pseudogene
RN7SL582P,Pseudogene,0.8,-0.0410000011324883,0.9835155326981566,Pseudogene
RN7SL583P,Pseudogene,0.19,-0.10700000077486,0.7261522523427487,Pseudogene
RN7SL584P,Pseudogene,0,0.266999989748001,1.9647675083590328,Pseudogene
RN7SL585P,Pseudogene,0,0.305000007152557,1.0668386840668884,Pseudogene
RN7SL586P,Pseudogene,0,0.207000002264977,1.2321282727673837,Pseudogene
RN7SL587P,Pseudogene,2.08,-0.12899999320507,1.458592655862368,Pseudogene
RN7SL589P,Pseudogene,1.17,0.184000000357628,1.120460733453596,Pseudogene
RN7SL58P,Pseudogene,0,0.206000000238419,1.311396389052321,Pseudogene
RN7SL591P,Pseudogene,0.58,0.30799999833107,1.153844323799645,Pseudogene
RN7SL592P,Pseudogene,0.35,0.305000007152557,1.7799774783405171,Pseudogene
RN7SL594P,Pseudogene,0.07,0.105999998748302,1.028715690818894,Pseudogene
RN7SL596P,Pseudogene,0.19,0.144999995827675,1.2422330284435184,Pseudogene
RN7SL597P,Pseudogene,0.44,0.294999986886978,1.0795790580438027,Pseudogene
RN7SL598P,Pseudogene,0.07,-0.170500002801418,1.3468395347023838,Pseudogene
RN7SL5P,Pseudogene,215.75,0.0149999996647239,1.9801787354773368,Pseudogene
RN7SL600P,Pseudogene,7.29,0.30799999833107,1.2662330496119405,Pseudogene
RN7SL601P,Pseudogene,0,0.207000002264977,1.17361569657648,Pseudogene
RN7SL602P,Pseudogene,0.14,0.218999996781349,1.7259936792181785,Pseudogene
RN7SL604P,Pseudogene,0.48,-0.119999997317791,0.97396806323517,Pseudogene
RN7SL605P,Pseudogene,0.78,-0.153999999165535,1.2484564257805018,Pseudogene
RN7SL606P,Pseudogene,0.67,0.305000007152557,1.0906327685357189,Pseudogene
RN7SL607P,Pseudogene,0.2,0.30799999833107,1.394018036270026,Pseudogene
RN7SL608P,Pseudogene,8.57,-0.131999999284744,1.2574059342090356,Pseudogene
RN7SL60P,Pseudogene,0.06,-0.172999992966652,1.1732985138606051,Pseudogene
RN7SL610P,Pseudogene,0.95,0.146999999880791,1.0145752689519678,Pseudogene
RN7SL612P,Pseudogene,0.45,0.303000003099442,0.7417829872660587,Pseudogene
RN7SL614P,Pseudogene,0.93,-0.333499997854233,1.364561107527415,Pseudogene
RN7SL615P,Pseudogene,0.78,0.305000007152557,1.282137953381464,Pseudogene
RN7SL616P,Pseudogene,0.63,0.284000009298325,1.1233764305294978,Pseudogene
RN7SL617P,Pseudogene,0.27,0.305000007152557,1.206678004177136,Pseudogene
RN7SL618P,Pseudogene,0.1,-0.0654999986290932,1.2790664926823316,Pseudogene
RN7SL619P,Pseudogene,0.24,0.195999994874001,1.1981981254257643,Pseudogene
RN7SL620P,Pseudogene,0.27,-0.12899999320507,1.2036632631654969,Pseudogene
RN7SL621P,Pseudogene,0.31,0.266999989748001,1.1616816968916883,Pseudogene
RN7SL622P,Pseudogene,0,0.165000006556511,1.7430294609870851,Pseudogene
RN7SL623P,Pseudogene,0.5,0.30799999833107,1.10925612611906,Pseudogene
RN7SL624P,Pseudogene,0.2,0.180500000715256,1.6367593663867102,Pseudogene
RN7SL625P,Pseudogene,0,0.214000001549721,0.9310220115088644,Pseudogene
RN7SL627P,Pseudogene,0.53,0.266000002622604,0.768051796496079,Pseudogene
RN7SL628P,Pseudogene,0.19,-0.0160000007599592,1.7000745981008996,Pseudogene
RN7SL629P,Pseudogene,0.47,0.214000001549721,1.0359347482983248,Pseudogene
RN7SL62P,Pseudogene,0.02,0.199000000953674,1.1695044692613294,Pseudogene
RN7SL630P,Pseudogene,8.45,0.0689999982714653,1.2045896033391692,Pseudogene
RN7SL632P,Pseudogene,0,-0.096000000834465,1.2535680987811662,Pseudogene
RN7SL633P,Pseudogene,0,0.30799999833107,0.912213486023837,Pseudogene
RN7SL634P,Pseudogene,0.23,0.284000009298325,1.1776349284140708,Pseudogene
RN7SL635P,Pseudogene,0.07,-0.0509999990463257,1.3494738225547531,Pseudogene
RN7SL636P,Pseudogene,0.06,0.29899999499321,1.358653916585738,Pseudogene
RN7SL638P,Pseudogene,2.16,0.30799999833107,1.1378471931106346,Pseudogene
RN7SL63P,Pseudogene,0,0.29899999499321,1.1540008409352662,Pseudogene
RN7SL640P,Pseudogene,0.02,0.28999999165535,0.0532326172215501,Pseudogene
RN7SL643P,Pseudogene,0.02,0.29899999499321,1.515894813610587,Pseudogene
RN7SL644P,Pseudogene,0.1,0.180999994277954,1.3813247574970395,Pseudogene
RN7SL645P,Pseudogene,0.07,-0.256000012159348,1.291237276470687,Pseudogene
RN7SL646P,Pseudogene,1.8,-0.126000002026558,1.2279796927243958,Pseudogene
RN7SL647P,Pseudogene,0,-0.106499999761581,1.157809424568716,Pseudogene
RN7SL648P,Pseudogene,35.23,0.29899999499321,0.9116306764876602,Pseudogene
RN7SL649P,Pseudogene,0.08,0.164000004529953,1.098866399317945,Pseudogene
RN7SL650P,Pseudogene,14.43,0.347000002861023,1.2662330496119405,Pseudogene
RN7SL652P,Pseudogene,1.13,0.282000005245209,1.3893713094824591,Pseudogene
RN7SL653P,Pseudogene,5.54,-0.063000001013279,0.6638634243260898,Pseudogene
RN7SL654P,Pseudogene,0.07,0.0850000008940697,0.8326711615048985,Pseudogene
RN7SL655P,Pseudogene,2.46,-0.122999999672174,1.107300959738537,Pseudogene
RN7SL656P,Pseudogene,8.22,0.224000006914139,0.0370828641320941,Pseudogene
RN7SL657P,Pseudogene,40.23,0.105999998748302,1.6952226728326931,Pseudogene
RN7SL658P,Pseudogene,0.64,0.305000007152557,0.768051796496079,Pseudogene
RN7SL659P,Pseudogene,0.08,0.30799999833107,1.3591675853632754,Pseudogene
RN7SL65P,Pseudogene,1.12,0.263999998569489,0.6395518726189099,Pseudogene
RN7SL660P,Pseudogene,5.34,0.0040000001899898,1.2081489647673558,Pseudogene
RN7SL663P,Pseudogene,2.42,0.214000001549721,1.2197657817362726,Pseudogene
RN7SL664P,Pseudogene,14.75,0.165999993681908,0.9338397326029644,Pseudogene
RN7SL665P,Pseudogene,0.31,-0.126000002026558,1.0536065763575315,Pseudogene
RN7SL666P,Pseudogene,0.76,-0.100499998778105,1.2911098517394564,Pseudogene
RN7SL667P,Pseudogene,0.06,0.419999986886978,0.8974965673670249,Pseudogene
RN7SL668P,Pseudogene,0.1,-0.096000000834465,0.8368325543912503,Pseudogene
RN7SL66P,Pseudogene,0.2,0.18299999833107,1.3025356026398056,Pseudogene
RN7SL670P,Pseudogene,0.07,0.272000014781952,0.909707405018277,Pseudogene
RN7SL671P,Pseudogene,0,0.211999997496605,1.0644376967809164,Pseudogene
RN7SL672P,Pseudogene,1.8,0.305000007152557,1.2381621291129172,Pseudogene
RN7SL673P,Pseudogene,0.15,-0.168999999761581,1.494893181088722,Pseudogene
RN7SL674P,Pseudogene,39.15,-0.304000005125999,0.8967760270295874,Pseudogene
RN7SL675P,Pseudogene,0,0.374000012874603,1.2045896033391692,Pseudogene
RN7SL676P,Pseudogene,0,0.105999998748302,1.3196537527342354,Pseudogene
RN7SL677P,Pseudogene,1.47,0.0350000001490116,1.295730296460914,Pseudogene
RN7SL678P,Pseudogene,0.22,0.130999997258186,0.975812625389018,Pseudogene
RN7SL679P,Pseudogene,0.22,0.284000009298325,0.7312480576223469,Pseudogene
RN7SL67P,Pseudogene,2.44,0.214000001549721,1.2086591628099097,Pseudogene
RN7SL680P,Pseudogene,0.47,0.206000000238419,1.277849866580857,Pseudogene
RN7SL681P,Pseudogene,0.73,0.29899999499321,1.2371114399501348,Pseudogene
RN7SL683P,Pseudogene,2.88,0.305000007152557,1.286454916187462,Pseudogene
RN7SL684P,Pseudogene,0.64,0.0034999998752027,1.2168813339854874,Pseudogene
RN7SL685P,Pseudogene,0.39,0.30799999833107,1.282137953381464,Pseudogene
RN7SL687P,Pseudogene,0,0.282999992370605,0.8896851367738555,Pseudogene
RN7SL688P,Pseudogene,2.2,-0.133000001311302,1.060974454513878,Pseudogene
RN7SL689P,Pseudogene,13.75,0.284000009298325,1.1811995139539426,Pseudogene
RN7SL68P,Pseudogene,8.68,-0.0345000009983778,0.7731179060829814,Pseudogene
RN7SL690P,Pseudogene,0.71,0.0610000006854534,1.4762070163251129,Pseudogene
RN7SL691P,Pseudogene,0,0.305000007152557,1.211661025711447,Pseudogene
RN7SL692P,Pseudogene,0,0.282999992370605,0.9407201574620816,Pseudogene
RN7SL693P,Pseudogene,0.19,0.159999996423721,1.6184432816551946,Pseudogene
RN7SL697P,Pseudogene,0.24,0.194999992847443,0.8364108217620156,Pseudogene
RN7SL698P,Pseudogene,39.51,0.30799999833107,1.0926347218612056,Pseudogene
RN7SL69P,Pseudogene,0.56,0.0054999998537823,1.2514557750853033,Pseudogene
RN7SL6P,Pseudogene,0,0.123000003397465,1.2427862630691724,Pseudogene
RN7SL700P,Pseudogene,0,0.30799999833107,1.3822826803524466,Pseudogene
RN7SL702P,Pseudogene,0.25,0.296000003814697,0.1665342323009797,Pseudogene
RN7SL703P,Pseudogene,0.08,0.214000001549721,1.2191503212346084,Pseudogene
RN7SL704P,Pseudogene,0.18,-0.0980000011622906,1.305704789020924,Pseudogene
RN7SL705P,Pseudogene,0,0.30799999833107,1.0751087513852364,Pseudogene
RN7SL706P,Pseudogene,0.19,0.30799999833107,1.1776349284140708,Pseudogene
RN7SL708P,Pseudogene,1.3,0.108000002801418,1.0222798932646855,Pseudogene
RN7SL709P,Pseudogene,7.33,0.256999999284744,1.1230751418316545,Pseudogene
RN7SL70P,Pseudogene,0.2,0.266000002622604,1.1961474849848983,Pseudogene
RN7SL711P,Pseudogene,0.66,0.30799999833107,1.289466683549774,Pseudogene
RN7SL712P,Pseudogene,0.06,0.197999998927116,1.150291181552036,Pseudogene
RN7SL713P,Pseudogene,1.24,0.13849999755621,1.288158829983737,Pseudogene
RN7SL714P,Pseudogene,0,0.30799999833107,1.445319147448196,Pseudogene
RN7SL715P,Pseudogene,2.19,0.305000007152557,1.3237890973215738,Pseudogene
RN7SL716P,Pseudogene,0.29,0.30799999833107,1.257173666229464,Pseudogene
RN7SL717P,Pseudogene,0.37,0.30799999833107,0.5379720558602115,Pseudogene
RN7SL718P,Pseudogene,0.34,0.160999998450279,1.6392747298349148,Pseudogene
RN7SL719P,Pseudogene,0,-0.0450000017881393,1.6414513360974201,Pseudogene
RN7SL720P,Pseudogene,5.2,0.130999997258186,1.3596643571415514,Pseudogene
RN7SL722P,Pseudogene,0.16,0.287000000476837,0.1100734312089976,Pseudogene
RN7SL724P,Pseudogene,0.98,-0.194999992847443,0.7305734745433596,Pseudogene
RN7SL725P,Pseudogene,0,-0.163000002503395,0.0134109199756994,Pseudogene
RN7SL726P,Pseudogene,0.92,-0.204999998211861,1.2429994156741064,Pseudogene
RN7SL727P,Pseudogene,0.17,-0.113500002771616,0.7627460736179041,Pseudogene
RN7SL728P,Pseudogene,5.34,0.30799999833107,1.1693875188144032,Pseudogene
RN7SL72P,Pseudogene,0,0.252000004053116,1.084639312235377,Pseudogene
RN7SL731P,Pseudogene,39.68,0.146999999880791,1.2447439206114184,Pseudogene
RN7SL732P,Pseudogene,0,-0.117999996989965,1.0188722936204702,Pseudogene
RN7SL733P,Pseudogene,0.13,0.303000003099442,1.330249126100227,Pseudogene
RN7SL734P,Pseudogene,0.08,0.30799999833107,1.2238589555004884,Pseudogene
RN7SL735P,Pseudogene,15.29,0.30799999833107,1.296587951486199,Pseudogene
RN7SL736P,Pseudogene,0.71,-0.188999995589256,1.2525001581765665,Pseudogene
RN7SL737P,Pseudogene,15.23,0.140000000596046,1.145492303030751,Pseudogene
RN7SL738P,Pseudogene,15.18,-0.25900000333786,1.1227242904908763,Pseudogene
RN7SL73P,Pseudogene,0,0.237000003457069,1.199159761160456,Pseudogene
RN7SL740P,Pseudogene,0.07,0.30799999833107,1.353021478711116,Pseudogene
RN7SL741P,Pseudogene,0,-0.0850000008940697,1.1417843806300487,Pseudogene
RN7SL743P,Pseudogene,1.79,-0.149000003933907,1.375384349991025,Pseudogene
RN7SL744P,Pseudogene,1.12,0.291999995708466,1.2358639925171688,Pseudogene
RN7SL745P,Pseudogene,4.15,0.287999987602234,1.0687471611403534,Pseudogene
RN7SL748P,Pseudogene,0.18,-0.0799999982118607,1.3737352979609525,Pseudogene
RN7SL749P,Pseudogene,4.69,0.30799999833107,1.3055299373585176,Pseudogene
RN7SL74P,Pseudogene,1.19,0.301999986171722,0.7086258351039298,Pseudogene
RN7SL750P,Pseudogene,0.8,0.111999999731779,1.546989063079209,Pseudogene
RN7SL751P,Pseudogene,6.79,0.282000005245209,0.9539697371446464,Pseudogene
RN7SL752P,Pseudogene,14.25,-0.167999997735023,0.9561004655846193,Pseudogene
RN7SL753P,Pseudogene,0.49,0.230000004172325,0.6228216214921369,Pseudogene
RN7SL754P,Pseudogene,1.5,0.231000006198883,1.6844821327371922,Pseudogene
RN7SL756P,Pseudogene,0.09,0.252000004053116,1.4386214118708298,Pseudogene
RN7SL757P,Pseudogene,0.5,-0.170000001788139,1.119343995181051,Pseudogene
RN7SL759P,Pseudogene,0.02,-0.125500001013279,2.0361476087242933,Pseudogene
RN7SL75P,Pseudogene,5.64,0.30799999833107,1.3473440634660858,Pseudogene
RN7SL760P,Pseudogene,4.35,-0.158999994397163,1.4408295061299576,Pseudogene
RN7SL761P,Pseudogene,0,0.214000001549721,1.3493894012959138,Pseudogene
RN7SL762P,Pseudogene,0,-0.104000002145767,0.6490142795160276,Pseudogene
RN7SL763P,Pseudogene,0.1,0.281499996781349,0.0244607624908883,Pseudogene
RN7SL764P,Pseudogene,0.02,0.291000008583069,0.971588328309412,Pseudogene
RN7SL766P,Pseudogene,0,0.30799999833107,1.360145052163249,Pseudogene
RN7SL767P,Pseudogene,2.16,0.146999999880791,0.8595263185781316,Pseudogene
RN7SL769P,Pseudogene,13.02,0.211999997496605,1.3422739769576302,Pseudogene
RN7SL76P,Pseudogene,0.73,0.291999995708466,1.310047341986056,Pseudogene
RN7SL771P,Pseudogene,1.35,0.199000000953674,1.107300959738537,Pseudogene
RN7SL774P,Pseudogene,0.23,0.316000014543533,2.060102286473992,Pseudogene
RN7SL775P,Pseudogene,1.74,0.301999986171722,1.2611852660480656,Pseudogene
RN7SL776P,Pseudogene,0,0.30799999833107,0.868357068426537,Pseudogene
RN7SL778P,Pseudogene,1.35,0.305000007152557,1.391710318420982,Pseudogene
RN7SL77P,Pseudogene,0.33,-0.276500001549721,0.968779314435048,Pseudogene
RN7SL782P,Pseudogene,0,-0.101999998092651,1.3940970622358009,Pseudogene
RN7SL783P,Pseudogene,0.06,0.30799999833107,1.5001517461189344,Pseudogene
RN7SL784P,Pseudogene,1.09,0.261000007390976,1.4726523382672263,Pseudogene
RN7SL785P,Pseudogene,0.67,0.0309999994933605,0.8237379305231971,Pseudogene
RN7SL786P,Pseudogene,11.34,0.30799999833107,1.177235757195708,Pseudogene
RN7SL787P,Pseudogene,0.09,0.293999999761581,2.066934430480067,Pseudogene
RN7SL788P,Pseudogene,4.39,0.30799999833107,1.2200966404474127,Pseudogene
RN7SL789P,Pseudogene,0.54,0.291999995708466,1.2328892166055954,Pseudogene
RN7SL78P,Pseudogene,0,0.30799999833107,1.1124859239628233,Pseudogene
RN7SL790P,Pseudogene,0.12,0.190500006079674,1.0023987635527811,Pseudogene
RN7SL791P,Pseudogene,0.16,-0.130999997258186,1.2834023113015938,Pseudogene
RN7SL792P,Pseudogene,0.3,0.305999994277954,1.2754884152625854,Pseudogene
RN7SL793P,Pseudogene,0.68,0.30799999833107,1.3964120424697015,Pseudogene
RN7SL794P,Pseudogene,0.14,-0.0725000016391277,1.2405100977521957,Pseudogene
RN7SL795P,Pseudogene,0.77,0.305000007152557,1.133175181492786,Pseudogene
RN7SL796P,Pseudogene,0.11,-0.123999997973442,1.122000885664529,Pseudogene
RN7SL797P,Pseudogene,0.17,-0.203999996185303,1.1695044692613294,Pseudogene
RN7SL798P,Pseudogene,9.21,-0.185000002384186,1.1078043663647514,Pseudogene
RN7SL799P,Pseudogene,0.23,0.033500000834465,1.014054563128976,Pseudogene
RN7SL79P,Pseudogene,0.27,0.30799999833107,1.221688565234576,Pseudogene
RN7SL7P,Pseudogene,0.06,-0.111000001430511,1.165579957619513,Pseudogene
RN7SL800P,Pseudogene,6.41,0.30799999833107,1.364561107527415,Pseudogene
RN7SL801P,Pseudogene,9.94,0.214000001549721,1.1501418124854796,Pseudogene
RN7SL802P,Pseudogene,0,0.305000007152557,1.277849866580857,Pseudogene
RN7SL803P,Pseudogene,0.23,0.305000007152557,1.0069547764164404,Pseudogene
RN7SL804P,Pseudogene,0.32,0.30799999833107,1.1306125588909273,Pseudogene
RN7SL806P,Pseudogene,0.79,0.0719999969005585,1.2809806399483663,Pseudogene
RN7SL807P,Pseudogene,0,0.0549999997019768,0.8654333072533837,Pseudogene
RN7SL808P,Pseudogene,0,0.30799999833107,0.8944949066066,Pseudogene
RN7SL809P,Pseudogene,4.93,0.219999998807907,1.321540050265302,Pseudogene
RN7SL810P,Pseudogene,0.14,0.305000007152557,1.3214129302142956,Pseudogene
RN7SL811P,Pseudogene,0.34,0.180999994277954,1.736714136853074,Pseudogene
RN7SL812P,Pseudogene,4.27,0.214000001549721,1.0955616060435165,Pseudogene
RN7SL813P,Pseudogene,0.07,-0.103000000119209,0.8468782716810044,Pseudogene
RN7SL814P,Pseudogene,0.58,-0.164000004529953,1.238856084288526,Pseudogene
RN7SL815P,Pseudogene,0.26,-0.14750000089407,1.065983159861542,Pseudogene
RN7SL817P,Pseudogene,0.77,-0.0319999996572733,1.025143761336884,Pseudogene
RN7SL818P,Pseudogene,0,-0.164000004529953,0,Pseudogene
RN7SL819P,Pseudogene,0,0.209000006318092,1.19640307205434,Pseudogene
RN7SL81P,Pseudogene,44.03,-0.155000001192093,1.2642746590118163,Pseudogene
RN7SL820P,Pseudogene,0.18,-0.104000002145767,0.7667099199485142,Pseudogene
RN7SL822P,Pseudogene,0,-0.115499999374151,1.4081465974484384,Pseudogene
RN7SL823P,Pseudogene,0.46,0.294999986886978,1.0714643149398626,Pseudogene
RN7SL824P,Pseudogene,0,0.284000009298325,0.6549225027863445,Pseudogene
RN7SL825P,Pseudogene,0.2,0.30799999833107,1.2245306456455574,Pseudogene
RN7SL826P,Pseudogene,0.19,0.305000007152557,1.1336883948902012,Pseudogene
