Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,UMAP_sup1,UMAP_sup2
RN7SKP251,Pseudogene,RN7SK,1.183620462696044,0.305000007152557,0.26,0,-0.33283190976760746,8.000429376733956
RN7SKP252,Pseudogene,RN7SK,1.3171409967570713,0.101999998092651,0,0,3.935853580125352,8.057417139185128
RN7SKP254,Pseudogene,RN7SK,1.2549160214680275,0.214000001549721,0.22,0,1.7175686155638896,8.479475244653878
RN7SKP256,Pseudogene,RN7SK,1.238929830111747,0.0785000026226044,0,0,2.0744813476882182,-13.373957410680594
RN7SKP257,Pseudogene,RN7SK,1.2140137655671974,0.305000007152557,0.07,0,1.1002884899459087,8.571614488733468
RN7SKP258,Pseudogene,RN7SK,1.5081991188460906,0.0039999999571591,1.45,0,0.7080772911391461,-12.615199819433036
RN7SKP259,Pseudogene,RN7SK,1.2934087265452323,-0.0989999994635582,0,0,-11.499770542494277,-3.3247096689813755
RN7SKP26,Pseudogene,RN7SK,1.197325104588126,0.194999992847443,7.34,0,-12.785283466688613,-3.809057489263358
RN7SKP260,Pseudogene,RN7SK,0.6061015779621466,-0.003000000026077,0,0,3.701826432832261,-15.985897794591727
RN7SKP262,Pseudogene,RN7SK,1.2641806084513545,0.28099998831749,0,0,8.206236461289903,0.1540967670804837
RN7SKP263,Pseudogene,RN7SK,1.3826267885626415,0.30799999833107,0,0,1.7701172624907695,8.184734090936837
RN7SKP264,Pseudogene,RN7SK,1.3220661249400565,0.30799999833107,0.64,0,-12.197019001356582,-3.276964679586234
RN7SKP265,Pseudogene,RN7SK,1.152617454054955,0.453999996185303,0,0,1.3220575844130718,9.159002527368722
RN7SKP266,Pseudogene,RN7SK,1.1860486788264897,0.30799999833107,0,0,1.1095680986724101,8.84088538564509
RN7SKP267,Pseudogene,RN7SK,0.9749974101631292,-0.0879999995231628,0,0,3.991092303880235,10.48923800863093
RN7SKP268,Pseudogene,RN7SK,1.198112917196108,0.0700000002980232,1.46,0,4.170743087419053,9.154793962610421
RN7SKP269,Pseudogene,RN7SK,1.154179927939974,0.194999992847443,3.87,0,-11.838728329054335,-3.7275598200433873
RN7SKP27,Pseudogene,RN7SK,1.470730890668369,0.448500007390976,0,0,-12.507026096693496,-3.6510970743768834
RN7SKP270,Pseudogene,RN7SK,1.2580044709256242,-0.019000000320375,0,0,4.610691646226426,9.142083391321359
RN7SKP271,Pseudogene,RN7SK,1.5196248697464398,-0.233999997377396,0.83,0,-12.410178562513808,-3.639753595220389
RN7SKP273,Pseudogene,RN7SK,1.084063601347779,0.305000007152557,0.86,0,6.162526229508897,0.2954377380735257
RN7SKP275,Pseudogene,RN7SK,1.4539932308537364,-0.125,0.44,0,3.3655990158400737,7.2373020497686245
RN7SKP276,Pseudogene,RN7SK,0.8553965151664394,-0.576499998569489,0.27,0,2.598230699189683,-15.923268094884696
RN7SKP278,Pseudogene,RN7SK,1.4523398922221613,-0.0650000013411045,0,0,4.0973630939803325,7.536844953668771
RN7SKP279,Pseudogene,RN7SK,1.2588263542290736,0.206000000238419,0,0,7.8660775219283305,0.4369371084100583
RN7SKP28,Pseudogene,RN7SK,1.1843820998866863,-0.0775000005960464,0.2,0,-13.363079449049453,-4.17294050775701
RN7SKP280,Pseudogene,RN7SK,1.542476371547138,-0.172999992966652,0.18,0,3.5100928341231548,6.34254907049006
RN7SKP281,Pseudogene,RN7SK,1.312403296599198,0.211999997496605,0.07,0,1.3966519628844463,7.878672346246896
RN7SKP283,Pseudogene,RN7SK,0.681821105579355,-0.046000000089407,3.95,0,2.2972022091231548,11.82144664205378
RN7SKP284,Pseudogene,RN7SK,1.4278524390453844,-0.122000001370907,0,0,0.45857656944610714,-12.962681547033133
RN7SKP285,Pseudogene,RN7SK,1.2451912679323929,-0.0775000005960464,0,0,4.61678085673668,9.165652498377023
RN7SKP286,Pseudogene,RN7SK,0.8480276387309325,0.0469999983906746,0.19,0,-13.727578541151503,-3.3370411547296666
RN7SKP287,Pseudogene,RN7SK,1.2274520967232252,-0.0025000000605359,0.68,0,1.5081524645171367,-13.779091611730399
RN7SKP288,Pseudogene,RN7SK,1.1794103466688786,-0.0165000008419156,2.07,0,1.718637684472581,-14.075660482274833
RN7SKP289,Pseudogene,RN7SK,1.330499643826423,0.061999998986721,0,0,3.9909535442671977,8.056658491266427
RN7SKP29,Pseudogene,RN7SK,1.2386858181966778,-0.0759999975562096,0.08,0,-13.043931385389785,-4.133701101171317
RN7SKP290,Pseudogene,RN7SK,1.033122255769008,0.208000004291534,0,0,-11.185235401503066,-2.8958339842432164
RN7SKP291,Pseudogene,RN7SK,1.157809424568716,-0.0759999975562096,0,0,3.2126487289748393,9.427354082239328
RN7SKP292,Pseudogene,RN7SK,1.303905251012718,0.305000007152557,2.26,0,8.192267039903184,0.1077068892843106
RN7SKP293,Pseudogene,RN7SK,1.1851900528524355,-0.15599999576807,0.04,0,3.166871169694444,9.190592035425363
RN7SKP294,Pseudogene,RN7SK,1.233169801315792,0.26800000667572,0,0,-0.1885851378359592,7.685064539087472
RN7SKP295,Pseudogene,RN7SK,1.3167244436271672,0.034000001847744,0,0,1.3748442922911845,-13.289652601110282
RN7SKP296,Pseudogene,RN7SK,1.2325068067989555,-0.0474999994039536,2.34,0,3.5252383743605815,8.636632665765939
RN7SKP297,Pseudogene,RN7SK,1.108540938416856,-0.138999998569489,0.26,0,4.165339568742295,9.880471452844796
RN7SKP298,Pseudogene,RN7SK,1.145492303030751,0.0215000004973262,0,0,2.1578489338240825,-14.128341451513114
RN7SKP299,Pseudogene,RN7SK,1.0616458510995537,-0.0450000017881393,0.08,0,4.221735099442979,10.212243303430734
RN7SKP3,Pseudogene,RN7SK,1.1157660655759971,0.305000007152557,0.15,0,-12.738965412489394,-3.8610675486200474
RN7SKP30,Pseudogene,RN7SK,1.4975259623164232,0.305000007152557,1.6,0,1.851787189134141,6.742964014185128
RN7SKP31,Pseudogene,RN7SK,0.8746042415806847,0.23200000077486,0,0,4.426360705979844,-12.992645040380301
RN7SKP32,Pseudogene,RN7SK,1.6392747298349148,0.207000002264977,0,0,2.4138606582961284,6.437490209711251
RN7SKP33,Pseudogene,RN7SK,1.0931083096663463,0.30799999833107,0,0,-0.983615537992934,8.735833391321359
RN7SKP34,Pseudogene,RN7SK,1.1103582186437688,-0.0599999986588955,0,0,1.9406136070571147,-14.536132589208426
RN7SKP35,Pseudogene,RN7SK,0.8050992687398356,0.0410000011324883,0.66,0,3.380610087998887,-15.72688747965032
RN7SKP36,Pseudogene,RN7SK,1.413863431925259,0.30799999833107,2.2,0,1.7031935249648296,7.075396284235177
RN7SKP37,Pseudogene,RN7SK,1.2438628277461206,0.305000007152557,0,0,-0.3425276483216083,7.312102064264474
RN7SKP38,Pseudogene,RN7SK,0.9779555333735755,0.30799999833107,2.26,0,5.374039271958848,0.42266662396257904
RN7SKP39,Pseudogene,RN7SK,1.229723053423916,-0.0035000000498257,0,0,1.4942471777281963,-13.763663068639579
RN7SKP4,Pseudogene,RN7SK,1.3052323637218757,0.0525000002235174,0.68,0,-12.84881915699623,-4.193748727666678
RN7SKP42,Pseudogene,RN7SK,0.8915132569179113,-0.14750000089407,0.37,0,2.649127105363389,-15.639218107091727
RN7SKP43,Pseudogene,RN7SK,0.716394581451893,0.0560000017285347,2,0,3.62794504512169,-15.924237027990165
RN7SKP44,Pseudogene,RN7SK,1.143153609067846,0.283000007271767,0.17,0,0.5385631119094098,9.199859842432199
RN7SKP45,Pseudogene,RN7SK,0.8455055666258388,0.305000007152557,0,0,0.24973789800026058,11.653797372949777
RN7SKP46,Pseudogene,RN7SK,1.2171842668542912,0.172999992966652,0,0,1.422122815736314,8.225935682428537
RN7SKP47,Pseudogene,RN7SK,1.4402019671464517,-0.25900000333786,0,0,3.006675103791734,7.982895597589669
RN7SKP48,Pseudogene,RN7SK,1.1331000770931643,0.305000007152557,0.15,0,0.1196796839318478,8.85269664205378
RN7SKP49,Pseudogene,RN7SK,0.6011702781414487,0.0525000002235174,0,0,3.760701278337022,-16.009943738805593
RN7SKP5,Pseudogene,RN7SK,1.0599064217559202,0.211999997496605,0.49,0,7.311372855790635,0.2946706560975888
RN7SKP50,Pseudogene,RN7SK,1.4114248223313872,0.305000007152557,2.03,0,0.4735488985858166,6.488235696924386
RN7SKP51,Pseudogene,RN7SK,1.0625948337324729,0.0599999986588955,5.62,0,4.377086738236924,10.07309459127253
RN7SKP52,Pseudogene,RN7SK,1.125390760680792,0.26800000667572,0.09,0,1.2417070661864482,9.298467859399972
RN7SKP53,Pseudogene,RN7SK,1.5327191430004907,-0.0790000036358833,0,0,4.101327041276475,7.363520845544992
RN7SKP54,Pseudogene,RN7SK,1.3299743947648075,-0.145999997854233,11.28,0,4.450230220445176,8.021205648554025
RN7SKP55,Pseudogene,RN7SK,0.769358705576606,0.211999997496605,0.91,0,5.510683635362168,-1.4979012163751744
RN7SKP56,Pseudogene,RN7SK,1.101842805858446,-0.12899999320507,3.14,0,4.008987048753282,9.93076346792048
RN7SKP57,Pseudogene,RN7SK,1.114342176547365,0.0209999997168779,0.61,0,4.475674728044053,9.933206781519113
RN7SKP58,Pseudogene,RN7SK,0.9793928902909138,0.301999986171722,0.33,0,0.6633025204024517,10.77246497548884
RN7SKP59,Pseudogene,RN7SK,1.128311095280341,0.30799999833107,0,0,5.504129031785508,0.7897978571779111
RN7SKP6,Pseudogene,RN7SK,1.1759569077124263,0.194999992847443,0,0,7.229615310319444,0.33730314649408843
RN7SKP60,Pseudogene,RN7SK,1.409717751253123,-0.163000002503395,0,0,8.116335490830918,-1.2288612278574131
RN7SKP61,Pseudogene,RN7SK,1.3069509775640082,0.211999997496605,0,0,2.073403695710679,-12.543766752111258
RN7SKP62,Pseudogene,RN7SK,1.2035587331383006,0.30799999833107,0,0,-0.14268006931922794,7.911471590173898
RN7SKP63,Pseudogene,RN7SK,1.0154873358343557,0.28099998831749,0.68,0,-0.8432923163094318,9.560446962488351
RN7SKP64,Pseudogene,RN7SK,1.8214318996263947,0.245999999344349,0.33,0,3.469676116593858,5.550369009149728
RN7SKP65,Pseudogene,RN7SK,1.231790857448506,0.194999992847443,0,0,5.574361899980088,1.0234450248605587
RN7SKP66,Pseudogene,RN7SK,1.2480283407688757,0.0540000014007092,0,0,4.344288924821397,9.167941316736398
RN7SKP67,Pseudogene,RN7SK,0.9607354799612752,0.0520000010728836,0,0,2.904237369187852,-15.289270177709403
RN7SKP68,Pseudogene,RN7SK,1.2106085514220124,0.300000011920929,0,0,1.0837739502272807,8.509628042352853
RN7SKP69,Pseudogene,RN7SK,1.321041572950535,-0.175999999046326,6.68,0,3.1841345821700298,8.213330492151437
RN7SKP71,Pseudogene,RN7SK,1.3544185721369886,0.0769999995827675,3.47,0,-11.354944607130507,-3.6039755495660923
RN7SKP72,Pseudogene,RN7SK,1.1300537191852196,0.263999998569489,0.25,0,0.182424301394006,9.006883844507394
RN7SKP73,Pseudogene,RN7SK,1.260902044564561,0.28099998831749,0,0,0.42870507586815,7.788417085779367
RN7SKP74,Pseudogene,RN7SK,1.2027728973675011,-0.0729999989271164,2.05,0,3.577717879899522,8.911726221216378
RN7SKP75,Pseudogene,RN7SK,1.3142701576185425,-0.222000002861023,0.2,0,3.2786117588362895,8.417760595453439
RN7SKP76,Pseudogene,RN7SK,1.3872205799012172,0.305000007152557,0.21,0,0.46224663604118466,6.612162336481271
RN7SKP77,Pseudogene,RN7SK,1.131570117496337,0.305000007152557,0,0,-0.7252731527008808,8.682315572870431
RN7SKP78,Pseudogene,RN7SK,1.288882189614231,0.211999997496605,4.64,0,-11.216221233717421,-3.359876409398856
RN7SKP79,Pseudogene,RN7SK,1.2508476819001306,0.0769999995827675,0,0,0.22682077635147213,7.424156412256417
RN7SKP8,Pseudogene,RN7SK,1.3389192786911968,0.126000002026558,0,0,7.268516162522813,0.33362700022524383
RN7SKP81,Pseudogene,RN7SK,0.8814742446867566,-0.270999997854233,0,0,3.128210881837388,10.821323618066964
RN7SKP82,Pseudogene,RN7SK,0.8099474001467252,0.301999986171722,0,0,4.674987891801377,-13.060284391271415
RN7SKP83,Pseudogene,RN7SK,0.6829774695489618,0.30799999833107,0,0,4.419629195817491,-15.496157422887626
RN7SKP85,Pseudogene,RN7SK,1.3653413025574483,0.305000007152557,0.2,0,0.3262393270812237,6.662561163080392
RN7SKP86,Pseudogene,RN7SK,1.307766669317074,0.214000001549721,0.53,0,6.186609843858262,1.0840697733289577
RN7SKP87,Pseudogene,RN7SK,1.2232006545277463,-0.150000005960464,0.55,0,4.265649417527696,9.183266863001046
RN7SKP88,Pseudogene,RN7SK,0.6668982285515804,0.126000002026558,0.52,0,4.016520599015733,-16.06638599954778
RN7SKP89,Pseudogene,RN7SK,1.449653948943475,0.305000007152557,0.53,0,1.739504793771287,6.836293443811593
RN7SKP9,Pseudogene,RN7SK,1.486952572021361,-0.132999993860722,7.39,0,-12.572779079786757,-3.6960637720697544
RN7SKP90,Pseudogene,RN7SK,1.337529096442069,0.211999997496605,0.29,0,1.2545991932234966,7.538093313348947
RN7SKP91,Pseudogene,RN7SK,1.1939909690864885,-0.132999993860722,0.55,0,3.86791668284752,8.977371439111886
RN7SKP92,Pseudogene,RN7SK,1.124593580421253,-0.204999998211861,11.59,0,1.6075647865615093,-14.944853559362235
RN7SKP93,Pseudogene,RN7SK,0.8543059831769166,-0.0719999969005585,0.21,0,2.8154183422408305,11.006117090357003
RN7SKP94,Pseudogene,RN7SK,1.3453419369988602,-0.0610000006854534,0,0,2.659789661057969,8.41650508321589
RN7SKP96,Pseudogene,RN7SK,1.0291639329499698,0.0329999998211861,1.85,0,2.4129754101119243,-14.572116628515067
RN7SKP97,Pseudogene,RN7SK,1.126517277958751,0.305000007152557,3.22,0,-0.5533861721672809,8.745246156824289
RN7SKP98,Pseudogene,RN7SK,0.8906226342836276,0.305000007152557,0.73,0,-12.500176807753066,-2.9683602007501744
RN7SKP99,Pseudogene,RN7SK,1.2898072417019573,-0.0869999974966049,0.38,0,1.2088624035201274,-13.733513608800711
RNU1-100P,Pseudogene,RNU1,0.8841453787615648,0.305000007152557,1.55,0.01,-13.745193859449843,-3.250801816808524
RNU1-11P,Pseudogene,RNU1,1.5672786113064328,-0.102000001817942,0.58,0.01,0.5212312733016217,-12.71849419199163
RNU1-14P,Pseudogene,RNU1,1.5539021224474874,0.305000007152557,0,0.01,4.210882762559434,-13.885808721410575
RNU1-22P,Pseudogene,RNU1,1.494893181088722,-0.028999999165535,0,0.01,0.5371833239875042,-12.787824407445731
RNU1-32P,Pseudogene,RNU1,1.0704275812050392,-0.0219999998807907,0,0.01,2.211595872529527,-14.45024181924993
RNU1-47P,Pseudogene,RNU1,1.36380005838769,0.282999992370605,0.43,0.01,4.263292411454698,-13.912795797216239
RNU1-5P,Pseudogene,RNU1,1.3748986916753505,0.30799999833107,0.69,0.01,2.091153243669053,-11.88324905954534
RNU1-64P,Pseudogene,RNU1,1.3211813065630749,0.430000007152557,0.13,0.01,2.4222737346968852,-12.006046071874442
RNU1-89P,Pseudogene,RNU1,1.842611340319725,0.146999999880791,1.18,0.01,0.8070212398848736,-11.998798147069754
RNU2-15P,Pseudogene,RNU2,0.9820163705766074,0.44200000166893,0.4,0.01,3.961652854569932,-12.667704358922782
RNU2-55P,Pseudogene,RNU2,1.477205127898017,-0.241999998688698,0,0.01,0.32132692087509274,-12.797889486181083
RNU2-66P,Pseudogene,RNU2,1.4886121173026348,0.243000000715256,0,0.01,1.4972559009871684,-11.899892583715262
RNU4-16P,Pseudogene,RNU4,1.0592724522649954,-0.101000003516674,0,0.01,3.6556116138777934,-14.629692808019461
RNU4-40P,Pseudogene,RNU4,1.0687471611403534,-0.0790000036358833,0.84,0.01,3.658182958253404,-14.634841695653739
RNU4-80P,Pseudogene,RNU4,1.4780545845558075,0.30799999833107,1.04,0.01,1.5461439882598125,-11.776858106481376
RNU4-92P,Pseudogene,RNU4,1.0726763786445457,0.296999990940094,0,0.01,3.5639163051924907,-12.74073196970159
RNU5A-7P,Pseudogene,RNU5,0.9881304571750248,0.340000003576279,0,0.01,4.233850577958604,-13.49580837808782
RNU5B-3P,Pseudogene,RNU5,1.3893713094824591,0.305000007152557,0.98,0.01,2.0226379429183208,-11.862135663854422
RNU5D-2P,Pseudogene,RNU5,0.4168113928447378,0.0230000000447035,1.19,0.01,3.757421592362901,-15.973179593908133
RNU6-1109P,Pseudogene,RNU6,1.0712442339467558,0.197999998927116,0,0.01,3.368022302278062,-12.960208669530692
RNU6-1114P,Pseudogene,RNU6,1.3634017522958712,0.0240000002086162,0,0.01,-11.218475719801406,-3.109524026738944
RNU6-1132P,Pseudogene,RNU6,1.0712442339467558,-0.310999989509583,0,0.01,1.7071196829161845,-15.136800542699637
RNU6-1153P,Pseudogene,RNU6,1.819414810036554,-0.171000003814697,0.29,0.01,3.340126613267442,6.448485120905099
RNU6-1161P,Pseudogene,RNU6,1.123756206199048,-0.0054999999701976,0,0.01,4.4955354725203716,9.811363443506417
RNU6-1217P,Pseudogene,RNU6,1.2023405562828977,0.254999995231628,1.45,0.01,0.2544063721976483,8.175756200922189
RNU6-1293P,Pseudogene,RNU6,1.8178690030611613,-0.310999989509583,0,0.01,0.4318582807860577,-12.345548406469169
RNU6-368P,Pseudogene,RNU6,0.3895433577988203,0.407000005245209,0,0.01,1.4090384041152202,12.40963195241755
RNU6-374P,Pseudogene,RNU6,1.801036882662447,0.282000005245209,0,0.01,2.5777543579421245,6.277531847131906
RNU6-614P,Pseudogene,RNU6,1.8178690030611613,-0.287000000476837,0,0.01,0.4258850907168591,-12.30061031900579
RNU6-847P,Pseudogene,RNU6,1.801036882662447,0.218999996781349,0,0.01,2.6216600929579936,6.187981351984201
RNU6-860P,Pseudogene,RNU6,1.2357389050685337,0.254999995231628,0,0.01,0.6372848545394146,8.025723680628
RNU6-927P,Pseudogene,RNU6,1.1114970475859671,0.204999998211861,0,0.01,-11.468914409986953,-2.7945768984430455
RNU6ATAC17P,Pseudogene,RNU6ATAC,1.2719596495261951,0.222000002861023,1.3,0.01,-13.020226856581191,-5.0327737482660435
RN7SL266P,Pseudogene,RN7SL,0.8172772408720348,0.44200000166893,0.19,0.01,5.166684249528428,-0.27194954477483246
RN7SL377P,Pseudogene,RN7SL,1.4993215569954594,0.125,15.93,0.01,-10.903851887098769,-0.8246106060617587
RN7SL484P,Pseudogene,RN7SL,1.8054948947482448,0.17399999499321,0,0.01,0.7970770393691265,-12.0183437021845
RN7SL539P,Pseudogene,RN7SL,0.7877878558921161,-0.158999994397163,0.16,0.01,3.7925196682296,-14.851752057897391
RN7SL796P,Pseudogene,RN7SL,1.122000885664529,-0.123999997973442,0.11,0.01,3.6060625110945903,-14.624116674291434
RN7SL832P,Pseudogene,RN7SL,0.9276980981595576,0.0489999987185001,0.85,0.01,-11.999475857130507,-2.6719737204187535
RNU7-197P,Pseudogene,RNU7,1.0644376967809164,0.0604999996721745,0,0.01,3.7317994629225932,-14.561987653600516
RNU7-25P,Pseudogene,RNU7,1.0644376967809164,0.30799999833107,0.24,0.01,3.606428245194932,-12.73521782480413
RNU7-41P,Pseudogene,RNU7,1.138828942198737,-0.200000002980232,0,0.01,3.5775812660536968,-14.617362752782645
RNU7-61P,Pseudogene,RNU7,1.138828942198737,-0.166999995708466,0,0.01,3.5810807739577495,-14.606918111669364
RN7SKP17,Pseudogene,RN7SK,1.2369758809494829,-0.0195000004023314,0,0.01,-12.850960155836562,-3.6996600779169224
RN7SKP244,Pseudogene,RN7SK,1.0635252694735438,0.287999987602234,0.46,0.01,3.5582824741683208,-12.773210302221122
RN7SKP248,Pseudogene,RN7SK,0.8655099960710402,0.0309999994933605,1.75,0.01,3.130347112306138,-15.51799084268743
RN7SKP272,Pseudogene,RN7SK,1.3923656442011714,0.448500007390976,0.49,0.01,2.2727716957411968,-11.892628446447196
RN7SKP7,Pseudogene,RN7SK,1.4137462447365374,0.211999997496605,0,0.01,-12.780953785292128,-3.728918329107108
RNU1-138P,Pseudogene,RNU1,0.6777421021865655,0.266999989748001,0,0.02,4.293473342546006,-15.259415403234305
RNU2-52P,Pseudogene,RNU2,0.8774976691468164,0.446000009775162,0.34,0.02,4.380775550492784,-12.823697820531669
RNU6-978P,Pseudogene,RNU6,1.7198528345535296,0.407999992370605,0,0.02,1.3020719086013042,-11.859152570592704
RN7SL293P,Pseudogene,RN7SL,1.5080364747051604,0.263999998569489,0.14,0.02,4.248846152909776,-13.91313530527288
RN7SL473P,Pseudogene,RN7SL,1.2081489647673558,0.282999992370605,15.71,0.02,-12.700159450880507,-4.80076147638494
RN7SL719P,Pseudogene,RN7SL,1.6414513360974201,-0.0450000017881393,0,0.02,0.5734554325423443,-12.765767827855887
RNU7-182P,Pseudogene,RNU7,0.3921612567087586,0.263999998569489,0,0.02,4.245696643479844,-15.690909162389579
RNU7-21P,Pseudogene,RNU7,1.2885298434716357,0.264999985694885,0,0.02,4.277887443192979,-13.926837697851004
RN7SKP23,Pseudogene,RN7SK,1.1540406889388717,-0.0309999994933605,0.57,0.02,-11.746421238295058,-2.20548559747869
RNU2-49P,Pseudogene,RNU2,1.3402902577887854,0.30799999833107,0,0.03,2.2697163616500102,-12.024241224157157
RNU4-91P,Pseudogene,RNU4,1.3379131128349608,-0.0350000001490116,0.5,0.03,1.1069090162596904,-13.391986623632254
RNU4-9P,Pseudogene,RNU4,1.1994572455963677,0.30799999833107,6.92,0.03,4.20773134578087,-13.828284993993583
RNU6-721P,Pseudogene,RNU6,1.8524950793099453,-0.296000003814697,0,0.03,0.4659519885859692,-12.293053403722586
RNU6-82P,Pseudogene,RNU6,1.201092019879696,-0.168999999761581,17.18,0.03,4.381415465959092,9.396517023218331
RNU1-125P,Pseudogene,RNU1,1.4539932308537364,-0.0579999983310699,205.51,0.04,0.5256208573661053,-12.87349678598577
RNU6-1060P,Pseudogene,RNU6,1.136168126913226,0.486000001430511,0,0.04,-0.9938716496147907,8.694933160913644
RNU6ATAC24P,Pseudogene,RNU6ATAC,0.9005184413312235,0.298000007867813,31.44,0.04,4.367556193955918,-12.94500328622991
RN7SL145P,Pseudogene,RN7SL,1.1851900528524355,-0.028999999165535,18.37,0.04,7.014185050614854,-0.9564035090082309
RN7SL288P,Pseudogene,RN7SL,1.0503838078561547,-0.10700000077486,19.7,0.04,6.595096210130235,-1.1619422587030552
RN7SL558P,Pseudogene,RN7SL,1.103597612047104,-0.141000002622604,16.56,0.04,7.470139602311631,-1.6672859343164586
RN7SKP255,Pseudogene,RN7SK,1.3871518664960656,0,81.36,0.04,0.7786962186179364,6.710442766321359
RN7SL246P,Pseudogene,RN7SL,1.2203937177886468,0.206000000238419,16.36,0.05,8.308092692979356,-0.1633787902467868
RN7SL396P,Pseudogene,RN7SL,1.1538846468583135,0.145999997854233,23.71,0.05,7.415516475327989,-0.12042589508229706
RN7SL431P,Pseudogene,RN7SL,0.7744036806951412,-0.135000005364418,23.09,0.05,-13.581525226942519,-3.278650060521903
RN7SL674P,Pseudogene,RN7SL,0.8967760270295874,-0.304000005125999,39.15,0.05,6.788839439042588,-1.6310327204340123
RNU7-77P,Pseudogene,RNU7,1.8524950793099453,0.214000001549721,0.68,0.05,0.8084058557830059,-11.986615911351981
RNU6-1189P,Pseudogene,RNU6,0.9738583944970508,0.30799999833107,19.6,0.06,-0.8412488902725971,9.695774301660714
RNU6-1235P,Pseudogene,RNU6,0.3246194648323502,0.291999995708466,0,0.06,1.5015147720656596,12.493225320947824
RNU6-816P,Pseudogene,RNU6,0.3570814113155853,-0.203999996185303,0,0.06,2.1617625748000346,12.472892984522042
RN7SL331P,Pseudogene,RN7SL,0.3093741782248391,0.187000006437302,1.35,0.06,1.8145165239653789,12.630076631677804
RN7SL368P,Pseudogene,RN7SL,1.0407745368866796,0.206000000238419,19.63,0.06,-12.540168186537246,-3.422665372716727
RN7SL4P,Pseudogene,RN7SL,1.1421103137271065,0.0850000008940697,599.31,0.06,-12.692703625074843,-3.915806070195975
RN7SL731P,Pseudogene,RN7SL,1.2447439206114184,0.146999999880791,39.68,0.06,8.264394382127305,-0.14497782312566254
RN7SL81P,Pseudogene,RN7SL,1.2642746590118163,-0.155000001192093,44.03,0.06,7.957757571824571,-1.392516151296439
RNU6-29P,Pseudogene,RNU6,1.103706180429991,0.486999988555908,0,0.07,-0.9281037057556903,8.796066507471261
RNU6-521P,Pseudogene,RNU6,0.2646421541871351,0.296000003814697,0,0.07,1.8376711403212749,12.774204477441964
RNU6-631P,Pseudogene,RNU6,0.2921575183491152,-0.175999999046326,0,0.07,2.1483951603255473,12.524554475916085
RNU6-941P,Pseudogene,RNU6,0.2572909832374924,-0.280499994754791,0,0.07,2.1277819668135844,12.556526407373605
RN7SL359P,Pseudogene,RN7SL,0.9286596426228244,0.305000007152557,42.08,0.07,-13.590413471571425,-3.4590685518854283
RN7SL657P,Pseudogene,RN7SL,1.6952226728326931,0.105999998748302,40.23,0.07,8.811951259263536,-0.7427832039468906
RN7SKP2,Pseudogene,RN7SK,0.9799640897603552,0.194999992847443,0.22,0.07,-12.781476398817519,-3.547034040319266
RN7SKP95,Pseudogene,RN7SK,1.3870786175526202,0.305000007152557,16.71,0.07,1.3213344608626567,7.203068002832589
RN7SL128P,Pseudogene,RN7SL,1.355206441216497,0.211999997496605,53.07,0.08,-12.631122967115859,-4.629633203374686
RN7SL449P,Pseudogene,RN7SL,1.2023405562828977,0.30799999833107,18.44,0.08,6.319407561906358,-0.22272093616658661
RN7SL648P,Pseudogene,RN7SL,0.9116306764876602,0.29899999499321,35.23,0.08,-13.739989658705214,-3.272121444570365
RN7SKP1,Pseudogene,RN7SK,1.2106085514220124,0.211999997496605,0.16,0.09,-12.813528438917617,-3.5629584940546177
RNU6-252P,Pseudogene,RNU6,1.006320340980286,0.492000013589859,0,0.11,5.709368327744981,0.10064731515711334
RN7SL192P,Pseudogene,RN7SL,1.1732985138606051,0.30799999833107,21.5,0.12,7.81324253428795,-0.043673113214316106
RN7SL698P,Pseudogene,RN7SL,1.0926347218612056,0.30799999833107,39.51,0.12,5.432030299790879,0.9616973546869138
RN7SKP40,Pseudogene,RN7SK,1.0190636670790765,0.502999991178513,0.66,0.13,3.638962129243394,-12.460845723974051
RNU6-25P,Pseudogene,RNU6,1.882792896027632,-0.293999999761581,0,0.21,3.1862112079940044,6.25131486333674
RN7SL317P,Pseudogene,RN7SL,1.84756823069476,0.365000009536743,0.12,0.21,-11.31421222340248,-3.6384442003839634
RN7SL702P,Pseudogene,RN7SL,0.1665342323009797,0.296000003814697,0.25,0.21,5.531609157212754,-0.42691685281926606
RNU6-255P,Pseudogene,RNU6,0.1984816156403513,0.0549999997019768,0.27,0.22,1.8976433073363506,12.788327440393624
RN7SL656P,Pseudogene,RN7SL,0.0370828641320941,0.224000006914139,8.22,0.22,1.8552881275496684,12.866214021814523
RNU2-57P,Pseudogene,RNU2,0.0727419533760449,-0.0829999968409538,0,0.23,-13.659709354750136,-2.9202971609705113
RNU6-1314P,Pseudogene,RNU6,0.2003900927138162,0.293999999761581,0,0.23,1.8260820900283061,12.794295534265695
RNU6-303P,Pseudogene,RNU6,0.1966091475682725,0.272000014781952,0,0.23,1.8394462858519756,12.789208635461984
RN7SL199P,Pseudogene,RN7SL,0.024721909421396,0.231000006198883,1.55,0.23,1.8511396442733012,12.87612651265925
RN7SL640P,Pseudogene,RN7SL,0.0532326172215501,0.28999999165535,0.02,0.24,-13.630136867872695,-2.822922244893851
RN7SL722P,Pseudogene,RN7SL,0.1100734312089976,0.287000000476837,0.16,0.24,-13.556924244276503,-2.8641243132227086
RN7SL544P,Pseudogene,RN7SL,0.0366911437363325,0.277999997138977,0.16,0.25,1.8306838070235454,12.865752443445382
