Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,LLE1,LLE2
RN7SKP180,Pseudogene,RN7SK,1.2630648268022358,0.164000004529953,1.04,0,-0.9114416430092233,0.09186488766017743
RN7SKP181,Pseudogene,RN7SK,1.198112917196108,0.197999998927116,0,0,-0.5643410620786872,0.06821258608707144
RN7SKP182,Pseudogene,RN7SK,1.2937937529576593,0.30799999833107,0,0,-0.32355884585274075,0.06264635183887422
RN7SKP184,Pseudogene,RN7SK,1.2412551488619568,0.305000007152557,2.11,0,-0.9491532925248634,0.09851499778503031
RN7SKP185,Pseudogene,RN7SK,1.1826703631330748,0.282000005245209,1.05,0,-1.0334171973956743,0.10033969374527349
RN7SKP186,Pseudogene,RN7SK,0.985857529830788,-0.0990000031888485,0.88,0,-0.7569763846086295,0.05781324976536575
RN7SKP187,Pseudogene,RN7SK,1.17886050501542,0.305000007152557,1.62,0,-0.7216454172001837,0.11796540141013112
RN7SKP188,Pseudogene,RN7SK,1.523048990678721,0.122000001370907,0,0,-0.7537122792542604,0.09295146260360652
RN7SKP189,Pseudogene,RN7SK,0.9157219994316208,-0.104499999433756,0.12,0,-0.8098295722795403,0.05767093540083821
RN7SKP19,Pseudogene,RN7SK,1.3369942164662554,0.30799999833107,0,0,-1.7852255726484503,0.20650129301811634
RN7SKP190,Pseudogene,RN7SK,1.639555304022133,-0.0115000000223517,2.19,0,0.4023674545822681,7.622037467471677e-4
RN7SKP191,Pseudogene,RN7SK,1.2713201524676097,0.107999999076128,0.2,0,-0.5583453285983513,0.06732631939288762
RN7SKP192,Pseudogene,RN7SK,1.2002978438189442,0.164000004529953,0.14,0,-0.8473141012934663,0.17162405804643813
RN7SKP193,Pseudogene,RN7SK,1.123756206199048,0.296999990940094,0.37,0,-0.9828500787513873,0.18849169481680728
RN7SKP194,Pseudogene,RN7SK,0.8510394060932442,0.003000000026077,0,0,-0.891759086360454,0.0650316061311574
RN7SKP195,Pseudogene,RN7SK,0.9400036912340072,-0.046000000089407,4.1,0,0.3481617128292663,-0.03927296003173691
RN7SKP196,Pseudogene,RN7SK,1.2886922290851797,0.0579999983310699,0,0,0.4002718012575125,-0.016682967828089305
RN7SKP197,Pseudogene,RN7SK,1.1811995139539426,0.0670000016689301,0.32,0,0.3963728138889039,-0.022345291358537248
RN7SKP198,Pseudogene,RN7SK,1.0329476238799329,0.30799999833107,1.35,0,-1.2184635758913085,0.10634238771573291
RN7SKP199,Pseudogene,RN7SK,1.4235361777484214,-0.182499997317791,0,0,-0.48013896717769455,0.05669508874425909
RN7SKP20,Pseudogene,RN7SK,0.8100966900337023,0.200499996542931,0.09,0,1.0426636170666643,0.12638393610079293
RN7SKP200,Pseudogene,RN7SK,0.7706668982285516,-0.214000001549721,0,0,-0.9879200682423835,0.05875536989685443
RN7SKP202,Pseudogene,RN7SK,1.1367583441220122,0.200499996542931,0.65,0,-0.691072414084055,0.07346253010835199
RN7SKP204,Pseudogene,RN7SK,1.2997344508061717,0.214000001549721,0.46,0,-0.7727870034156097,0.086915135062395385
RN7SKP205,Pseudogene,RN7SK,1.086153466696385,0.178000003099442,0,0,-0.6918643735679559,0.07019422805931799
RN7SKP206,Pseudogene,RN7SK,1.3277268486521796,0.305000007152557,0,0,-0.8272864379258505,0.09526425785655011
RN7SKP207,Pseudogene,RN7SK,1.5475670526413532,0.305000007152557,0,0,-0.9216768950899765,0.11228661011546741
RN7SKP208,Pseudogene,RN7SK,1.366279265557543,-0.078999999910593,0,0,-0.6816858275889909,0.07190347504356615
RN7SKP209,Pseudogene,RN7SK,0.9597630756293304,-0.0095000001601874,0,0,0.3600818642410369,-0.037055324911066584
RN7SKP21,Pseudogene,RN7SK,1.0736051027819002,0.10700000077486,0,0,-1.4725018700286763,0.13195759281291816
RN7SKP210,Pseudogene,RN7SK,0.9581871099879028,-0.0179999992251396,0,0,0.3574875691643167,-0.03740181214521532
RN7SKP211,Pseudogene,RN7SK,1.2460234759644278,0.305000007152557,0,0,-0.9307389632795545,0.09776854352220804
RN7SKP212,Pseudogene,RN7SK,0.7624598649598862,0.305000007152557,0.04,0,-0.9280049028380027,0.07606840969830865
RN7SKP213,Pseudogene,RN7SK,0.8858407677908298,0.214000001549721,0.01,0,-1.1639409354177903,0.16135716136175848
RN7SKP214,Pseudogene,RN7SK,1.356291040209067,0.284000009298325,0.49,0,-1.0034475429614937,0.10707867413669313
RN7SKP216,Pseudogene,RN7SK,1.3136683855683509,0.0755000002682209,0.18,0,-0.8072774218468366,0.083937229866872215
RN7SKP217,Pseudogene,RN7SK,1.2259158613080523,0.222000002861023,0.19,0,-0.7690990419273083,0.08332942843899173
RN7SKP218,Pseudogene,RN7SK,1.2846926491789863,0.30799999833107,0,0,-0.5171856255856169,0.07418181799147151
RN7SKP219,Pseudogene,RN7SK,1.2086591628099097,0.10700000077486,0.13,0,0.4097913554052518,-0.019633238641066784
RN7SKP22,Pseudogene,RN7SK,1.161760992570657,0.194000005722046,7.95,0,1.2689264482934517,0.1260787375771765
RN7SKP220,Pseudogene,RN7SK,1.1698699394079737,-0.0874999985098839,0,0,-0.4453967477255091,0.04649721397051232
RN7SKP221,Pseudogene,RN7SK,0.8077740171409646,0.307000011205673,0.94,0,-1.0184752668945567,0.08396696818008995
RN7SKP222,Pseudogene,RN7SK,1.2019164502665718,0.146999999880791,0,0,-0.490546999079957,0.06148727149918696
RN7SKP223,Pseudogene,RN7SK,1.2885298434716357,0.284000009298325,0,0,-0.8616506969854049,0.09459978939766696
RN7SKP224,Pseudogene,RN7SK,1.325246479814038,0.28099998831749,0.62,0,2.2538881174964915,0.12619171019141706
RN7SKP225,Pseudogene,RN7SK,1.016372477817424,0.30799999833107,0.35,0,-0.906350486136957,0.08545896312284741
RN7SKP226,Pseudogene,RN7SK,1.4356836864652078,0.305000007152557,0.37,0,-0.7907356851873326,0.09869453862635615
RN7SKP227,Pseudogene,RN7SK,1.1999115854621238,0.187999993562698,2.9,0,0.3658768828358906,-0.005007871969298054
RN7SKP228,Pseudogene,RN7SK,1.4527646772154992,-0.158999994397163,1.05,0,-0.7618845539154835,0.07806166318183873
RN7SKP229,Pseudogene,RN7SK,0.8166006868646905,0.194000005722046,0.74,0,-1.3927424393972034,0.10365897210033694
RN7SKP230,Pseudogene,RN7SK,1.5034241781713178,0.30799999833107,4.77,0,-1.1199886310612595,0.12263971855192103
RN7SKP231,Pseudogene,RN7SK,1.166169059403147,-0.0340000009164214,0,0,-0.4731187947998197,0.05048462488046603
RN7SKP232,Pseudogene,RN7SK,1.0779604987363909,0.284000009298325,0.33,0,-0.5209593969902041,0.06356571451600798
RN7SKP234,Pseudogene,RN7SK,1.364561107527415,-0.0415000002831221,2.21,0,-0.40093459494602923,0.05495019212082768
RN7SKP235,Pseudogene,RN7SK,1.0021694691348888,0.268999993801117,0.16,0,-0.9416790496029173,0.08574383888179299
RN7SKP236,Pseudogene,RN7SK,1.1496558370717531,0.300000011920929,0,0,-1.0893181225418698,0.10287601784292608
RN7SKP237,Pseudogene,RN7SK,1.211661025711447,0.30799999833107,0.1,0,-1.4607869145173316,0.12895724852442086
RN7SKP238,Pseudogene,RN7SK,1.3531025805200658,-0.0309999994933605,0,0,0.37822569331045186,-0.01571417166687265
RN7SKP239,Pseudogene,RN7SK,1.1185616474646918,-0.149000003933907,5.3,0,-0.9850883106386045,0.07734060536042284
RN7SKP24,Pseudogene,RN7SK,1.0273520246173111,-0.228500001132488,0.4,0,-0.8312691505677413,0.06026802858063985
RN7SKP240,Pseudogene,RN7SK,1.2596966539307632,0.273999989032745,0.71,0,-0.9016737059129825,0.09550022787920796
RN7SKP241,Pseudogene,RN7SK,1.4084691968980256,-0.0670000016689301,0.41,0,-0.5192298951258446,0.06356581459733557
RN7SKP242,Pseudogene,RN7SK,1.1057280317680471,0.017000000923872,0,0,0.37699182378018903,-0.028048325626656927
RN7SKP243,Pseudogene,RN7SK,1.1915320291678049,0.30799999833107,0.22,0,-1.0905821864129308,0.10516963781219375
RN7SKP245,Pseudogene,RN7SK,1.2374088225078153,-0.0729999989271164,1.79,0,-0.5616519787573387,0.05809585871944634
RN7SKP246,Pseudogene,RN7SK,1.5668777386119217,0.146999999880791,0.02,0,-0.5789632903299109,0.08511003715560155
RN7SKP247,Pseudogene,RN7SK,1.3871158365774552,-0.228500001132488,0,0,-0.8855112341365386,0.08037141651464773
RN7SKP249,Pseudogene,RN7SK,1.2523910395334843,-0.193999998271465,0.14,0,-0.5750918251534025,0.05454047551558185
RN7SKP25,Pseudogene,RN7SK,0.8119702458014372,-0.0989999994635582,1.38,0,1.1783232817073306,0.12643913228104975
RN7SKP250,Pseudogene,RN7SK,1.060423585119011,0.152999997138977,0,0,-0.915538174272305,0.08234655578996868
RN7SKP251,Pseudogene,RN7SK,1.183620462696044,0.305000007152557,0.26,0,-0.9669796844485542,0.09731499704495186
RN7SKP252,Pseudogene,RN7SK,1.3171409967570713,0.101999998092651,0,0,-0.40141975391701795,0.05920281984349642
RN7SKP254,Pseudogene,RN7SK,1.2549160214680275,0.214000001549721,0.22,0,-0.29133973666303536,0.05462859708668138
RN7SKP256,Pseudogene,RN7SK,1.238929830111747,0.0785000026226044,0,0,0.40325369414690737,-0.01881718491445881
RN7SKP257,Pseudogene,RN7SK,1.2140137655671974,0.305000007152557,0.07,0,-0.6055695719408578,0.07612033939479139
RN7SKP258,Pseudogene,RN7SK,1.5081991188460906,0.0039999999571591,1.45,0,0.3983015076951447,-0.006109694603054383
RN7SKP259,Pseudogene,RN7SK,1.2934087265452323,-0.0989999994635582,0,0,1.2336253110333284,0.12597645515460307
RN7SKP26,Pseudogene,RN7SK,1.197325104588126,0.194999992847443,7.34,0,0.8818320563432824,0.12610073090011634
RN7SKP260,Pseudogene,RN7SK,0.6061015779621466,-0.003000000026077,0,0,0.3393674602070363,-0.05705129003355091
RN7SKP262,Pseudogene,RN7SK,1.2641806084513545,0.28099998831749,0,0,-0.15311105783370868,0.07488549106108106
RN7SKP263,Pseudogene,RN7SK,1.3826267885626415,0.30799999833107,0,0,-0.23261720307344402,0.0615870656843999
RN7SKP264,Pseudogene,RN7SK,1.3220661249400565,0.30799999833107,0.64,0,1.1156879138405233,0.12612859853501895
RN7SKP265,Pseudogene,RN7SK,1.152617454054955,0.453999996185303,0,0,-0.4010320685302308,0.0668081280834737
RN7SKP266,Pseudogene,RN7SK,1.1860486788264897,0.30799999833107,0,0,-0.5502347161358598,0.07145431084334582
RN7SKP267,Pseudogene,RN7SK,0.9749974101631292,-0.0879999995231628,0,0,-0.5326840203575318,0.04265363684924022
RN7SKP268,Pseudogene,RN7SK,1.198112917196108,0.0700000002980232,1.46,0,-0.5135188682199676,0.05925139634831114
RN7SKP269,Pseudogene,RN7SK,1.154179927939974,0.194999992847443,3.87,0,1.184478137530913,0.1260135225657763
RN7SKP27,Pseudogene,RN7SK,1.470730890668369,0.448500007390976,0,0,0.8034756589306076,0.1259081041351998
RN7SKP270,Pseudogene,RN7SK,1.2580044709256242,-0.019000000320375,0,0,-0.31164399843732205,0.044752841278934793
RN7SKP271,Pseudogene,RN7SK,1.5196248697464398,-0.233999997377396,0.83,0,0.3322580180129769,0.12580449786796033
RN7SKP273,Pseudogene,RN7SK,1.084063601347779,0.305000007152557,0.86,0,-0.48059059046934044,0.0956686867062688
RN7SKP275,Pseudogene,RN7SK,1.4539932308537364,-0.125,0.44,0,-0.7758643042851893,0.08025438064038791
RN7SKP276,Pseudogene,RN7SK,0.8553965151664394,-0.576499998569489,0.27,0,0.1932854236977313,-0.059574966977117734
RN7SKP278,Pseudogene,RN7SK,1.4523398922221613,-0.0650000013411045,0,0,-0.40255811006688175,0.058041801132212904
RN7SKP279,Pseudogene,RN7SK,1.2588263542290736,0.206000000238419,0,0,-0.3377819859871293,0.07558597662860934
RN7SKP28,Pseudogene,RN7SK,1.1843820998866863,-0.0775000005960464,0.2,0,0.6733312691963375,0.12620714549866335
RN7SKP280,Pseudogene,RN7SK,1.542476371547138,-0.172999992966652,0.18,0,-0.7118932422700807,0.10715823004773313
RN7SKP281,Pseudogene,RN7SK,1.312403296599198,0.211999997496605,0.07,0,-0.5486421373836979,0.07323299292180145
RN7SKP283,Pseudogene,RN7SK,0.681821105579355,-0.046000000089407,3.95,0,-0.540026955031032,0.028255144512512088
RN7SKP284,Pseudogene,RN7SK,1.4278524390453844,-0.122000001370907,0,0,0.3563492857077645,-0.014166784512533798
RN7SKP285,Pseudogene,RN7SK,1.2451912679323929,-0.0775000005960464,0,0,-0.34017894759998696,0.043431046473331056
RN7SKP286,Pseudogene,RN7SK,0.8480276387309325,0.0469999983906746,0.19,0,0.7149188638206362,0.12638462270508932
RN7SKP287,Pseudogene,RN7SK,1.2274520967232252,-0.0025000000605359,0.68,0,0.37877106293616214,-0.021849140142761212
RN7SKP288,Pseudogene,RN7SK,1.1794103466688786,-0.0165000008419156,2.07,0,0.3717126078763375,-0.02493563686385608
RN7SKP289,Pseudogene,RN7SK,1.330499643826423,0.061999998986721,0,0,-0.34405071815438065,0.05420276305569706
RN7SKP29,Pseudogene,RN7SK,1.2386858181966778,-0.0759999975562096,0.08,0,0.8723174638075347,0.12616024079875374
RN7SKP290,Pseudogene,RN7SK,1.033122255769008,0.208000004291534,0,0,1.7324840886998145,0.12619431921515836
RN7SKP291,Pseudogene,RN7SK,1.157809424568716,-0.0759999975562096,0,0,-0.847148243713671,0.0729626668359475
RN7SKP292,Pseudogene,RN7SK,1.303905251012718,0.305000007152557,2.26,0,-0.12703994645779756,0.08280052283029675
RN7SKP293,Pseudogene,RN7SK,1.1851900528524355,-0.15599999576807,0.04,0,-0.8467123854816703,0.07107657993211737
RN7SKP294,Pseudogene,RN7SK,1.233169801315792,0.26800000667572,0,0,-0.9508831830962745,0.0967753004370576
RN7SKP295,Pseudogene,RN7SK,1.3167244436271672,0.034000001847744,0,0,0.39496795612530705,-0.01584085331447384
RN7SKP296,Pseudogene,RN7SK,1.2325068067989555,-0.0474999994039536,2.34,0,-0.757385945067883,0.07171396600513384
RN7SKP297,Pseudogene,RN7SK,1.108540938416856,-0.138999998569489,0.26,0,-0.5539150924470269,0.048441523650973005
RN7SKP298,Pseudogene,RN7SK,1.145492303030751,0.0215000004973262,0,0,0.38079467992485944,-0.025692088128214812
RN7SKP299,Pseudogene,RN7SK,1.0616458510995537,-0.0450000017881393,0.08,0,-0.5168917892197534,0.04767469779927408
RN7SKP3,Pseudogene,RN7SK,1.1157660655759971,0.305000007152557,0.15,0,1.2642384915142173,0.12616883270306364
RN7SKP30,Pseudogene,RN7SK,1.4975259623164232,0.305000007152557,1.6,0,-0.5658751581452877,0.08772597574324409
RN7SKP31,Pseudogene,RN7SK,0.8746042415806847,0.23200000077486,0,0,0.4255758056730291,-0.03451032612215171
RN7SKP32,Pseudogene,RN7SK,1.6392747298349148,0.207000002264977,0,0,-0.29317213532781394,0.0734939068005261
RN7SKP33,Pseudogene,RN7SK,1.0931083096663463,0.30799999833107,0,0,-1.2520760316561885,0.1112428580997326
RN7SKP34,Pseudogene,RN7SK,1.1103582186437688,-0.0599999986588955,0,0,0.3546555438326193,-0.03009257411117659
RN7SKP35,Pseudogene,RN7SK,0.8050992687398356,0.0410000011324883,0.66,0,0.36501874673360074,-0.04431013192132102
RN7SKP36,Pseudogene,RN7SK,1.413863431925259,0.30799999833107,2.2,0,-0.5449216479235952,0.08226527066480857
RN7SKP37,Pseudogene,RN7SK,1.2438628277461206,0.305000007152557,0,0,-1.0727758998482062,0.10658737039281124
RN7SKP38,Pseudogene,RN7SK,0.9779555333735755,0.30799999833107,2.26,0,-0.5353658110921863,0.10164203567822036
RN7SKP39,Pseudogene,RN7SK,1.229723053423916,-0.0035000000498257,0,0,0.3786177896168633,-0.02175279587594698
RN7SKP4,Pseudogene,RN7SK,1.3052323637218757,0.0525000002235174,0.68,0,0.8953187702091541,0.12603264167673253
RN7SKP42,Pseudogene,RN7SK,0.8915132569179113,-0.14750000089407,0.37,0,0.31548743589330547,-0.04508591045069837
RN7SKP43,Pseudogene,RN7SK,0.716394581451893,0.0560000017285347,2,0,0.3636370997573579,-0.04892326436858688
RN7SKP44,Pseudogene,RN7SK,1.143153609067846,0.283000007271767,0.17,0,-0.6820230170530405,0.07649529525732483
RN7SKP45,Pseudogene,RN7SK,0.8455055666258388,0.305000007152557,0,0,-1.030848477536817,0.08626900371202735
RN7SKP46,Pseudogene,RN7SK,1.2171842668542912,0.172999992966652,0,0,-0.6117957593192617,0.07100767298785736
RN7SKP47,Pseudogene,RN7SK,1.4402019671464517,-0.25900000333786,0,0,-0.9786669036718959,0.08801828137765012
RN7SKP48,Pseudogene,RN7SK,1.1331000770931643,0.305000007152557,0.15,0,-0.8100674966170497,0.08485319706071276
RN7SKP49,Pseudogene,RN7SK,0.6011702781414487,0.0525000002235174,0,0,0.355106620870863,-0.055658068164657945
RN7SKP5,Pseudogene,RN7SK,1.0599064217559202,0.211999997496605,0.49,0,-1.3909948105754093,0.12350139361667015
RN7SKP50,Pseudogene,RN7SK,1.4114248223313872,0.305000007152557,2.03,0,-1.0634714861634298,0.11458751295191774
RN7SKP51,Pseudogene,RN7SK,1.0625948337324729,0.0599999986588955,5.62,0,-0.42471737182342273,0.04594891001833652
RN7SKP52,Pseudogene,RN7SK,1.125390760680792,0.26800000667572,0.09,0,-0.4351542259657304,0.059833097466129324
RN7SKP53,Pseudogene,RN7SK,1.5327191430004907,-0.0790000036358833,0,0,-0.347772867089029,0.057415891549119434
RN7SKP54,Pseudogene,RN7SK,1.3299743947648075,-0.145999997854233,11.28,0,-0.4007435869034974,0.04865357853102735
RN7SKP55,Pseudogene,RN7SK,0.769358705576606,0.211999997496605,0.91,0,-0.29062345856700106,0.04056898040902472
RN7SKP56,Pseudogene,RN7SK,1.101842805858446,-0.12899999320507,3.14,0,-0.6229777971324791,0.05325657031482528
RN7SKP57,Pseudogene,RN7SK,1.114342176547365,0.0209999997168779,0.61,0,-0.35570792390630906,0.04237590601896438
RN7SKP58,Pseudogene,RN7SK,0.9793928902909138,0.301999986171722,0.33,0,-0.6569655425330815,0.06814213737384539
RN7SKP59,Pseudogene,RN7SK,1.128311095280341,0.30799999833107,0,0,-0.7846438932262717,0.1657693353772237
RN7SKP6,Pseudogene,RN7SK,1.1759569077124263,0.194999992847443,0,0,-1.6638034052202317,0.14223795847470969
RN7SKP60,Pseudogene,RN7SK,1.409717751253123,-0.163000002503395,0,0,-0.21879125967372823,0.08704905338734642
RN7SKP61,Pseudogene,RN7SK,1.3069509775640082,0.211999997496605,0,0,0.4464279372259208,-0.011161436983877806
RN7SKP62,Pseudogene,RN7SK,1.2035587331383006,0.30799999833107,0,0,-0.8988800944336507,0.09389614890957416
RN7SKP63,Pseudogene,RN7SK,1.0154873358343557,0.28099998831749,0.68,0,-1.1189693939048746,0.09825311049939374
RN7SKP64,Pseudogene,RN7SK,1.8214318996263947,0.245999999344349,0.33,0,-0.4957156295067952,0.13734400930555665
RN7SKP65,Pseudogene,RN7SK,1.231790857448506,0.194999992847443,0,0,-0.7960704774594426,0.14453463032352434
RN7SKP66,Pseudogene,RN7SK,1.2480283407688757,0.0540000014007092,0,0,-0.38856927634414035,0.05280360729254333
RN7SKP67,Pseudogene,RN7SK,0.9607354799612752,0.0520000010728836,0,0,0.37818022932989087,-0.03513771440205502
RN7SKP68,Pseudogene,RN7SK,1.2106085514220124,0.300000011920929,0,0,-0.6348172064515701,0.07754563358377459
RN7SKP69,Pseudogene,RN7SK,1.321041572950535,-0.175999999046326,6.68,0,-0.8057101390670031,0.07387429679370734
RN7SKP71,Pseudogene,RN7SK,1.3544185721369886,0.0769999995827675,3.47,0,1.2689653670816712,0.1258963182844061
RN7SKP72,Pseudogene,RN7SK,1.1300537191852196,0.263999998569489,0.25,0,-0.7865269767296841,0.08165003437811418
RN7SKP73,Pseudogene,RN7SK,1.260902044564561,0.28099998831749,0,0,-0.8103967736273993,0.09015047484573227
RN7SKP74,Pseudogene,RN7SK,1.2027728973675011,-0.0729999989271164,2.05,0,-0.7291525976336176,0.06740720512246524
RN7SKP75,Pseudogene,RN7SK,1.3142701576185425,-0.222000002861023,0.2,0,-0.7859439816368582,0.07055062558490811
RN7SKP76,Pseudogene,RN7SK,1.3872205799012172,0.305000007152557,0.21,0,-0.9069792400244293,0.10337007575487231
RN7SKP77,Pseudogene,RN7SK,1.131570117496337,0.305000007152557,0,0,-1.053652724497699,0.09977537408872268
RN7SKP78,Pseudogene,RN7SK,1.288882189614231,0.211999997496605,4.64,0,1.574986066735571,0.12599155927913092
RN7SKP79,Pseudogene,RN7SK,1.2508476819001306,0.0769999995827675,0,0,-0.9054877973173184,0.08731487810540918
RN7SKP8,Pseudogene,RN7SK,1.3389192786911968,0.126000002026558,0,0,-1.5862483510530285,0.16468161465752376
RN7SKP81,Pseudogene,RN7SK,0.8814742446867566,-0.270999997854233,0,0,-0.8579173563651202,0.05326539039140448
RN7SKP82,Pseudogene,RN7SK,0.8099474001467252,0.301999986171722,0,0,0.44149958598545636,-0.03609389222677965
RN7SKP83,Pseudogene,RN7SK,0.6829774695489618,0.30799999833107,0,0,0.4344974410124441,-0.04345646361569701
RN7SKP85,Pseudogene,RN7SK,1.3653413025574483,0.305000007152557,0.2,0,-0.9485105900127652,0.10487290666665927
RN7SKP86,Pseudogene,RN7SK,1.307766669317074,0.214000001549721,0.53,0,-0.6752284094771664,0.12551657650744813
RN7SKP87,Pseudogene,RN7SK,1.2232006545277463,-0.150000005960464,0.55,0,-0.49896989270532954,0.04972543270335408
RN7SKP88,Pseudogene,RN7SK,0.6668982285515804,0.126000002026558,0.52,0,0.38071725580905225,-0.04965456473896367
RN7SKP89,Pseudogene,RN7SK,1.449653948943475,0.305000007152557,0.53,0,-0.6211599586893073,0.0886618117120838
RN7SKP9,Pseudogene,RN7SK,1.486952572021361,-0.132999993860722,7.39,0,0.6852873182229613,0.1258428972643207
RN7SKP90,Pseudogene,RN7SK,1.337529096442069,0.211999997496605,0.29,0,-0.6653910317400603,0.08181757562386863
RN7SKP91,Pseudogene,RN7SK,1.1939909690864885,-0.132999993860722,0.55,0,-0.6352440117443056,0.05840384539917155
RN7SKP92,Pseudogene,RN7SK,1.124593580421253,-0.204999998211861,11.59,0,0.31294070839174365,-0.03360416580689563
RN7SKP93,Pseudogene,RN7SK,0.8543059831769166,-0.0719999969005585,0.21,0,-0.8983279598644565,0.06255748121845969
RN7SKP94,Pseudogene,RN7SK,1.3453419369988602,-0.0610000006854534,0,0,-1.099111143749691,0.0990721665560975
RN7SKP96,Pseudogene,RN7SK,1.0291639329499698,0.0329999998211861,1.85,0,0.37691191345940833,-0.031856241014948855
RN7SKP97,Pseudogene,RN7SK,1.126517277958751,0.305000007152557,3.22,0,-0.9782283835367012,0.09521370851076096
RN7SKP98,Pseudogene,RN7SK,0.8906226342836276,0.305000007152557,0.73,0,1.2265108858073945,0.1261999140500486
RN7SKP99,Pseudogene,RN7SK,1.2898072417019573,-0.0869999974966049,0.38,0,0.35780570478158524,-0.020869429841770377
RNU1-100P,Pseudogene,RNU1,0.8841453787615648,0.305000007152557,1.55,0.01,0.7748085131953135,0.1263682938388116
RNU1-11P,Pseudogene,RNU1,1.5672786113064328,-0.102000001817942,0.58,0.01,0.32498364209367103,0.009351558476648095
RNU1-14P,Pseudogene,RNU1,1.5539021224474874,0.305000007152557,0,0.01,0.41063828358378035,0.02053401155000306
RNU1-22P,Pseudogene,RNU1,1.494893181088722,-0.028999999165535,0,0.01,0.35886241401774244,0.013574250249553825
RNU1-32P,Pseudogene,RNU1,1.0704275812050392,-0.0219999998807907,0,0.01,0.3633379507231155,-0.031196257882810673
RNU1-47P,Pseudogene,RNU1,1.36380005838769,0.282999992370605,0.43,0.01,0.37995739113554033,0.011294877602848053
RNU1-5P,Pseudogene,RNU1,1.3748986916753505,0.30799999833107,0.69,0.01,0.47839971264350545,-0.00471142745539188
RNU1-64P,Pseudogene,RNU1,1.3211813065630749,0.430000007152557,0.13,0.01,0.5097610839697772,-0.0041737604616548995
RNU1-89P,Pseudogene,RNU1,1.842611340319725,0.146999999880791,1.18,0.01,0.46258332885118236,0.01644158960135375
RNU2-15P,Pseudogene,RNU2,0.9820163705766074,0.44200000166893,0.4,0.01,0.4973901864176934,-0.0209968930208545
RNU2-55P,Pseudogene,RNU2,1.477205127898017,-0.241999998688698,0,0.01,0.3244658352879863,-0.014816054327329091
RNU2-66P,Pseudogene,RNU2,1.4886121173026348,0.243000000715256,0,0.01,0.4666612292155673,-4.1778842745036546e-4
RNU4-16P,Pseudogene,RNU4,1.0592724522649954,-0.101000003516674,0,0.01,0.27674095006504174,-0.01983803155661833
RNU4-40P,Pseudogene,RNU4,1.0687471611403534,-0.0790000036358833,0.84,0.01,0.2880890991906235,-0.019727786108680225
RNU4-80P,Pseudogene,RNU4,1.4780545845558075,0.30799999833107,1.04,0.01,0.48495215232865546,8.665213077588823e-4
RNU4-92P,Pseudogene,RNU4,1.0726763786445457,0.296999990940094,0,0.01,0.4577592592709382,-0.021262412925405472
RNU5A-7P,Pseudogene,RNU5,0.9881304571750248,0.340000003576279,0,0.01,0.3697365198708417,-0.010020461770667666
RNU5B-3P,Pseudogene,RNU5,1.3893713094824591,0.305000007152557,0.98,0.01,0.4784473778554341,-0.004015466027028264
RNU5D-2P,Pseudogene,RNU5,0.4168113928447378,0.0230000000447035,1.19,0.01,0.33438360807288997,-0.0673066206951469
RNU6-1109P,Pseudogene,RNU6,1.0712442339467558,0.197999998927116,0,0.01,0.42834322157446775,-0.024433803981366367
RNU6-1114P,Pseudogene,RNU6,1.3634017522958712,0.0240000002086162,0,0.01,1.4514158211366173,0.1260438558542531
RNU6-1132P,Pseudogene,RNU6,1.0712442339467558,-0.310999989509583,0,0.01,0.27859997050820223,-0.03973653834235344
RNU6-1153P,Pseudogene,RNU6,1.819414810036554,-0.171000003814697,0.29,0.01,-0.31228171729880583,0.062066598073292616
RNU6-1161P,Pseudogene,RNU6,1.123756206199048,-0.0054999999701976,0,0.01,-0.47068908077579613,0.049409966436636525
RNU6-1217P,Pseudogene,RNU6,1.2023405562828977,0.254999995231628,1.45,0.01,-0.8253907000654971,0.08708667474925708
RNU6-1293P,Pseudogene,RNU6,1.8178690030611613,-0.310999989509583,0,0.01,0.32698949668681,0.0025376082105959623
RNU6-368P,Pseudogene,RNU6,0.3895433577988203,0.407000005245209,0,0.01,-1.247372387908461,0.08820146415150705
RNU6-374P,Pseudogene,RNU6,1.801036882662447,0.282000005245209,0,0.01,-0.28201436983285383,0.08455857111189102
RNU6-614P,Pseudogene,RNU6,1.8178690030611613,-0.287000000476837,0,0.01,0.3338801772507784,0.0031902104577311735
RNU6-847P,Pseudogene,RNU6,1.801036882662447,0.218999996781349,0,0.01,-0.4654795219201248,0.09351005829737646
RNU6-860P,Pseudogene,RNU6,1.2357389050685337,0.254999995231628,0,0.01,-0.7349681549514216,0.08304055342318767
RNU6-927P,Pseudogene,RNU6,1.1114970475859671,0.204999998211861,0,0.01,1.6172729950085634,0.12615606930227735
RNU6ATAC17P,Pseudogene,RNU6ATAC,1.2719596495261951,0.222000002861023,1.3,0.01,0.4713514761710513,0.12612691324693986
RN7SL266P,Pseudogene,RN7SL,0.8172772408720348,0.44200000166893,0.19,0.01,-0.22571508594359427,0.047091070508392806
RN7SL377P,Pseudogene,RN7SL,1.4993215569954594,0.125,15.93,0.01,3.124823905504077,0.12655043011974007
RN7SL484P,Pseudogene,RN7SL,1.8054948947482448,0.17399999499321,0,0.01,0.46812998555610924,0.01511990287209959
RN7SL539P,Pseudogene,RN7SL,0.7877878558921161,-0.158999994397163,0.16,0.01,0.23116499311847927,-0.03393751740476091
