Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,UMAP1,UMAP2
RN7SL629P,Pseudogene,RN7SL,1.0359347482983248,0.214000001549721,0.47,0,2.9506150724864137,-11.011886962220874
RN7SL62P,Pseudogene,RN7SL,1.1695044692613294,0.199000000953674,0.02,0,-12.355440234901891,-1.8127695401169917
RN7SL630P,Pseudogene,RN7SL,1.2045896033391692,0.0689999982714653,8.45,0,6.719788456199183,-2.843607314393725
RN7SL632P,Pseudogene,RN7SL,1.2535680987811662,-0.096000000834465,0,0,7.470561886069788,-4.16552389459392
RN7SL633P,Pseudogene,RN7SL,0.912213486023837,0.30799999833107,0,0,-10.823154544594274,-1.4572259266831538
RN7SL634P,Pseudogene,RN7SL,1.1776349284140708,0.284000009298325,0.23,0,-10.876673793556677,-0.3275008280732294
RN7SL635P,Pseudogene,RN7SL,1.3494738225547531,-0.0509999990463257,0.07,0,-11.616945361855016,-2.146205790803637
RN7SL636P,Pseudogene,RN7SL,1.358653916585738,0.29899999499321,0.06,0,-11.980038738014684,-1.0765870888688227
RN7SL638P,Pseudogene,RN7SL,1.1378471931106346,0.30799999833107,2.16,0,5.502956772086634,-1.8283604462601801
RN7SL63P,Pseudogene,RN7SL,1.1540008409352662,0.29899999499321,0,0,5.425420189139857,-1.7902332623459956
RN7SL640P,Pseudogene,RN7SL,0.0532326172215501,0.28999999165535,0.02,0.24,-10.219583606483923,-2.2825833638169426
RN7SL643P,Pseudogene,RN7SL,1.515894813610587,0.29899999499321,0.02,0,-12.752886867287145,-2.068510897920336
RN7SL644P,Pseudogene,RN7SL,1.3813247574970395,0.180999994277954,0.1,0,-11.57278165793656,3.318691603376661
RN7SL645P,Pseudogene,RN7SL,1.291237276470687,-0.256000012159348,0.07,0,-11.607219791176306,-3.1257599671342033
RN7SL646P,Pseudogene,RN7SL,1.2279796927243958,-0.126000002026558,1.8,0,7.339871311423792,-3.2154895146348137
RN7SL647P,Pseudogene,RN7SL,1.157809424568716,-0.106499999761581,0,0,7.570044422385706,-3.617324240968432
RN7SL648P,Pseudogene,RN7SL,0.9116306764876602,0.29899999499321,35.23,0.08,-10.500084972145544,-2.5696944077469963
RN7SL649P,Pseudogene,RN7SL,1.098866399317945,0.164000004529953,0.08,0,-12.576590633156286,-2.432731040284838
RN7SL650P,Pseudogene,RN7SL,1.2662330496119405,0.347000002861023,14.43,0,-10.834302043678747,-0.3758651097275873
RN7SL652P,Pseudogene,RN7SL,1.3893713094824591,0.282000005245209,1.13,0,4.7371806147074835,-0.9498761971451899
RN7SL653P,Pseudogene,RN7SL,0.6638634243260898,-0.063000001013279,5.54,0,8.120090389487757,-2.34414995507976
RN7SL654P,Pseudogene,RN7SL,0.8326711615048985,0.0850000008940697,0.07,0,8.013057136771693,-1.8639549096085688
RN7SL655P,Pseudogene,RN7SL,1.107300959738537,-0.122999999672174,2.46,0,7.3624834063029425,-2.89674628572246
RN7SL656P,Pseudogene,RN7SL,0.0370828641320941,0.224000006914139,8.22,0.22,5.382840061423792,10.981800667478833
RN7SL657P,Pseudogene,RN7SL,1.6952226728326931,0.105999998748302,40.23,0.07,6.610513592002405,-4.903973468110766
RN7SL658P,Pseudogene,RN7SL,0.768051796496079,0.305000007152557,0.64,0,-10.408080196144567,-1.9143248875596186
RN7SL659P,Pseudogene,RN7SL,1.3591675853632754,0.30799999833107,0.08,0,-12.530739879372106,-2.894039281175341
RN7SL65P,Pseudogene,RN7SL,0.6395518726189099,0.263999998569489,1.12,0,7.398722076652064,-1.1945222695328852
RN7SL660P,Pseudogene,RN7SL,1.2081489647673558,0.0040000001899898,5.34,0,6.974263572928919,-2.574001677797045
RN7SL663P,Pseudogene,RN7SL,1.2197657817362726,0.214000001549721,2.42,0,-10.958445644142614,-0.23073048190852602
RN7SL664P,Pseudogene,RN7SL,0.9338397326029644,0.165999993681908,14.75,0,-10.90906915641068,-0.3865377982117792
RN7SL665P,Pseudogene,RN7SL,1.0536065763575315,-0.126000002026558,0.31,0,7.570632362601771,-3.212095864579882
RN7SL666P,Pseudogene,RN7SL,1.2911098517394564,-0.100499998778105,0.76,0,-11.581209277870641,-3.104864486024584
RN7SL667P,Pseudogene,RN7SL,0.8974965673670249,0.419999986886978,0.06,0,-11.365448093178259,2.915843598081861
RN7SL668P,Pseudogene,RN7SL,0.8368325543912503,-0.096000000834465,0.1,0,-11.056178188087927,-2.711670764253344
RN7SL66P,Pseudogene,RN7SL,1.3025356026398056,0.18299999833107,0.2,0,-11.483871555092321,3.1952801863692146
RN7SL670P,Pseudogene,RN7SL,0.909707405018277,0.272000014781952,0.07,0,-11.318419551613317,2.7938424269698006
RN7SL672P,Pseudogene,RN7SL,1.2381621291129172,0.305000007152557,1.8,0,-11.884252643349157,-1.1498667080857417
RN7SL673P,Pseudogene,RN7SL,1.494893181088722,-0.168999999761581,0.15,0,7.02732934975387,-4.710645087526049
RN7SL674P,Pseudogene,RN7SL,0.8967760270295874,-0.304000005125999,39.15,0.05,7.870556259391321,-2.91965044336101
RN7SL675P,Pseudogene,RN7SL,1.2045896033391692,0.374000012874603,0,0,6.179114723441614,-3.35397661523601
RN7SL677P,Pseudogene,RN7SL,1.295730296460914,0.0350000001490116,1.47,0,7.023374939200892,-3.3749946434952873
RN7SL678P,Pseudogene,RN7SL,0.975812625389018,0.130999997258186,0.22,0,6.328583622214808,-1.812190659806933
RN7SL679P,Pseudogene,RN7SL,0.7312480576223469,0.284000009298325,0.22,0,-10.24613199210404,-2.3214744408585686
RN7SL67P,Pseudogene,RN7SL,1.2086591628099097,0.214000001549721,2.44,0,6.111856365439905,-2.486467726991381
RN7SL680P,Pseudogene,RN7SL,1.277849866580857,0.206000000238419,0.47,0,6.1013173105693,-2.8477405388810295
RN7SL681P,Pseudogene,RN7SL,1.2371114399501348,0.29899999499321,0.73,0,5.88373746895553,-3.863153346345629
RN7SL683P,Pseudogene,RN7SL,1.286454916187462,0.305000007152557,2.88,0,-11.565333461525427,-1.726823457048144
RN7SL684P,Pseudogene,RN7SL,1.2168813339854874,0.0034999998752027,0.64,0,7.344260120627894,-3.3719061692216057
RN7SL685P,Pseudogene,RN7SL,1.282137953381464,0.30799999833107,0.39,0,-11.94363889670609,-1.2257589180924555
RN7SL687P,Pseudogene,RN7SL,0.8896851367738555,0.282999992370605,0,0,-10.613047694923864,-2.5354701359727043
RN7SL688P,Pseudogene,RN7SL,1.060974454513878,-0.133000001311302,2.2,0,7.723522567985071,-3.870289214418139
RN7SL689P,Pseudogene,RN7SL,1.1811995139539426,0.284000009298325,13.75,0,5.305878544089808,-1.7623814423539301
RN7SL68P,Pseudogene,RN7SL,0.7731179060829814,-0.0345000009983778,8.68,0,-10.790499782326208,-2.8029004414536614
RN7SL690P,Pseudogene,RN7SL,1.4762070163251129,0.0610000006854534,0.71,0,-11.192683315041052,2.550465933515821
RN7SL691P,Pseudogene,RN7SL,1.211661025711447,0.305000007152557,0,0,-11.365518665077673,-1.6929909069993159
RN7SL692P,Pseudogene,RN7SL,0.9407201574620816,0.282999992370605,0,0,6.614172840354456,-1.1631909687974116
RN7SL693P,Pseudogene,RN7SL,1.6184432816551946,0.159999996423721,0.19,0,-11.607764339210974,3.358291975691114
RN7SL697P,Pseudogene,RN7SL,0.8364108217620156,0.194999992847443,0.24,0,5.873288059470667,-1.5923286755540034
RN7SL698P,Pseudogene,RN7SL,1.0926347218612056,0.30799999833107,39.51,0.12,5.094364071128382,-1.11375022725841
RN7SL69P,Pseudogene,RN7SL,1.2514557750853033,0.0054999998537823,0.56,0,-11.842765903236852,-2.4810692151047844
RN7SL700P,Pseudogene,RN7SL,1.3822826803524466,0.30799999833107,0,0,5.4714826586222784,-4.012707122132983
RN7SL702P,Pseudogene,RN7SL,0.1665342323009797,0.296000003814697,0.25,0.21,6.750566387412562,-1.3950553019501826
RN7SL703P,Pseudogene,RN7SL,1.2191503212346084,0.214000001549721,0.08,0,6.188332462546839,-4.142756827638354
RN7SL704P,Pseudogene,RN7SL,1.305704789020924,-0.0980000011622906,0.18,0,-11.867111301186071,-3.0190380890824455
RN7SL705P,Pseudogene,RN7SL,1.0751087513852364,0.30799999833107,0,0,5.998691940543665,-2.821233161256518
RN7SL706P,Pseudogene,RN7SL,1.1776349284140708,0.30799999833107,0.19,0,5.701113605735316,-2.882316239640917
RN7SL708P,Pseudogene,RN7SL,1.0222798932646855,0.108000002801418,1.3,0,5.732498073813929,-1.411247022912707
RN7SL709P,Pseudogene,RN7SL,1.1230751418316545,0.256999999284744,7.33,0,-11.778309917213903,-1.5588015397050043
RN7SL70P,Pseudogene,RN7SL,1.1961474849848983,0.266000002622604,0.2,0,6.012502098319544,-1.9586759884812495
RN7SL711P,Pseudogene,RN7SL,1.289466683549774,0.30799999833107,0.66,0,4.815711403129114,-0.9910756428696772
RN7SL712P,Pseudogene,RN7SL,1.150291181552036,0.197999998927116,0.06,0,-12.595537280800329,-2.3573511918046135
RN7SL713P,Pseudogene,RN7SL,1.288158829983737,0.13849999755621,1.24,0,5.945591354606165,-3.3633323986985344
RN7SL714P,Pseudogene,RN7SL,1.445319147448196,0.30799999833107,0,0,-12.629922008278356,-1.6657914002396723
RN7SL715P,Pseudogene,RN7SL,1.3237890973215738,0.305000007152557,2.19,0,5.76446428322555,-3.9133323510148186
RN7SL716P,Pseudogene,RN7SL,1.257173666229464,0.30799999833107,0.29,0,-11.259138202431188,2.6717179934523445
RN7SL717P,Pseudogene,RN7SL,0.5379720558602115,0.30799999833107,0.37,0,-10.21244058585404,-2.30891407327434
RN7SL718P,Pseudogene,RN7SL,1.6392747298349148,0.160999998450279,0.34,0,-11.66377172446488,3.432999006941114
RN7SL719P,Pseudogene,RN7SL,1.6414513360974201,-0.0450000017881393,0,0.02,-1.6672955510640013,-10.22080362634441
RN7SL720P,Pseudogene,RN7SL,1.3596643571415514,0.130999997258186,5.2,0,-11.291543102028356,-0.35430014924785097
RN7SL722P,Pseudogene,RN7SL,0.1100734312089976,0.287000000476837,0.16,0.24,-10.167589282753454,-2.240601666734423
RN7SL724P,Pseudogene,RN7SL,0.7305734745433596,-0.194999992847443,0.98,0,-10.688654041054235,-2.375637419984545
RN7SL725P,Pseudogene,RN7SL,0.0134109199756994,-0.163000002503395,0,0.39,13.002408886191859,-7.666717894838061
RN7SL726P,Pseudogene,RN7SL,1.2429994156741064,-0.204999998211861,0.92,0,-11.386156177284704,-2.812548287675585
RN7SL727P,Pseudogene,RN7SL,0.7627460736179041,-0.113500002771616,0.17,0,-10.662701701881872,-2.794335969255175
RN7SL728P,Pseudogene,RN7SL,1.1693875188144032,0.30799999833107,5.34,0,-11.38767251944779,-1.5421452601411005
RN7SL72P,Pseudogene,RN7SL,1.084639312235377,0.252000004053116,0,0,2.4098097326731813,8.52212201757649
RN7SL731P,Pseudogene,RN7SL,1.2447439206114184,0.146999999880791,39.68,0.06,6.2029727938151495,-4.149888881013598
RN7SL732P,Pseudogene,RN7SL,1.0188722936204702,-0.117999996989965,0,0,7.432719135520472,-2.6236528237321037
RN7SL733P,Pseudogene,RN7SL,1.330249126100227,0.303000003099442,0.13,0,-10.893405055763708,-0.30384398298045595
RN7SL734P,Pseudogene,RN7SL,1.2238589555004884,0.30799999833107,0.08,0,6.0817541124797,-3.8978175003983635
RN7SL735P,Pseudogene,RN7SL,1.296587951486199,0.30799999833107,15.29,0,-12.528241252663122,-1.2815511305787226
RN7SL736P,Pseudogene,RN7SL,1.2525001581765665,-0.188999995589256,0.71,0,-0.5453970191502439,-12.286591895387378
RN7SL737P,Pseudogene,RN7SL,1.145492303030751,0.140000000596046,15.23,0,6.489477539298548,-2.655192263887133
RN7SL738P,Pseudogene,RN7SL,1.1227242904908763,-0.25900000333786,15.18,0,-11.406639194252477,-3.091746457383837
RN7SL73P,Pseudogene,RN7SL,1.199159761160456,0.237000003457069,0,0,-11.181444263222204,2.5729488055250984
RN7SL740P,Pseudogene,RN7SL,1.353021478711116,0.30799999833107,0.07,0,-10.824900722267614,-0.2556990464188715
RN7SL741P,Pseudogene,RN7SL,1.1417843806300487,-0.0850000008940697,0,0,-11.046358203651891,-1.4364647944428584
RN7SL743P,Pseudogene,RN7SL,1.375384349991025,-0.149000003933907,1.79,0,7.214785003898157,-2.8709625084855217
RN7SL744P,Pseudogene,RN7SL,1.2358639925171688,0.291999995708466,1.12,0,-11.470673656227575,3.19546448393086
RN7SL745P,Pseudogene,RN7SL,1.0687471611403534,0.287999987602234,4.15,0,-11.197919940712438,-1.1021359045960566
RN7SL748P,Pseudogene,RN7SL,1.3737352979609525,-0.0799999982118607,0.18,0,-11.314359760048376,-1.7615505536057612
RN7SL749P,Pseudogene,RN7SL,1.3055299373585176,0.30799999833107,4.69,0,5.017615223166956,-2.3687676270463127
RN7SL74P,Pseudogene,RN7SL,0.7086258351039298,0.301999986171722,1.19,0,-10.285783862831579,-2.325790532396044
RN7SL750P,Pseudogene,RN7SL,1.546989063079209,0.111999999731779,0.8,0,-11.25217733359574,2.6518422286055428
RN7SL751P,Pseudogene,RN7SL,0.9539697371446464,0.282000005245209,6.79,0,2.121435666320337,-10.159480460450855
RN7SL752P,Pseudogene,RN7SL,0.9561004655846193,-0.167999997735023,14.25,0,7.921120071647181,-3.101002105043139
RN7SL753P,Pseudogene,RN7SL,0.6228216214921369,0.230000004172325,0.49,0,7.907260322806849,-1.3727451642014643
RN7SL754P,Pseudogene,RN7SL,1.6844821327371922,0.231000006198883,1.5,0,5.142049217460169,-5.016603835389819
RN7SL756P,Pseudogene,RN7SL,1.4386214118708298,0.252000004053116,0.09,0,-12.786748027565466,-2.105441935823168
RN7SL757P,Pseudogene,RN7SL,1.119343995181051,-0.170000001788139,0.5,0,-11.395378207924352,-3.0319279511429924
RN7SL759P,Pseudogene,RN7SL,2.0361476087242933,-0.125500001013279,0.02,0.44,1.8985182287669313,4.599907509519849
RN7SL75P,Pseudogene,RN7SL,1.3473440634660858,0.30799999833107,5.64,0,-12.260835742714391,-1.4787933905579707
RN7SL760P,Pseudogene,RN7SL,1.4408295061299576,-0.158999994397163,4.35,0,7.23723735832931,-3.858672030732836
RN7SL761P,Pseudogene,RN7SL,1.3493894012959138,0.214000001549721,0,0,5.584896946189417,-3.7499269326188225
RN7SL762P,Pseudogene,RN7SL,0.6490142795160276,-0.104000002145767,0,0,-10.563895320656286,-2.7012089570023674
RN7SL763P,Pseudogene,RN7SL,0.0244607624908883,0.281499996781349,0.1,0.25,5.376804256675257,10.978036514951977
RN7SL764P,Pseudogene,RN7SL,0.971588328309412,0.291000008583069,0.02,0,-10.821967220070349,-0.3867964227654596
RN7SL766P,Pseudogene,RN7SL,1.360145052163249,0.30799999833107,0,0,6.073948288199915,-2.8696895916916985
RN7SL767P,Pseudogene,RN7SL,0.8595263185781316,0.146999999880791,2.16,0,7.131725216147913,-1.6142259915330073
RN7SL769P,Pseudogene,RN7SL,1.3422739769576302,0.211999997496605,13.02,0,-11.88471899008988,-0.614495404527392
RN7SL76P,Pseudogene,RN7SL,1.310047341986056,0.291999995708466,0.73,0,4.822146797416224,-1.1788466055848261
RN7SL771P,Pseudogene,RN7SL,1.107300959738537,0.199000000953674,1.35,0,-11.247426128151403,-1.0789738972642084
RN7SL774P,Pseudogene,RN7SL,2.060102286473992,0.316000014543533,0.23,0.66,-11.683229541542516,3.4520407835982185
RN7SL775P,Pseudogene,RN7SL,1.2611852660480656,0.301999986171722,1.74,0,-10.89179620719193,0.07184150023678343
RN7SL776P,Pseudogene,RN7SL,0.868357068426537,0.30799999833107,0,0,7.964073562858118,-1.699331649110522
RN7SL778P,Pseudogene,RN7SL,1.391710318420982,0.305000007152557,1.35,0,4.756026649711146,-1.5716525395371577
RN7SL77P,Pseudogene,RN7SL,0.968779314435048,-0.276500001549721,0.33,0,7.914783859488978,-3.1594003518082756
RN7SL782P,Pseudogene,RN7SL,1.3940970622358009,-0.101999998092651,0,0,-11.708453273537145,-3.1090647061326164
RN7SL783P,Pseudogene,RN7SL,1.5001517461189344,0.30799999833107,0.06,0,4.5482813360667365,-1.8993800957657954
RN7SL784P,Pseudogene,RN7SL,1.4726523382672263,0.261000007390976,1.09,0,-11.609900569679724,3.370439879133497
RN7SL785P,Pseudogene,RN7SL,0.8237379305231971,0.0309999994933605,0.67,0,-10.89502344107865,0.06311818165997068
RN7SL786P,Pseudogene,RN7SL,1.177235757195708,0.30799999833107,11.34,0,-11.311248874428259,-1.7515221913315913
RN7SL787P,Pseudogene,RN7SL,2.066934430480067,0.293999999761581,0.09,0.64,-12.584006404640661,-1.1158717949845454
RN7SL788P,Pseudogene,RN7SL,1.2200966404474127,0.30799999833107,4.39,0,-12.539197063209997,-2.556613572404589
RN7SL789P,Pseudogene,RN7SL,1.2328892166055954,0.291999995708466,0.54,0,-11.054692363502966,-1.022211559579577
RN7SL78P,Pseudogene,RN7SL,1.1124859239628233,0.30799999833107,0,0,6.2596343996501105,-4.218622573182787
RN7SL790P,Pseudogene,RN7SL,1.0023987635527811,0.190500006079674,0.12,0,-11.2096596715474,-1.3023160775162836
RN7SL791P,Pseudogene,RN7SL,1.2834023113015938,-0.130999997258186,0.16,0,7.548452282187952,-3.9867533524491447
RN7SL792P,Pseudogene,RN7SL,1.2754884152625854,0.305999994277954,0.3,0,6.1140655519938605,-3.11514342622539
RN7SL793P,Pseudogene,RN7SL,1.3964120424697015,0.30799999833107,0.68,0,5.32432117485763,-3.9702919800736565
RN7SL794P,Pseudogene,RN7SL,1.2405100977521957,-0.0725000016391277,0.14,0,-11.47573289847611,-2.551486142442431
RN7SL795P,Pseudogene,RN7SL,1.133175181492786,0.305000007152557,0.77,0,-11.59500894522904,-1.9929784615494868
RN7SL796P,Pseudogene,RN7SL,1.122000885664529,-0.123999997973442,0.11,0.01,2.7765635492777956,-11.833307631776538
RN7SL797P,Pseudogene,RN7SL,1.1695044692613294,-0.203999996185303,0.17,0,-11.41820058799027,-3.0274320919968742
RN7SL798P,Pseudogene,RN7SL,1.1078043663647514,-0.185000002384186,9.21,0,-11.378109073402868,-2.7976852734543938
RN7SL799P,Pseudogene,RN7SL,1.014054563128976,0.033500000834465,0.23,0,7.350009346244349,-3.120366700456347
RN7SL79P,Pseudogene,RN7SL,1.221688565234576,0.30799999833107,0.27,0,-11.264337634804235,-0.2901989300706049
RN7SL7P,Pseudogene,RN7SL,1.165579957619513,-0.111000001430511,0.06,0,7.056047344443812,-2.5939706643082756
RN7SL800P,Pseudogene,RN7SL,1.364561107527415,0.30799999833107,6.41,0,-12.567257022621618,-2.8565272171952385
RN7SL801P,Pseudogene,RN7SL,1.1501418124854796,0.214000001549721,9.94,0,6.2711090090251105,-4.144839652345385
RN7SL802P,Pseudogene,RN7SL,1.277849866580857,0.305000007152557,0,0,-12.519080257179724,-2.7889472325303215
RN7SL803P,Pseudogene,RN7SL,1.0069547764164404,0.305000007152557,0.23,0,-11.254996394875036,-1.8028930504777094
RN7SL804P,Pseudogene,RN7SL,1.1306125588909273,0.30799999833107,0.32,0,-12.600974178078161,-2.256125577256884
RN7SL806P,Pseudogene,RN7SL,1.2809806399483663,0.0719999969005585,0.79,0,6.416820430991663,-3.2280172188737053
RN7SL807P,Pseudogene,RN7SL,0.8654333072533837,0.0549999997019768,0,0,8.015766525504603,-2.0613280613877434
RN7SL808P,Pseudogene,RN7SL,0.8944949066066,0.30799999833107,0,0,7.941813373801722,-1.7051292736985346
RN7SL809P,Pseudogene,RN7SL,1.321540050265302,0.219999998807907,4.93,0,-12.775407886269079,-2.171056159303393
RN7SL810P,Pseudogene,RN7SL,1.3214129302142956,0.305000007152557,0.14,0,6.074650669333948,-2.825816043184008
RN7SL811P,Pseudogene,RN7SL,1.736714136853074,0.180999994277954,0.34,0,-11.628413295509802,3.3940054099104744
RN7SL812P,Pseudogene,RN7SL,1.0955616060435165,0.214000001549721,4.27,0,5.93520870232345,-1.7780445893265864
RN7SL813P,Pseudogene,RN7SL,0.8468782716810044,-0.103000000119209,0.07,0,-10.67783365226029,-2.8276482899644035
RN7SL814P,Pseudogene,RN7SL,1.238856084288526,-0.164000004529953,0.58,0,-11.733245944740759,-3.0309678395249504
RN7SL815P,Pseudogene,RN7SL,1.065983159861542,-0.14750000089407,0.26,0,-11.32669553733109,-2.9657076676346916
RN7SL817P,Pseudogene,RN7SL,1.025143761336884,-0.0319999996572733,0.77,0,7.689278984305872,-3.179420598314013
RN7SL818P,Pseudogene,RN7SL,0,-0.164000004529953,0,0.39,13.001428508994593,-7.666910537049975
RN7SL819P,Pseudogene,RN7SL,1.19640307205434,0.209000006318092,0,0,-11.32883462882279,2.8051127116225105
RN7SL81P,Pseudogene,RN7SL,1.2642746590118163,-0.155000001192093,44.03,0.06,7.5272454264140265,-4.0063709099747795
RN7SL820P,Pseudogene,RN7SL,0.7667099199485142,-0.104000002145767,0.18,0,-10.693329906227575,-2.8189925034501213
RN7SL822P,Pseudogene,RN7SL,1.4081465974484384,-0.115499999374151,0,0,7.3038615229106085,-4.309480078981127
RN7SL823P,Pseudogene,RN7SL,1.0714643149398626,0.294999986886978,0.46,0,-11.847979640724645,-0.18870509462138613
RN7SL824P,Pseudogene,RN7SL,0.6549225027863445,0.284000009298325,0,0,-10.334806537392126,-2.019189723298754
RN7SL825P,Pseudogene,RN7SL,1.2245306456455574,0.30799999833107,0.2,0,-11.686652278664099,-1.0963026364304682
RN7SL826P,Pseudogene,RN7SL,1.1336883948902012,0.305000007152557,0.19,0,5.911941433188929,-2.276595719621386
RN7SL827P,Pseudogene,RN7SL,1.3025356026398056,0.193000003695488,2.01,0,-12.478302097084509,-2.4787427266099114
RN7SL828P,Pseudogene,RN7SL,1.2953709403590583,0.214000001549721,0,0,-11.281687831642614,-0.2816926916100641
RN7SL82P,Pseudogene,RN7SL,1.5242048120904617,-0.0189999993890524,0.2,0,6.961293602225794,-4.7680825074174065
RN7SL831P,Pseudogene,RN7SL,0.6859748628322487,0.30799999833107,0,0,-10.56130704856156,-2.4976989109971184
RN7SL832P,Pseudogene,RN7SL,0.9276980981595576,0.0489999987185001,0.85,0.01,-10.97022638297318,-0.8732930500962397
RN7SL833P,Pseudogene,RN7SL,0.9050482121628696,0.214000001549721,2.34,0,-11.158232784035192,-1.035390146539416
RN7SL834P,Pseudogene,RN7SL,0.765125808543662,-0.171499997377396,7.06,0,8.158115291831507,-2.406096347139086
RN7SL835P,Pseudogene,RN7SL,1.4980816600335676,0.199000000953674,0.62,0,-11.398744678261266,3.0238679568312508
RN7SL836P,Pseudogene,RN7SL,1.3729429325122275,0.195999994874001,4.3,0,-10.971087550880895,-0.48074514465114077
RN7SL837P,Pseudogene,RN7SL,0.7503573274208404,0.217999994754791,0.07,0,7.876845741508021,-1.4631226141907832
RN7SL838P,Pseudogene,RN7SL,1.4011456426136666,-0.184000000357628,15.21,0,7.078708553550257,-2.734946854875292
RN7SL83P,Pseudogene,RN7SL,1.111029245798263,-0.216999992728233,0.37,0,7.692728901145472,-3.56921041803142
RN7SL840P,Pseudogene,RN7SL,1.1985773620535298,0.30799999833107,0.08,0,6.052425766227259,-1.977645047471728
RN7SL841P,Pseudogene,RN7SL,1.1344193351834897,0.347000002861023,0,0,5.755077743766321,-2.8813074906327385
RN7SL842P,Pseudogene,RN7SL,1.4125274979738336,0.28099998831749,1.09,0,5.913272762534632,-1.7935999711014887
RN7SL843P,Pseudogene,RN7SL,1.0876391564130363,-0.33500000834465,0.05,0,7.831098938224329,-3.21518529252788
RN7SL845P,Pseudogene,RN7SL,1.0779604987363909,0.305000007152557,0.1,0,-12.06623754477738,-1.5239642937638422
RN7SL846P,Pseudogene,RN7SL,1.320378556100625,-0.0640000030398369,0.85,0,-11.777977084877477,-3.0713378270127434
RN7SL847P,Pseudogene,RN7SL,1.6209331943962024,0.209999993443489,0.21,0,-11.381322955849157,3.017325751020704
RN7SL849P,Pseudogene,RN7SL,1.7426013034186776,0.305000007152557,0.19,0,5.726279163596644,-4.756888755128588
RN7SL850P,Pseudogene,RN7SL,2.124639974981768,0.165000006556511,0,0.59,-11.570803737404333,3.304536692335401
RN7SL851P,Pseudogene,RN7SL,1.3182978596574488,0.270999997854233,2.44,0,-11.441757297279821,-1.0249281008698603
RN7SL853P,Pseudogene,RN7SL,1.7445020926237156,-0.0900000035762787,0.03,0,-1.7445496079945433,-9.79021108941814
RN7SL854P,Pseudogene,RN7SL,1.047915648677448,0.231000006198883,0.17,0,-12.224411105873571,-2.7420789082505364
RN7SL856P,Pseudogene,RN7SL,1.177235757195708,-0.151999995112419,0.31,0,-11.39048299765824,-2.8220964749314446
RN7SL860P,Pseudogene,RN7SL,1.2616488348439372,0.0520000010728836,0,0,2.565528297660364,6.652153603269849
RN7SL861P,Pseudogene,RN7SL,1.4015587771094984,0.30799999833107,5.61,0,5.3273271563029425,-3.982673533723559
RN7SL862P,Pseudogene,RN7SL,1.1189567593147325,0.305000007152557,0.19,0,5.355106258628382,-1.6155012925126215
RN7SL863P,Pseudogene,RN7SL,0.7627460736179041,-0.0614999998360872,0.38,0,-10.881597614052282,-2.8165959198929924
RN7SL864P,Pseudogene,RN7SL,1.267496633212068,0.305000007152557,0.37,0,5.56693067574264,-3.914929278657641
RN7SL865P,Pseudogene,RN7SL,1.129765597676048,0.305000007152557,0.59,0,-11.305727100136266,-1.5804568608262202
RN7SL868P,Pseudogene,RN7SL,1.2609805614114729,-0.177000001072884,0,0,7.053203964469446,-2.654358514116015
RN7SL869P,Pseudogene,RN7SL,1.088340859094593,0.305000007152557,0,0,6.256724262473597,-3.1576529820420403
RN7SL870P,Pseudogene,RN7SL,0.8331534034903261,0.284000009298325,0.07,0,-10.397568797829138,-2.5116247017838615
RN7SL87P,Pseudogene,RN7SL,1.3507776619968357,-0.0824999995529652,0,0,7.20740690254928,-3.805606730745043
RN7SL88P,Pseudogene,RN7SL,1.2429994156741064,0.248999997973442,4.09,0,-11.337576961281286,-0.4613859732606073
RN7SL89P,Pseudogene,RN7SL,1.3500957954334851,0.405000001192093,0,0,6.047282123801722,-2.8965212185837883
RN7SL8P,Pseudogene,RN7SL,1.305800102897048,0.211999997496605,1.86,0,5.652687454459681,-3.908513911531176
RN7SL91P,Pseudogene,RN7SL,0.7877878558921161,0.0140000004321337,0,0,-10.584649181129919,-2.7438350995041985
RN7SL93P,Pseudogene,RN7SL,0.8061198723959662,0.263999998569489,0.7,0,8.006582165000452,-1.7037659962632319
RN7SL96P,Pseudogene,RN7SL,2.160153272693576,0.101000003516674,0.39,0.54,-11.66529474234818,3.4291895548842293
RN7SL97P,Pseudogene,RN7SL,1.2313825987051896,0.30799999833107,0,0,-11.959838008644567,-1.3473227103211542
RN7SL98P,Pseudogene,RN7SL,1.3893713094824591,-0.0450000017881393,0,0,-11.778201198341833,-2.587912209794726
RNU7-1,Functional,RNU7,5.568511994354301,0.118000000715256,1.53,0.68,-5.279947852852331,-4.490970977113451
RNU7-102P,Pseudogene,RNU7,1.1764837701262758,0.0915000028908253,0,0,0.3520190360522403,-11.029087432191577
RNU7-103P,Pseudogene,RNU7,0.7525761259696655,-0.16499999910593,0,0,1.6145285608744753,-13.626165755555835
RNU7-104P,Pseudogene,RNU7,0.7914140370469704,-0.150999993085861,0,0,1.6116285564875734,-13.573669799134937
RNU7-105P,Pseudogene,RNU7,0.7282994767448375,0.0195000004023313,0,0,2.208835149047388,-13.528469451234546
RNU7-106P,Pseudogene,RNU7,1.5552663912117082,0.347000002861023,0,0,-0.9093326089405881,-9.32747972802898
RNU7-107P,Pseudogene,RNU7,1.3665947306384845,-0.0750000029802322,0,0,-1.085331773521887,-11.001704581544605
RNU7-10P,Pseudogene,RNU7,1.4886121173026348,-0.124000001698732,0,0,7.043093586204066,-4.694109328553881
