Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,PC1,PC2
RNU7-99P,Pseudogene,RNU7,1.8487602101984333,0.185000006109476,0,0,0.4764278745886022,1.0667186310259567
RNU7-9P,Pseudogene,RNU7,0.7282994767448375,-0.0399999991059303,0,0,0.9690813225931076,1.1261042248346003
RN7SKP10,Pseudogene,RN7SK,1.3786838378710558,0.239999994635582,0,0,-0.2189667707947435,0.3137377714289718
RN7SKP100,Pseudogene,RN7SK,1.1985773620535298,0.281000003218651,0,0,0.4609767032696743,0.5040889972096063
RN7SKP101,Pseudogene,RN7SK,1.2591177492184786,0.173499993979931,0,0,0.7219727928289508,1.1038810897392874
RN7SKP102,Pseudogene,RN7SK,1.1137023988708603,0.214000001549721,1.53,0,0.4573011574050853,0.4449054140386302
RN7SKP103,Pseudogene,RN7SK,0.8575026050712053,0.0425000004470348,5.1,0,0.6100271186780597,0.4135134645971987
RN7SKP104,Pseudogene,RN7SK,1.016613153279848,0.034000001847744,0,0,0.5594247494493783,0.5310290024076191
RN7SKP105,Pseudogene,RN7SK,0.8075167642692638,-0.0830000005662441,0,0,0.9418070971969394,1.118648652724179
RN7SKP106,Pseudogene,RN7SK,1.2131459044194266,0.305000007152557,3.45,0,0.43004960259910735,0.5604711820226047
RN7SKP107,Pseudogene,RN7SK,1.1618018708603324,0.0049999998882412,0,0,0.4709793576728395,0.4273144600351046
RN7SKP108,Pseudogene,RN7SK,1.238997280559815,0.300499990582466,0.06,0,0.4622820686883944,0.6064596659024755
RN7SKP109,Pseudogene,RN7SK,1.319023395078284,0.211999997496605,0,0,0.06162267602603975,-0.04336502463527287
RN7SKP11,Pseudogene,RN7SK,1.1860486788264897,0.305000007152557,3.86,0,-1.2020792030287821,-1.3559795106032777
RN7SKP110,Pseudogene,RN7SK,1.0968720864335204,-0.034000001847744,4.49,0,0.5140293957563996,0.49893851688372265
RN7SKP111,Pseudogene,RN7SK,1.7815739116057367,0.211999997496605,0.22,0,0.1311732819353241,0.21216074037316496
RN7SKP112,Pseudogene,RN7SK,0.8192047815344689,0.211999997496605,0.69,0,0.6574026797963427,0.6134749087766261
RN7SKP113,Pseudogene,RN7SK,0.8242033191845097,0.207000002264977,0,0,0.5237971609369576,0.33354109249492764
RN7SKP114,Pseudogene,RN7SK,1.419250262374555,-0.195999994874001,0.28,0,0.5077813986764996,0.621041167804527
RN7SKP115,Pseudogene,RN7SK,1.303905251012718,0.305000007152557,2.73,0,0.358776379346852,0.3964496762639021
RN7SKP116,Pseudogene,RN7SK,1.0997374785088432,0.0430000014603138,5.29,0,0.5138328078948766,0.5004314831255383
RN7SKP117,Pseudogene,RN7SK,1.486732556548465,0.30799999833107,0.05,0,-0.9822473483829269,-1.5883098199696615
RN7SKP118,Pseudogene,RN7SK,1.3051669876956435,0.266999989748001,1.19,0,0.3523324857477903,0.31545903845494483
RN7SKP119,Pseudogene,RN7SK,1.5267816587719332,-0.10700000077486,0.46,0,0.2699263565016584,0.2625605154007249
RN7SKP120,Pseudogene,RN7SK,1.5584590201672746,0.30799999833107,0,0,0.34345450382225984,0.5928241228429815
RN7SKP121,Pseudogene,RN7SK,1.56019565081227,-0.164000004529953,0,0,0.4570534937450044,0.6847396596812156
RN7SKP122,Pseudogene,RN7SK,1.1969246078311726,-0.0449999999254942,0,0,0.7757455261314977,1.0957871527856742
RN7SKP124,Pseudogene,RN7SK,1.1000887201180762,0.284000009298325,3.12,0,0.34383240456766495,0.18637290199305256
RN7SKP125,Pseudogene,RN7SK,1.3571673387328658,-0.113000001758337,0,0,0.46042199275285883,0.540200367476301
RN7SKP126,Pseudogene,RN7SK,0.648373277758481,-0.0749999992549419,0.23,0,0.8375687240000743,0.7446948017386462
RN7SKP127,Pseudogene,RN7SK,1.2755527558807889,0.30799999833107,1.2,0,0.20730083915689346,0.08091256144927446
RN7SKP128,Pseudogene,RN7SK,1.10049212632274,-0.0649999976158142,0.08,0,0.5156592489951605,0.4131858502028988
RN7SKP129,Pseudogene,RN7SK,1.2429994156741064,0.214000001549721,0,0,0.495099334880412,0.610665964585856
RN7SKP13,Pseudogene,RN7SK,0.7260034506516949,-0.0810000002384186,0,0,0.218601944202427,0.2858384181717134
RN7SKP130,Pseudogene,RN7SK,1.2924384274255434,0.303999990224838,0.74,0,0.30185162437355073,0.24809834217513393
RN7SKP131,Pseudogene,RN7SK,0.5539021831823757,0.322500005364418,0.48,0,0.6405655165324065,0.3264460798304043
RN7SKP132,Pseudogene,RN7SK,1.2524380794613514,-0.0810000002384186,0,0,0.7573850187812946,1.090238110372194
RN7SKP133,Pseudogene,RN7SK,1.2565637578407536,0.305000007152557,0.58,0,0.21641423318977507,0.35932022870675323
RN7SKP134,Pseudogene,RN7SK,1.2525001581765665,-0.127000004053116,2.31,0,0.468686671187484,0.4206379059567911
RN7SKP135,Pseudogene,RN7SK,1.25155917554594,-0.162000000476837,0,0,0.7681395218747733,1.0858160038734006
RN7SKP136,Pseudogene,RN7SK,1.2620122727799006,0.208499997854233,0,0,0.536195981548708,0.6824906680940713
RN7SKP137,Pseudogene,RN7SK,1.267179044479116,-0.0439999997615814,3.35,0,0.4246724301333775,0.3947774830034713
RN7SKP139,Pseudogene,RN7SK,1.2091798085939491,0.305000007152557,1.14,0,0.3239518292183292,0.19139336858572778
RN7SKP14,Pseudogene,RN7SK,1.1930012003914734,0.30799999833107,0,0,-0.3306928358228581,0.4285500300028866
RN7SKP140,Pseudogene,RN7SK,0.9295089746537578,0.277999997138977,0,0,0.24304737066646073,-0.10826474360460257
RN7SKP141,Pseudogene,RN7SK,0.6885198057346507,0.037499999627471,0,0,0.9756055348253798,1.1329391848941672
RN7SKP142,Pseudogene,RN7SK,1.3660739247197962,0.28099998831749,0.15,0,0.17434179790424556,0.24716461254846056
RN7SKP143,Pseudogene,RN7SK,1.2100975921298838,0.30799999833107,0,0,0.09188689546559839,-0.16049353179683803
RN7SKP144,Pseudogene,RN7SK,0.9586164052880768,-0.180000007152557,0.23,0,0.6368081392135246,0.6406783862427936
RN7SKP145,Pseudogene,RN7SK,1.1119555859719352,0.305000007152557,0,0,0.3711905464262906,0.2564105840559424
RN7SKP146,Pseudogene,RN7SK,1.112744985887898,0.229000002145767,0,0,0.33311878872598505,0.3942024314853841
RN7SKP147,Pseudogene,RN7SK,1.0818874950888002,-0.0899999998509884,0,0,0.8291352521893157,1.1006734358193278
RN7SKP148,Pseudogene,RN7SK,1.4777858473586158,0.305000007152557,0,0,0.3390116299338834,0.52995651729434
RN7SKP149,Pseudogene,RN7SK,1.019814696640468,0.300999999046326,0,0,0.5042555037056541,0.5256983164239407
RN7SKP15,Pseudogene,RN7SK,1.0903642153705384,-0.258000001311302,0,0,-1.0321870959379889,-0.7407260039703856
RN7SKP150,Pseudogene,RN7SK,1.4283256452623412,0.195999994874001,0.75,0,-0.8565670541704672,-1.1880949182595717
RN7SKP151,Pseudogene,RN7SK,1.2420803636987177,0.305000007152557,3.39,0,-0.046761354290029984,-0.4074694736542619
RN7SKP152,Pseudogene,RN7SK,0.7498194368635495,0.305000007152557,0.14,0,0.6574558130477316,0.5799407429068834
RN7SKP153,Pseudogene,RN7SK,1.3629908415808936,0.206000000238419,0.17,0,0.23248799160698128,0.15328601607536835
RN7SKP154,Pseudogene,RN7SK,0.8743457378639614,0.305000007152557,5,0,0.5557372470296733,0.5243347622092148
RN7SKP155,Pseudogene,RN7SK,1.2422330284435184,-0.0689999982714653,0.2,0,0.7600689985514454,1.0915563539433628
RN7SKP156,Pseudogene,RN7SK,0.9242162950504664,-0.258000001311302,0,0,0.5324310044070524,0.41543401120908147
RN7SKP157,Pseudogene,RN7SK,1.0100039661131353,0.110999997705221,0,0,0.8331055492122627,1.1163946234753535
RN7SKP158,Pseudogene,RN7SK,1.2785625547384594,0.211999997496605,0,0,0.44726941144931737,0.5223228958084105
RN7SKP16,Pseudogene,RN7SK,1.2546162326430232,0.211999997496605,9.3,0,-0.16174129034946752,0.30716262889617935
RN7SKP160,Pseudogene,RN7SK,1.2463477923298532,0.293000012636185,1.23,0,0.05219611487143349,-0.29132063051906953
RN7SKP161,Pseudogene,RN7SK,1.2868767046845728,0.204999998211861,0.65,0,0.335620080895228,0.32190956847503716
RN7SKP162,Pseudogene,RN7SK,1.3490996773235475,-0.109999999403954,0,0,0.3681494614329564,0.25479112709974583
RN7SKP163,Pseudogene,RN7SK,1.2735903670255877,0.30799999833107,0.73,0,0.3111164792369205,0.25461850070286296
RN7SKP164,Pseudogene,RN7SK,1.031582081288668,-0.12899999320507,0,0,0.8549610146692925,1.101741911923398
RN7SKP165,Pseudogene,RN7SK,0.868357068426537,0.238000005483627,0.12,0,0.4536063400384497,0.19874047921070362
RN7SKP166,Pseudogene,RN7SK,1.4235361777484214,0.277999997138977,0.21,0,0.4323142624025408,0.695333512721813
RN7SKP167,Pseudogene,RN7SK,1.1212470216875987,-0.129999995231628,0,0,0.5942567906683517,0.6215794828572897
RN7SKP168,Pseudogene,RN7SK,1.0999189533402802,0.0150000005960464,0,0,0.5738700415706504,0.5730345876104215
RN7SKP169,Pseudogene,RN7SK,1.312979759820193,-0.0430000014603138,0,0,0.3856890938961177,0.3609865592551815
RN7SKP170,Pseudogene,RN7SK,1.3343047636798009,0.146999999880791,0.67,0,0.2508428104141596,0.32763861595928845
RN7SKP171,Pseudogene,RN7SK,1.1348825052703255,0.305000007152557,0,0,0.36260874014255434,0.24708548638906125
RN7SKP172,Pseudogene,RN7SK,1.3520727508386348,-0.0195000004023314,0.32,0,0.35648239589897035,0.3747775504045564
RN7SKP173,Pseudogene,RN7SK,1.2239699631155,0.214000001549721,2.29,0,0.3517186529466186,0.3038290299806751
RN7SKP174,Pseudogene,RN7SK,1.242013746355532,0.146999999880791,0,0,0.467887563371945,0.5341241303397254
RN7SKP175,Pseudogene,RN7SK,1.286009776078055,0.280000001192093,1.46,0,0.31517949293010983,0.2565455209868276
RN7SKP177,Pseudogene,RN7SK,1.2426067345371292,0.263000011444092,0.15,0,-1.3726007868254295,-2.028736109307002
RN7SKP178,Pseudogene,RN7SK,0.8657176852398303,0.30799999833107,0,0,-0.6868000052291994,-1.3354139899674693
RN7SKP179,Pseudogene,RN7SK,0.576236948633278,0.0509999990463257,0.08,0,1.0203504757681574,1.140883579233111
RN7SKP18,Pseudogene,RN7SK,1.1241276958539896,0.197999998927116,0,0,-0.08924899306261934,0.2507374050906242
RN7SKP180,Pseudogene,RN7SK,1.2630648268022358,0.164000004529953,1.04,0,0.3708937145681719,0.34251637215578384
RN7SKP181,Pseudogene,RN7SK,1.198112917196108,0.197999998927116,0,0,0.5096445127526743,0.6377588468905494
RN7SKP182,Pseudogene,RN7SK,1.2937937529576593,0.30799999833107,0,0,0.5480234457970761,0.7831924106583836
RN7SKP184,Pseudogene,RN7SK,1.2412551488619568,0.305000007152557,2.11,0,0.37275373584125815,0.3492693687474424
RN7SKP185,Pseudogene,RN7SK,1.1826703631330748,0.282000005245209,1.05,0,0.3725325016476981,0.3116848117442204
RN7SKP186,Pseudogene,RN7SK,0.985857529830788,-0.0990000031888485,0.88,0,0.5823195303119165,0.5180866882188981
RN7SKP187,Pseudogene,RN7SK,1.17886050501542,0.305000007152557,1.62,0,0.0038393514912992486,-0.48380898080941287
RN7SKP188,Pseudogene,RN7SK,1.523048990678721,0.122000001370907,0,0,0.3000427594889199,0.33297455578671675
RN7SKP189,Pseudogene,RN7SK,0.9157219994316208,-0.104499999433756,0.12,0,0.6225881907925233,0.48822822048434994
RN7SKP19,Pseudogene,RN7SK,1.3369942164662554,0.30799999833107,0,0,-0.6523880735259701,-0.3593279457753489
RN7SKP190,Pseudogene,RN7SK,1.639555304022133,-0.0115000000223517,2.19,0,0.5882218333262706,1.069271502505405
RN7SKP191,Pseudogene,RN7SK,1.2713201524676097,0.107999999076128,0.2,0,0.48583025950982833,0.5946751957986773
RN7SKP192,Pseudogene,RN7SK,1.2002978438189442,0.164000004529953,0.14,0,-0.3060604115744023,-0.9600232097272285
RN7SKP193,Pseudogene,RN7SK,1.123756206199048,0.296999990940094,0.37,0,-0.47690685140467987,-1.4574169657277405
RN7SKP194,Pseudogene,RN7SK,0.8510394060932442,0.003000000026077,0,0,0.5926368770449937,0.48966506903404705
RN7SKP195,Pseudogene,RN7SK,0.9400036912340072,-0.046000000089407,4.1,0,0.8822039067374104,1.112213505342438
RN7SKP196,Pseudogene,RN7SK,1.2886922290851797,0.0579999983310699,0,0,0.7245474468123901,1.0955993207240897
RN7SKP197,Pseudogene,RN7SK,1.1811995139539426,0.0670000016689301,0.32,0,0.7678858935104718,1.1029885519689082
RN7SKP198,Pseudogene,RN7SK,1.0329476238799329,0.30799999833107,1.35,0,0.3801237291252986,0.25239255408707767
RN7SKP199,Pseudogene,RN7SK,1.4235361777484214,-0.182499997317791,0,0,0.45012791023096616,0.553387699352609
RN7SKP20,Pseudogene,RN7SK,0.8100966900337023,0.200499996542931,0.09,0,-0.7063243711966507,-0.7523298495545165
RN7SKP200,Pseudogene,RN7SK,0.7706668982285516,-0.214000001549721,0,0,0.6440459207722335,0.3864747582932206
RN7SKP202,Pseudogene,RN7SK,1.1367583441220122,0.200499996542931,0.65,0,0.4985678235966077,0.5690983829824703
RN7SKP204,Pseudogene,RN7SK,1.2997344508061717,0.214000001549721,0.46,0,0.37476517445740803,0.44930039611946837
RN7SKP205,Pseudogene,RN7SK,1.086153466696385,0.178000003099442,0,0,0.5139550164819154,0.5901132728383672
RN7SKP206,Pseudogene,RN7SK,1.3277268486521796,0.305000007152557,0,0,0.3622046485737477,0.3985328064715438
RN7SKP207,Pseudogene,RN7SK,1.5475670526413532,0.305000007152557,0,0,0.22844773425138187,0.22331451916982445
RN7SKP208,Pseudogene,RN7SK,1.366279265557543,-0.078999999910593,0,0,0.4163116273479664,0.42842612502728866
RN7SKP209,Pseudogene,RN7SK,0.9597630756293304,-0.0095000001601874,0,0,0.8693594442384879,1.112952870890515
RN7SKP21,Pseudogene,RN7SK,1.0736051027819002,0.10700000077486,0,0,-0.27433684089707383,0.05446787852633654
RN7SKP210,Pseudogene,RN7SK,0.9581871099879028,-0.0179999992251396,0,0,0.871102162962188,1.1125839356957536
RN7SKP211,Pseudogene,RN7SK,1.2460234759644278,0.305000007152557,0,0,0.36146662558731346,0.3657243581346284
RN7SKP212,Pseudogene,RN7SK,0.7624598649598862,0.305000007152557,0.04,0,0.6354948392416607,0.5462299693586415
RN7SKP213,Pseudogene,RN7SK,0.8858407677908298,0.214000001549721,0.01,0,-0.2567354150930921,-0.8627102833474416
RN7SKP214,Pseudogene,RN7SK,1.356291040209067,0.284000009298325,0.49,0,0.2746886883820907,0.2649854492424538
RN7SKP216,Pseudogene,RN7SK,1.3136683855683509,0.0755000002682209,0.18,0,0.3941591994800427,0.3782336923049676
RN7SKP217,Pseudogene,RN7SK,1.2259158613080523,0.222000002861023,0.19,0,0.4493923876186775,0.4686939649564875
RN7SKP218,Pseudogene,RN7SK,1.2846926491789863,0.30799999833107,0,0,0.476780331888701,0.6517156040480171
RN7SKP219,Pseudogene,RN7SK,1.2086591628099097,0.10700000077486,0.13,0,0.7513891339027526,1.1034393062801313
RN7SKP22,Pseudogene,RN7SK,1.161760992570657,0.194000005722046,7.95,0,-1.9892472617852586,-1.286213630698465
RN7SKP220,Pseudogene,RN7SK,1.1698699394079737,-0.0874999985098839,0,0,0.6006646106218382,0.6828203249531897
RN7SKP221,Pseudogene,RN7SK,0.8077740171409646,0.307000011205673,0.94,0,0.5954172282981532,0.458599302081335
RN7SKP222,Pseudogene,RN7SK,1.2019164502665718,0.146999999880791,0,0,0.5496384407165995,0.6739485164608637
RN7SKP223,Pseudogene,RN7SK,1.2885298434716357,0.284000009298325,0,0,0.37932564595201057,0.3850583485926428
RN7SKP224,Pseudogene,RN7SK,1.325246479814038,0.28099998831749,0.62,0,-2.1786105297970844,-3.6771267564763104
RN7SKP225,Pseudogene,RN7SK,1.016372477817424,0.30799999833107,0.35,0,0.5098721856486103,0.47825106950431384
RN7SKP226,Pseudogene,RN7SK,1.4356836864652078,0.305000007152557,0.37,0,0.2727726874093583,0.39869245267369374
RN7SKP227,Pseudogene,RN7SK,1.1999115854621238,0.187999993562698,2.9,0,0.5844999695309196,0.8614597449795719
RN7SKP228,Pseudogene,RN7SK,1.4527646772154992,-0.158999994397163,1.05,0,0.35744810952983436,0.312229587930788
RN7SKP229,Pseudogene,RN7SK,0.8166006868646905,0.194000005722046,0.74,0,0.47322819268796407,0.17025748472600505
RN7SKP230,Pseudogene,RN7SK,1.5034241781713178,0.30799999833107,4.77,0,0.18833557211301385,0.09735466627528844
RN7SKP231,Pseudogene,RN7SK,1.166169059403147,-0.0340000009164214,0,0,0.5959335692756986,0.6671708825461621
RN7SKP232,Pseudogene,RN7SK,1.0779604987363909,0.284000009298325,0.33,0,0.5960400439378855,0.722105005127989
RN7SKP234,Pseudogene,RN7SK,1.364561107527415,-0.0415000002831221,2.21,0,0.48362142518833684,0.6655700757467095
RN7SKP235,Pseudogene,RN7SK,1.0021694691348888,0.268999993801117,0.16,0,0.49284317941799666,0.45607830793917503
RN7SKP236,Pseudogene,RN7SK,1.1496558370717531,0.300000011920929,0,0,0.3773456417859876,0.287730639787541
RN7SKP237,Pseudogene,RN7SK,1.211661025711447,0.30799999833107,0.1,0,0.22016688685587119,0.019423405472738128
RN7SKP238,Pseudogene,RN7SK,1.3531025805200658,-0.0309999994933605,0,0,0.7093031219268439,1.0865496129565335
RN7SKP239,Pseudogene,RN7SK,1.1185616474646918,-0.149000003933907,5.3,0,0.4671727592410309,0.2740581656733301
RN7SKP24,Pseudogene,RN7SK,1.0273520246173111,-0.228500001132488,0.4,0,0.3007137847449125,0.569308823512226
RN7SKP240,Pseudogene,RN7SK,1.2596966539307632,0.273999989032745,0.71,0,0.35775244417465035,0.3783014849943889
RN7SKP241,Pseudogene,RN7SK,1.4084691968980256,-0.0670000016689301,0.41,0,0.42600631130670763,0.551293750591756
RN7SKP242,Pseudogene,RN7SK,1.1057280317680471,0.017000000923872,0,0,0.8055409933302787,1.1050611421219667
RN7SKP243,Pseudogene,RN7SK,1.1915320291678049,0.30799999833107,0.22,0,0.3533254243346622,0.27091034860300944
RN7SKP245,Pseudogene,RN7SK,1.2374088225078153,-0.0729999989271164,1.79,0,0.5281561739751042,0.5693388785728134
RN7SKP246,Pseudogene,RN7SK,1.5668777386119217,0.146999999880791,0.02,0,0.3056607282192798,0.462187417606936
RN7SKP247,Pseudogene,RN7SK,1.3871158365774552,-0.228500001132488,0,0,0.335302402842813,0.24412548565511263
RN7SKP249,Pseudogene,RN7SK,1.2523910395334843,-0.193999998271465,0.14,0,0.5201866569995295,0.537516847968555
RN7SKP25,Pseudogene,RN7SK,0.8119702458014372,-0.0989999994635582,1.38,0,-1.2429749941657244,-1.3535477356687404
RN7SKP250,Pseudogene,RN7SK,1.060423585119011,0.152999997138977,0,0,0.47486712341155424,0.42340433675763783
RN7SKP251,Pseudogene,RN7SK,1.183620462696044,0.305000007152557,0.26,0,0.37181014843644045,0.3706138602897974
RN7SKP252,Pseudogene,RN7SK,1.3171409967570713,0.101999998092651,0,0,0.5086873096142425,0.6971610813824124
RN7SKP254,Pseudogene,RN7SK,1.2549160214680275,0.214000001549721,0.22,0,0.5645268478163393,0.8218521054942706
RN7SKP256,Pseudogene,RN7SK,1.238929830111747,0.0785000026226044,0,0,0.7425157658009492,1.099922711207874
RN7SKP257,Pseudogene,RN7SK,1.2140137655671974,0.305000007152557,0.07,0,0.48038056819110236,0.6195848320537318
RN7SKP258,Pseudogene,RN7SK,1.5081991188460906,0.0039999999571591,1.45,0,0.640608550641878,1.0785467375697342
RN7SKP259,Pseudogene,RN7SK,1.2934087265452323,-0.0989999994635582,0,0,-1.3782175714640474,-2.2491785247098455
RN7SKP26,Pseudogene,RN7SK,1.197325104588126,0.194999992847443,7.34,0,-1.4959678561597969,-0.6148614236148887
RN7SKP260,Pseudogene,RN7SK,0.6061015779621466,-0.003000000026077,0,0,1.0149161205623403,1.1359832779872556
RN7SKP262,Pseudogene,RN7SK,1.2641806084513545,0.28099998831749,0,0,0.22427243034057223,0.2227973793905038
RN7SKP263,Pseudogene,RN7SK,1.3826267885626415,0.30799999833107,0,0,0.4865490830571226,0.8362017755188836
RN7SKP264,Pseudogene,RN7SK,1.3220661249400565,0.30799999833107,0.64,0,-1.0006553384913148,-1.6842267121376386
RN7SKP265,Pseudogene,RN7SK,1.152617454054955,0.453999996185303,0,0,0.580146260698815,0.8113604638951251
RN7SKP266,Pseudogene,RN7SK,1.1860486788264897,0.30799999833107,0,0,0.5181240678061951,0.6695537512670036
RN7SKP267,Pseudogene,RN7SK,0.9749974101631292,-0.0879999995231628,0,0,0.659375748704472,0.6895455184175714
RN7SKP268,Pseudogene,RN7SK,1.198112917196108,0.0700000002980232,1.46,0,0.5415719184385831,0.650259428953608
RN7SKP269,Pseudogene,RN7SK,1.154179927939974,0.194999992847443,3.87,0,-0.9320981507722206,-1.3921153899846879
RN7SKP27,Pseudogene,RN7SK,1.470730890668369,0.448500007390976,0,0,-1.6296139091631678,-1.333386210971794
RN7SKP270,Pseudogene,RN7SK,1.2580044709256242,-0.019000000320375,0,0,0.5820297975232565,0.7699586754985297
RN7SKP271,Pseudogene,RN7SK,1.5196248697464398,-0.233999997377396,0.83,0,-1.3047664790546796,-1.8975708431975447
RN7SKP273,Pseudogene,RN7SK,1.084063601347779,0.305000007152557,0.86,0,0.07961183891275865,-0.2578506452469882
RN7SKP275,Pseudogene,RN7SK,1.4539932308537364,-0.125,0.44,0,0.314691473044719,0.32857158152598837
RN7SKP276,Pseudogene,RN7SK,0.8553965151664394,-0.576499998569489,0.27,0,0.9852935126965681,1.0882948189872148
RN7SKP278,Pseudogene,RN7SK,1.4523398922221613,-0.0650000013411045,0,0,0.4573334683276797,0.6155565728614911
RN7SKP279,Pseudogene,RN7SK,1.2588263542290736,0.206000000238419,0,0,0.22115385212869446,0.22761967526424617
RN7SKP28,Pseudogene,RN7SK,1.1843820998866863,-0.0775000005960464,0.2,0,-0.6042668776441803,-0.44538206698773997
RN7SKP280,Pseudogene,RN7SK,1.542476371547138,-0.172999992966652,0.18,0,0.09560938893900144,-0.004940287141455831
RN7SKP281,Pseudogene,RN7SK,1.312403296599198,0.211999997496605,0.07,0,0.47384537742098043,0.5941149142062934
RN7SKP283,Pseudogene,RN7SK,0.681821105579355,-0.046000000089407,3.95,0,0.7960790253340507,0.7743298350950801
RN7SKP284,Pseudogene,RN7SK,1.4278524390453844,-0.122000001370907,0,0,0.6900355435926695,1.0767265249161166
RN7SKP285,Pseudogene,RN7SK,1.2451912679323929,-0.0775000005960464,0,0,0.5754903919072865,0.7482907175035647
RN7SKP286,Pseudogene,RN7SK,0.8480276387309325,0.0469999983906746,0.19,0,-0.22877380970249933,-0.7634388396007623
RN7SKP287,Pseudogene,RN7SK,1.2274520967232252,-0.0025000000605359,0.68,0,0.7576546490451519,1.0961820277134389
RN7SKP288,Pseudogene,RN7SK,1.1794103466688786,-0.0165000008419156,2.07,0,0.7793307384565025,1.0984917161596284
RN7SKP289,Pseudogene,RN7SK,1.330499643826423,0.061999998986721,0,0,0.5194921234525601,0.7331483812745087
RN7SKP29,Pseudogene,RN7SK,1.2386858181966778,-0.0759999975562096,0.08,0,-1.0327681712983001,-0.9097250330151339
RN7SKP290,Pseudogene,RN7SK,1.033122255769008,0.208000004291534,0,0,-0.9718331449246029,-2.1196615477710523
RN7SKP291,Pseudogene,RN7SK,1.157809424568716,-0.0759999975562096,0,0,0.4599434501399435,0.39422407692698486
RN7SKP292,Pseudogene,RN7SK,1.303905251012718,0.305000007152557,2.26,0,0.12321643240146095,0.17126033540841196
RN7SKP293,Pseudogene,RN7SK,1.1851900528524355,-0.15599999576807,0.04,0,0.479793167146726,0.3501829181657165
RN7SKP294,Pseudogene,RN7SK,1.233169801315792,0.26800000667572,0,0,0.3864191165485971,0.3416776326752622
RN7SKP295,Pseudogene,RN7SK,1.3167244436271672,0.034000001847744,0,0,0.7160228457004479,1.0924754036501105
RN7SKP296,Pseudogene,RN7SK,1.2325068067989555,-0.0474999994039536,2.34,0,0.43859047562602277,0.4454950775075844
RN7SKP297,Pseudogene,RN7SK,1.108540938416856,-0.138999998569489,0.26,0,0.5849128247056251,0.6220873870028337
RN7SKP298,Pseudogene,RN7SK,1.145492303030751,0.0215000004973262,0,0,0.7885041755903037,1.102760906141421
RN7SKP299,Pseudogene,RN7SK,1.0616458510995537,-0.0450000017881393,0.08,0,0.6317882509171622,0.6709297434360437
RN7SKP3,Pseudogene,RN7SK,1.1157660655759971,0.305000007152557,0.15,0,-1.1970289622359207,-0.9439016524745154
RN7SKP30,Pseudogene,RN7SK,1.4975259623164232,0.305000007152557,1.6,0,0.33730652849021425,0.5249787458594121
RN7SKP31,Pseudogene,RN7SK,0.8746042415806847,0.23200000077486,0,0,0.8736294151819834,1.1317642792262013
RN7SKP32,Pseudogene,RN7SK,1.6392747298349148,0.207000002264977,0,0,0.3552514594084488,0.6550518498380983
RN7SKP33,Pseudogene,RN7SK,1.0931083096663463,0.30799999833107,0,0,0.33354924309255485,0.20288386750156956
RN7SKP34,Pseudogene,RN7SK,1.1103582186437688,-0.0599999986588955,0,0,0.8135020068438389,1.1005070402251964
RN7SKP35,Pseudogene,RN7SK,0.8050992687398356,0.0410000011324883,0.66,0,0.9268983224835977,1.1256614580177293
RN7SKP36,Pseudogene,RN7SK,1.413863431925259,0.30799999833107,2.2,0,0.39028526618812753,0.5787739633014626
RN7SKP37,Pseudogene,RN7SK,1.2438628277461206,0.305000007152557,0,0,0.32204759498160873,0.26201291243339186
RN7SKP38,Pseudogene,RN7SK,0.9779555333735755,0.30799999833107,2.26,0,0.0034049064761348465,-0.6043295552538918
RN7SKP39,Pseudogene,RN7SK,1.229723053423916,-0.0035000000498257,0,0,0.7568456915636906,1.0959791629088937
RN7SKP4,Pseudogene,RN7SK,1.3052323637218757,0.0525000002235174,0.68,0,-0.9776026618268687,-0.7292144558829431
RN7SKP42,Pseudogene,RN7SK,0.8915132569179113,-0.14750000089407,0.37,0,0.9153111385450994,1.1096990794422141
RN7SKP43,Pseudogene,RN7SK,0.716394581451893,0.0560000017285347,2,0,0.9616860286410875,1.1321810408291413
RN7SKP44,Pseudogene,RN7SK,1.143153609067846,0.283000007271767,0.17,0,0.5218185268394918,0.5754638374884556
RN7SKP45,Pseudogene,RN7SK,0.8455055666258388,0.305000007152557,0,0,0.5724021846152786,0.4363415507060783
RN7SKP46,Pseudogene,RN7SK,1.2171842668542912,0.172999992966652,0,0,0.49060500850774885,0.5879862624812568
RN7SKP47,Pseudogene,RN7SK,1.4402019671464517,-0.25900000333786,0,0,0.2893105501647797,0.13649952210555036
RN7SKP48,Pseudogene,RN7SK,1.1331000770931643,0.305000007152557,0.15,0,0.469548895709088,0.5003956393094869
RN7SKP49,Pseudogene,RN7SK,0.6011702781414487,0.0525000002235174,0,0,1.0098377714030873,1.1393679586642145
RN7SKP5,Pseudogene,RN7SK,1.0599064217559202,0.211999997496605,0.49,0,-0.20355940215157134,0.1683903892473443
RN7SKP50,Pseudogene,RN7SK,1.4114248223313872,0.305000007152557,2.03,0,0.21470530575848798,0.20442660790605025
RN7SKP51,Pseudogene,RN7SK,1.0625948337324729,0.0599999986588955,5.62,0,0.6623834437122564,0.750493235009248
RN7SKP52,Pseudogene,RN7SK,1.125390760680792,0.26800000667572,0.09,0,0.6032950049974368,0.7617633751993771
RN7SKP53,Pseudogene,RN7SK,1.5327191430004907,-0.0790000036358833,0,0,0.4288242739230863,0.6274660727046665
