Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,Sammon1,Sammon2
RNU7-129P,Pseudogene,RNU7,1.3445528801443154,0.293000012636185,0,0,-0.6712805409653316,-1.105008773107719
RNU7-12P,Pseudogene,RNU7,1.6246680635077144,-0.190499998629093,0,0,0.8133854345188222,1.45171511810411
RNU7-130P,Pseudogene,RNU7,0.6722764400721577,0.30799999833107,0,0,-0.9476314927451027,-1.148937232119506
RNU7-133P,Pseudogene,RNU7,1.0084146601082369,-0.255499996244907,0,0,-0.8807774542057069,-1.0962343800974101
RNU7-134P,Pseudogene,RNU7,1.248263285863147,-0.195499993860722,0,0,-0.7737998112599457,-1.0841750067029454
RNU7-136P,Pseudogene,RNU7,1.2584885049659955,0.194999992847443,0,0,-0.7194758565127146,-1.1051097404502501
RNU7-137P,Pseudogene,RNU7,1.4005759168169951,0.29899999499321,0,0,-0.6473200159533322,-1.1017511073558397
RNU7-138P,Pseudogene,RNU7,1.0311740187565128,0.277999997138977,0,0,0.29553639683727584,0.4248908058870403
RNU7-13P,Pseudogene,RNU7,0.6162534033994779,0.0620000008493662,0.38,0,-1.0023740573030717,-1.1389273529590906
RNU7-140P,Pseudogene,RNU7,1.3893713094824591,0.215000003576279,1.51,0,-0.4824997233760597,-0.77170162014383
RNU7-141P,Pseudogene,RNU7,1.0084146601082369,-0.210500001907349,0,0,-0.8750065021327166,-1.098720830191933
RNU7-143P,Pseudogene,RNU7,0.961872445026318,0.214000001549721,0.57,0,-0.4061313712113378,-0.3490009473486522
RNU7-144P,Pseudogene,RNU7,1.371090108041901,0.291999995708466,0,0,-0.6604226573752954,-1.1032553289307567
RNU7-147P,Pseudogene,RNU7,0.6722764400721577,-0.10249999910593,0,0,-1.0002881170232714,-1.12624033266359
RNU7-148P,Pseudogene,RNU7,0.6722764400721577,0.30799999833107,0,0,-0.9476290813002548,-1.1489356059233706
RNU7-149P,Pseudogene,RNU7,1.3540483100888374,0.0480000004172325,0.79,0,0.5358300080878795,0.7622923741974806
RNU7-14P,Pseudogene,RNU7,1.120460733453596,0.272000014781952,0,0,-0.11134555521557497,0.0491047465604219
RNU7-151P,Pseudogene,RNU7,1.1141185028868776,-0.172999992966652,1.45,0,-0.8264346372708309,-1.094023118121346
RNU7-152P,Pseudogene,RNU7,1.0854463355331714,0.326499998569489,0,0,-0.7742340183767837,-1.123474810476822
RNU7-153P,Pseudogene,RNU7,1.5686450268350345,-0.238000005483627,0,0,-0.646636349496677,-1.0612872673736784
RNU7-154P,Pseudogene,RNU7,1.2325068067989555,-0.160499997437,1.89,0,-0.7758252428958072,-1.0871254688982552
RNU7-155P,Pseudogene,RNU7,1.2680769888133556,0.30799999833107,0,0,-0.7010095480911916,-1.110741943021568
RNU7-156P,Pseudogene,RNU7,1.5958994771082302,-0.0279999990016222,0,0,-0.6084163021268819,-1.0711530366800919
RNU7-157P,Pseudogene,RNU7,1.0525540223351963,0.300999999046326,0,0,-0.7911213296413357,-1.1241691788249417
RNU7-159P,Pseudogene,RNU7,1.2325068067989555,0.30799999833107,0,0,-0.7157330911301806,-1.113024190086279
RNU7-160P,Pseudogene,RNU7,0.8403455500901972,-0.283000007271767,0,0,-0.9538734703885835,-1.105486505812692
RNU7-161P,Pseudogene,RNU7,0.8403455500901972,-0.0494999997317791,1.26,0,-0.923916757741844,-1.1184002998128002
RNU7-164P,Pseudogene,RNU7,0.8403455500901972,0.303000003099442,0,0,-0.8787014171540919,-1.1378846300510934
RNU7-165P,Pseudogene,RNU7,1.2735903670255877,-0.172499999403954,0,0,-0.760365062628864,-1.0838214725397737
RNU7-167P,Pseudogene,RNU7,0.9523916234355566,0.194999992847443,0,0,-0.8461757571001326,-1.1247297028669132
RNU7-169P,Pseudogene,RNU7,1.195770389308674,-0.119999997317791,0,0,-0.7858450506017394,-1.0917141608385312
RNU7-170P,Pseudogene,RNU7,1.195770389308674,0.30799999833107,0,0,0.5671005992679795,1.063770917708573
RNU7-171P,Pseudogene,RNU7,0.9523916234355566,-0.196999996900558,0.57,0,-0.8964624270360739,-1.1030595881335565
RNU7-172P,Pseudogene,RNU7,0.868357068426537,0.347000002861023,0,0,-0.8614642029677422,-1.1385209565043573
RNU7-173P,Pseudogene,RNU7,1.599605126048884,0.305999994277954,0,0,-0.5640390575460225,-1.089380827365519
RNU7-174P,Pseudogene,RNU7,1.1185616474646918,0.0089999996125698,0,0,-0.8012553484961965,-1.10379631231195
RNU7-175P,Pseudogene,RNU7,1.138828942198737,0.252000004053116,0,0,-0.7616955054390211,-1.1159311568218904
RNU7-176P,Pseudogene,RNU7,1.4005759168169951,0.137499995529652,0,0,0.5630780877798354,1.0182848291115152
RNU7-179P,Pseudogene,RNU7,1.0215965510900435,0.118000000715256,0,0,1.1941675197021766,2.3148367789919346
RNU7-180P,Pseudogene,RNU7,1.433478335180315,-0.0469999983906746,0,0,-0.3100568742681504,-0.5069124767606907
RNU7-181P,Pseudogene,RNU7,0.938764398298959,0.306500002741814,0,0,-0.837515164133828,-1.1317710662781721
RNU7-183P,Pseudogene,RNU7,0.560230366726798,0.30799999833107,0,0,-0.9940079439718745,-1.156118198652802
RNU7-185P,Pseudogene,RNU7,1.4472617807108952,0.30799999833107,0,0,-0.6268408825619791,-1.0992564535842857
RNU7-186P,Pseudogene,RNU7,0.7167391675901575,-0.108000002801418,0.55,0,-0.9825869372769211,-1.123086998998213
RNU7-187P,Pseudogene,RNU7,1.1748360337535502,-0.151500001549721,0,0,-0.7985507568473513,-1.0913147343223908
RNU7-188P,Pseudogene,RNU7,1.3025356026398056,0.30799999833107,0,0,-0.6867464024234126,-1.1085334372463767
RNU7-18P,Pseudogene,RNU7,1.120460733453596,0.282000005245209,0,0,-0.5603465911571596,-0.8303386932998598
RNU7-190P,Pseudogene,RNU7,0.8541217066490528,-0.11599999666214,0,0,-0.9267488113271415,-1.1138375855125051
RNU7-192P,Pseudogene,RNU7,0.9110631537589896,-0.0070000002160668,0,0,-0.8891957744883398,-1.1162142303707958
RNU7-193P,Pseudogene,RNU7,1.1756218772543887,0.214000001549721,0,0,0.6499434067934399,1.2050152179659033
RNU7-194P,Pseudogene,RNU7,0.7167391675901575,-0.0700000002980232,0,0,-0.5728197291358155,-0.3357708515775889
RNU7-195P,Pseudogene,RNU7,1.120460733453596,-0.207000002264977,0,0,-0.23284027141599958,0.015504512301636167
RNU7-196P,Pseudogene,RNU7,0.8403455500901972,0.30799999833107,0,0,-0.8780599876118113,-1.138162428058966
RNU7-19P,Pseudogene,RNU7,1.473575631269275,0.28600001335144,0.25,0,-0.1845807021700302,-0.3806429104250175
RNU7-200P,Pseudogene,RNU7,0.8963685867628769,-0.105999998748302,0,0,-0.9079802335131073,-1.1116817779391799
RNU7-20P,Pseudogene,RNU7,1.120460733453596,-0.11599999666214,1.7,0,-0.8164980837728473,-1.0967677123883113
RNU7-22P,Pseudogene,RNU7,1.3096532835285477,0.279000014066696,0,0,-0.6875216426402871,-1.106474241650569
RNU7-23P,Pseudogene,RNU7,1.456598953489675,0.30799999833107,0,0,-0.622975133897484,-1.0986561918030486
RNU7-24P,Pseudogene,RNU7,1.120460733453596,0.0010000000474974,0,0,-0.801493925218851,-1.1032328326584488
RNU7-26P,Pseudogene,RNU7,1.157809424568716,0.271500006318092,0,0,-0.751337086333273,-1.1157934013219528
RNU7-27P,Pseudogene,RNU7,1.5686450268350345,-0.488999992609024,0,0,-0.678836093565311,-1.0474102345467373
RNU7-28P,Pseudogene,RNU7,1.456598953489675,-0.12899999320507,0,0,-0.6790341645658601,-1.0744969974554168
RNU7-29P,Pseudogene,RNU7,0.7055401180965614,-0.24099999666214,0,0,-1.0042864414565298,-1.1164491650351411
RNU7-2P,Pseudogene,RNU7,0.7843225134175172,-0.266999989748001,0,0,-0.9750114961728447,-1.109961466578068
RNU7-30P,Pseudogene,RNU7,0.9523916234355566,0.294999986886978,0,0,-0.8333490334896936,-1.1302588462572973
RNU7-34P,Pseudogene,RNU7,1.3025356026398056,0.347000002861023,0,0,-0.6817441660333632,-1.1106901589936784
RNU7-35P,Pseudogene,RNU7,1.1764837701262758,0.305000007152557,0,0,-0.7393070496476898,-1.1164482694960765
RNU7-37P,Pseudogene,RNU7,0.8104665971981012,0.305000007152557,0,0,-0.7084229997169832,-0.9046688663890616
RNU7-38P,Pseudogene,RNU7,1.3314808382540235,0.327500000596046,0,0,-0.3545984061198519,-0.5628682977482711
RNU7-3P,Pseudogene,RNU7,1.4005759168169951,-0.0105000003241002,2.38,0,-0.687011767011741,-1.0846462776692871
RNU7-40P,Pseudogene,RNU7,1.3025356026398056,0.319999992847443,4.76,0,-0.2881984784601019,-0.4993251773250489
RNU7-43P,Pseudogene,RNU7,1.248263285863147,0.30799999833107,0,0,-0.23424480912851783,-0.21399779963403492
RNU7-45P,Pseudogene,RNU7,0.6616053854678376,0.305000007152557,0,0,-0.391647709744209,-0.0313140363407049
RNU7-46P,Pseudogene,RNU7,0.6722764400721577,0.306500002741814,0,0,-0.9478209775169133,-1.1488517246772632
RNU7-47P,Pseudogene,RNU7,0.9523916234355566,0.305000007152557,0,0,-0.8320678444471625,-1.1308152270422964
RNU7-48P,Pseudogene,RNU7,1.3232107709356753,0.282000005245209,0,0,-0.5171268259855685,-0.8486972558036997
RNU7-49P,Pseudogene,RNU7,1.6246680635077144,-0.151999995112419,0,0,-0.4422186666267439,-0.7917929994519957
RNU7-4P,Pseudogene,RNU7,0.8403455500901972,-0.143500000238419,0,0,-0.5893505976686804,-0.5892747620347428
RNU7-50P,Pseudogene,RNU7,1.4005759168169951,-0.140000000596046,0,0,-0.5323689005372876,-0.8043200616504717
RNU7-51P,Pseudogene,RNU7,1.2325068067989555,0.284000009298325,0,0,-0.7188126242815001,-1.1116947600150155
RNU7-52P,Pseudogene,RNU7,1.1026756424463962,-0.389500007033348,0,0,-0.2811096542427106,0.08265991669758722
RNU7-53P,Pseudogene,RNU7,1.3893713094824591,-0.25900000333786,0,0,-0.7235365727300318,-1.0716187056655664
RNU7-54P,Pseudogene,RNU7,0.7282994767448375,-0.217999994754791,0,0,-0.9919152806621768,-1.1162634410566354
RNU7-55P,Pseudogene,RNU7,1.2885298434716357,0.0070000002160668,0,0,-0.7311568888206348,-1.0927885415809735
RNU7-56P,Pseudogene,RNU7,0.4481842933814384,0.194999992847443,0,0,0.4121867536555339,1.2101232111890887
RNU7-57P,Pseudogene,RNU7,0.6946856547412297,0.30799999833107,4.18,0,-0.9383361181136808,-1.1475120626131714
RNU7-59P,Pseudogene,RNU7,1.138828942198737,0.152999997138977,0,0,-0.7743940251436222,-1.1104587163225523
RNU7-60P,Pseudogene,RNU7,1.2885298434716357,-0.177000001072884,0,0,-0.754761181167268,-1.082618043863367
RNU7-62P,Pseudogene,RNU7,0.9523916234355566,0.217999994754791,0,0,-0.843226751366739,-1.1260013331451957
RNU7-63P,Pseudogene,RNU7,1.456598953489675,0.30799999833107,0,0,-0.6229780208057872,-1.0986557657372875
RNU7-65P,Pseudogene,RNU7,0.7843225134175172,0.257999999448657,0,0,-0.9076652392849819,-1.13899137605568
RNU7-66P,Pseudogene,RNU7,1.5686450268350345,0.300999999046326,0,0,-0.5774967634760231,-1.0910871722016109
RNU7-67P,Pseudogene,RNU7,1.3445528801443154,0.303000003099442,0,0,-0.3567995792329631,-0.5339793292764357
RNU7-69P,Pseudogene,RNU7,0.8403455500901972,0.218500003218651,0,0,-0.3876395490118889,-0.09626659269821776
RNU7-6P,Pseudogene,RNU7,0.7843225134175172,0.214000001549721,0,0,-0.4475258214827727,-0.29526141750597484
RNU7-70P,Pseudogene,RNU7,1.157809424568716,-0.0729999989271164,0,0,-0.7955279495365953,-1.0967471937029456
RNU7-71P,Pseudogene,RNU7,1.2735903670255877,-0.189500004053116,0,0,-0.7625452463362531,-1.0828823215968917
RNU7-73P,Pseudogene,RNU7,0.9372742960794368,0.30799999833107,0,0,-0.837938329760384,-1.13194927079367
RNU7-74P,Pseudogene,RNU7,1.2325068067989555,0.28099998831749,0,0,-0.7191977826395225,-1.1115300860087307
RNU7-75P,Pseudogene,RNU7,1.6806911001803944,-0.280000001192093,1.4,0,-0.6056414455007663,-1.0517865416016994
RNU7-79P,Pseudogene,RNU7,1.2325068067989555,-0.0665000006556511,0,0,-0.7637747428418775,-1.092317843680203
RNU7-7P,Pseudogene,RNU7,1.0644376967809164,-0.22350000590086,0,0,-0.853482438614379,-1.0944098251172418
RNU7-80P,Pseudogene,RNU7,1.594360519078232,-0.256000012159348,0,0,-0.6383025263842629,-1.0586439109209145
RNU7-81P,Pseudogene,RNU7,1.628169503299757,0.0135000012814999,0,0,-0.5897360045080777,-1.071375899355485
RNU7-82P,Pseudogene,RNU7,1.2325068067989555,-0.0270000007003546,0,0,-0.7587077978949387,-1.094500121358032
RNU7-84P,Pseudogene,RNU7,0.8963685867628769,0.0640000030398369,2.9,0,-0.8861586098021336,-1.1210902804025378
RNU7-85P,Pseudogene,RNU7,1.0475418603240765,-0.172999992966652,0.55,0,-0.8539961458389103,-1.098287600056233
RNU7-87P,Pseudogene,RNU7,1.456598953489675,-0.200499996542931,0,0,-0.6882067470508446,-1.0705428239967716
RNU7-88P,Pseudogene,RNU7,0.9924080782017566,0.30799999833107,0,0,-0.8151188682474474,-1.1284147684327133
RNU7-8P,Pseudogene,RNU7,1.1764837701262758,0.252999991178513,0,0,-0.7459787220385152,-1.1135732250054151
RNU7-90P,Pseudogene,RNU7,1.3445528801443154,0.140000000596046,0,0,-0.6909055616794242,-1.0965509558549804
RNU7-92P,Pseudogene,RNU7,1.279684100839107,-0.033500000834465,0,0,-0.7400154092845959,-1.0911179797178039
RNU7-93P,Pseudogene,RNU7,1.537419071968295,-0.168999999761581,0,0,-0.6507111331698743,-1.0671055653982584
RNU7-94P,Pseudogene,RNU7,0.9372742960794368,0.347000002861023,0,0,-0.681775913084584,-0.9400189961883527
RNU7-95P,Pseudogene,RNU7,1.0854463355331714,-0.0024999999441206,0,0,-0.8164394215858284,-1.105283163373456
RNU7-96P,Pseudogene,RNU7,0.868357068426537,0.30799999833107,4.76,0,-0.8664477116536369,-1.136382230803717
RNU7-97P,Pseudogene,RNU7,0.9523916234355566,0.319000005722046,0,0,-0.360780850716395,-0.35103009251559303
RNU7-99P,Pseudogene,RNU7,1.8487602101984333,0.185000006109476,0,0,-0.47642728823407554,-1.0667193680453875
RNU7-9P,Pseudogene,RNU7,0.7282994767448375,-0.0399999991059303,0,0,-0.9690783738840517,-1.1261039247237052
RN7SKP10,Pseudogene,RN7SK,1.3786838378710558,0.239999994635582,0,0,0.21896632314010986,-0.3137387390072849
RN7SKP100,Pseudogene,RN7SK,1.1985773620535298,0.281000003218651,0,0,-0.46097684113715487,-0.5040899549739263
RN7SKP101,Pseudogene,RN7SK,1.2591177492184786,0.173499993979931,0,0,-0.7219728782009838,-1.103880580895233
RN7SKP102,Pseudogene,RN7SK,1.1137023988708603,0.214000001549721,1.53,0,-0.45730131521589534,-0.4449064205702797
RN7SKP103,Pseudogene,RN7SK,0.8575026050712053,0.0425000004470348,5.1,0,-0.610027385411,-0.41351414092183425
RN7SKP104,Pseudogene,RN7SK,1.016613153279848,0.034000001847744,0,0,-0.55942473028762,-0.5310280832571622
RN7SKP105,Pseudogene,RN7SK,0.8075167642692638,-0.0830000005662441,0,0,-0.9418071050430894,-1.1186494073746842
RN7SKP106,Pseudogene,RN7SK,1.2131459044194266,0.305000007152557,3.45,0,-0.43004792225495597,-0.5604711654735715
RN7SKP107,Pseudogene,RN7SK,1.1618018708603324,0.0049999998882412,0,0,-0.47097877873424054,-0.4273140526060989
RN7SKP108,Pseudogene,RN7SK,1.238997280559815,0.300499990582466,0.06,0,-0.4622821980501234,-0.6064590577902529
RN7SKP109,Pseudogene,RN7SK,1.319023395078284,0.211999997496605,0,0,-0.06162429250141534,0.04336504451111296
RN7SKP11,Pseudogene,RN7SK,1.1860486788264897,0.305000007152557,3.86,0,1.2020778016082498,1.3559787436086501
RN7SKP110,Pseudogene,RN7SK,1.0968720864335204,-0.034000001847744,4.49,0,-0.5140293351319127,-0.4989393463023344
RN7SKP111,Pseudogene,RN7SK,1.7815739116057367,0.211999997496605,0.22,0,-0.13117389597919182,-0.2121607455850068
RN7SKP112,Pseudogene,RN7SK,0.8192047815344689,0.211999997496605,0.69,0,-0.6574018550869071,-0.6134755340066957
RN7SKP113,Pseudogene,RN7SK,0.8242033191845097,0.207000002264977,0,0,-0.5237967100294345,-0.3335408443162018
RN7SKP114,Pseudogene,RN7SK,1.419250262374555,-0.195999994874001,0.28,0,-0.507780536404362,-0.6210395528962503
RN7SKP115,Pseudogene,RN7SK,1.303905251012718,0.305000007152557,2.73,0,-0.3587770847182637,-0.39645040715171487
RN7SKP116,Pseudogene,RN7SK,1.0997374785088432,0.0430000014603138,5.29,0,-0.5138334895050471,-0.5004337352303977
RN7SKP117,Pseudogene,RN7SK,1.486732556548465,0.30799999833107,0.05,0,0.9822466992769143,1.5883114060842385
RN7SKP118,Pseudogene,RN7SK,1.3051669876956435,0.266999989748001,1.19,0,-0.35233056548609487,-0.31545805041488256
RN7SKP119,Pseudogene,RN7SK,1.5267816587719332,-0.10700000077486,0.46,0,-0.2699282444470018,-0.2625613220980651
RN7SKP120,Pseudogene,RN7SK,1.5584590201672746,0.30799999833107,0,0,-0.3434554243251573,-0.5928240584152265
RN7SKP121,Pseudogene,RN7SK,1.56019565081227,-0.164000004529953,0,0,-0.45705276216978713,-0.6847406910747517
RN7SKP122,Pseudogene,RN7SK,1.1969246078311726,-0.0449999999254942,0,0,-0.7757438057501423,-1.0957879970997657
RN7SKP124,Pseudogene,RN7SK,1.1000887201180762,0.284000009298325,3.12,0,-0.34383290332734673,-0.18637425138226027
RN7SKP125,Pseudogene,RN7SK,1.3571673387328658,-0.113000001758337,0,0,-0.4604205067764107,-0.5402008904893697
RN7SKP126,Pseudogene,RN7SK,0.648373277758481,-0.0749999992549419,0.23,0,-0.8375689328380795,-0.7446947477679612
RN7SKP127,Pseudogene,RN7SK,1.2755527558807889,0.30799999833107,1.2,0,-0.20730019610376366,-0.08091264310254045
RN7SKP128,Pseudogene,RN7SK,1.10049212632274,-0.0649999976158142,0.08,0,-0.5156581635769338,-0.41318487155620987
RN7SKP129,Pseudogene,RN7SK,1.2429994156741064,0.214000001549721,0,0,-0.4951000050096326,-0.610666058173877
RN7SKP13,Pseudogene,RN7SK,0.7260034506516949,-0.0810000002384186,0,0,-0.2186017616892019,-0.28583737387526337
RN7SKP130,Pseudogene,RN7SK,1.2924384274255434,0.303999990224838,0.74,0,-0.3018505700064958,-0.24809623973003403
RN7SKP131,Pseudogene,RN7SK,0.5539021831823757,0.322500005364418,0.48,0,-0.640565286681259,-0.3264468012142817
RN7SKP132,Pseudogene,RN7SK,1.2524380794613514,-0.0810000002384186,0,0,-0.7573858370349892,-1.0902392129994631
RN7SKP133,Pseudogene,RN7SK,1.2565637578407536,0.305000007152557,0.58,0,-0.21641342157008395,-0.35932024352424907
RN7SKP134,Pseudogene,RN7SK,1.2525001581765665,-0.127000004053116,2.31,0,-0.46868620881892703,-0.42063786794573504
RN7SKP135,Pseudogene,RN7SK,1.25155917554594,-0.162000000476837,0,0,-0.7681403173880124,-1.0858166640221258
RN7SKP136,Pseudogene,RN7SK,1.2620122727799006,0.208499997854233,0,0,-0.536195031062088,-0.6824902815750055
RN7SKP137,Pseudogene,RN7SK,1.267179044479116,-0.0439999997615814,3.35,0,-0.42467293623952757,-0.39477850052182895
RN7SKP139,Pseudogene,RN7SK,1.2091798085939491,0.305000007152557,1.14,0,-0.3239506699942946,-0.19139435511911698
RN7SKP14,Pseudogene,RN7SK,1.1930012003914734,0.30799999833107,0,0,0.3306932364905688,-0.4285510392882421
RN7SKP140,Pseudogene,RN7SK,0.9295089746537578,0.277999997138977,0,0,-0.24305015314694023,0.10826467883949505
RN7SKP141,Pseudogene,RN7SK,0.6885198057346507,0.037499999627471,0,0,-0.9756047497146513,-1.1329390964067223
RN7SKP142,Pseudogene,RN7SK,1.3660739247197962,0.28099998831749,0.15,0,-0.17434196197594298,-0.2471646634617227
RN7SKP143,Pseudogene,RN7SK,1.2100975921298838,0.30799999833107,0,0,-0.09188664027104924,0.16049246232481226
RN7SKP144,Pseudogene,RN7SK,0.9586164052880768,-0.180000007152557,0.23,0,-0.6368085920286001,-0.6406793568670778
RN7SKP145,Pseudogene,RN7SK,1.1119555859719352,0.305000007152557,0,0,-0.37119009754379456,-0.2564111366293797
RN7SKP146,Pseudogene,RN7SK,1.112744985887898,0.229000002145767,0,0,-0.3331191242757888,-0.39420171527792586
RN7SKP147,Pseudogene,RN7SK,1.0818874950888002,-0.0899999998509884,0,0,-0.8291352564620904,-1.1006733529000357
RN7SKP148,Pseudogene,RN7SK,1.4777858473586158,0.305000007152557,0,0,-0.33901163171510185,-0.5299551195833426
RN7SKP149,Pseudogene,RN7SK,1.019814696640468,0.300999999046326,0,0,-0.5042552773720445,-0.5256978866165779
RN7SKP15,Pseudogene,RN7SK,1.0903642153705384,-0.258000001311302,0,0,1.032187406733839,0.7407255595740162
RN7SKP150,Pseudogene,RN7SK,1.4283256452623412,0.195999994874001,0.75,0,0.8565664566973119,1.1880952593597174
RN7SKP151,Pseudogene,RN7SK,1.2420803636987177,0.305000007152557,3.39,0,0.04676100593993481,0.4074702178820296
RN7SKP152,Pseudogene,RN7SK,0.7498194368635495,0.305000007152557,0.14,0,-0.6574558019433528,-0.5799389393130391
RN7SKP153,Pseudogene,RN7SK,1.3629908415808936,0.206000000238419,0.17,0,-0.232488315121921,-0.15328607432914293
RN7SKP154,Pseudogene,RN7SK,0.8743457378639614,0.305000007152557,5,0,-0.5557379845928577,-0.5243353109807563
RN7SKP155,Pseudogene,RN7SK,1.2422330284435184,-0.0689999982714653,0.2,0,-0.760069962046545,-1.091557279050665
RN7SKP156,Pseudogene,RN7SK,0.9242162950504664,-0.258000001311302,0,0,-0.5324298954108667,-0.4154346889847623
RN7SKP157,Pseudogene,RN7SK,1.0100039661131353,0.110999997705221,0,0,-0.8331062221425084,-1.1163945713469288
RN7SKP158,Pseudogene,RN7SK,1.2785625547384594,0.211999997496605,0,0,-0.44726889577612694,-0.5223228826167032
RN7SKP16,Pseudogene,RN7SK,1.2546162326430232,0.211999997496605,9.3,0,0.16174174742672595,-0.30716335064875716
RN7SKP160,Pseudogene,RN7SK,1.2463477923298532,0.293000012636185,1.23,0,-0.05219491366175323,0.29132022234422583
RN7SKP161,Pseudogene,RN7SK,1.2868767046845728,0.204999998211861,0.65,0,-0.3356199341998455,-0.32191087634516224
RN7SKP162,Pseudogene,RN7SK,1.3490996773235475,-0.109999999403954,0,0,-0.3681497479182811,-0.2547903196495727
RN7SKP163,Pseudogene,RN7SK,1.2735903670255877,0.30799999833107,0.73,0,-0.3111156676047691,-0.2546180026185615
RN7SKP164,Pseudogene,RN7SK,1.031582081288668,-0.12899999320507,0,0,-0.8549588744508271,-1.1017410158392915
RN7SKP165,Pseudogene,RN7SK,0.868357068426537,0.238000005483627,0.12,0,-0.4536070388917383,-0.1987401290995047
RN7SKP166,Pseudogene,RN7SK,1.4235361777484214,0.277999997138977,0.21,0,-0.4323135131908449,-0.695333481176768
RN7SKP167,Pseudogene,RN7SK,1.1212470216875987,-0.129999995231628,0,0,-0.5942581656964768,-0.621578599916802
RN7SKP168,Pseudogene,RN7SK,1.0999189533402802,0.0150000005960464,0,0,-0.5738689744641019,-0.5730336865815228
RN7SKP169,Pseudogene,RN7SK,1.312979759820193,-0.0430000014603138,0,0,-0.385689880613462,-0.3609853813957321
RN7SKP170,Pseudogene,RN7SK,1.3343047636798009,0.146999999880791,0.67,0,-0.2508419436055883,-0.3276396150186632
RN7SKP171,Pseudogene,RN7SK,1.1348825052703255,0.305000007152557,0,0,-0.36260746160845353,-0.24708624630923778
RN7SKP172,Pseudogene,RN7SK,1.3520727508386348,-0.0195000004023314,0.32,0,-0.3564815058463759,-0.37477624811520877
RN7SKP173,Pseudogene,RN7SK,1.2239699631155,0.214000001549721,2.29,0,-0.351719758497408,-0.30382970422249156
RN7SKP174,Pseudogene,RN7SK,1.242013746355532,0.146999999880791,0,0,-0.4678891173694131,-0.5341251755443843
RN7SKP175,Pseudogene,RN7SK,1.286009776078055,0.280000001192093,1.46,0,-0.3151796499917021,-0.2565461054002023
RN7SKP177,Pseudogene,RN7SK,1.2426067345371292,0.263000011444092,0.15,0,1.3726010924424699,2.0287380338585392
RN7SKP178,Pseudogene,RN7SK,0.8657176852398303,0.30799999833107,0,0,0.6868002847570146,1.3354139664683657
RN7SKP179,Pseudogene,RN7SK,0.576236948633278,0.0509999990463257,0.08,0,-1.020350212806559,-1.1408835368251447
RN7SKP18,Pseudogene,RN7SK,1.1241276958539896,0.197999998927116,0,0,0.08924862140177851,-0.2507378452840984
RN7SKP180,Pseudogene,RN7SK,1.2630648268022358,0.164000004529953,1.04,0,-0.3708927702426946,-0.3425184803971204
RN7SKP181,Pseudogene,RN7SK,1.198112917196108,0.197999998927116,0,0,-0.5096463533898025,-0.6377593285371512
RN7SKP182,Pseudogene,RN7SK,1.2937937529576593,0.30799999833107,0,0,-0.5480253069723949,-0.7831916932604986
RN7SKP184,Pseudogene,RN7SK,1.2412551488619568,0.305000007152557,2.11,0,-0.3727552813874906,-0.34927054114835115
RN7SKP185,Pseudogene,RN7SK,1.1826703631330748,0.282000005245209,1.05,0,-0.3725331696773931,-0.31168480971284107
RN7SKP186,Pseudogene,RN7SK,0.985857529830788,-0.0990000031888485,0.88,0,-0.5823204807632644,-0.5180853194654645
RN7SKP187,Pseudogene,RN7SK,1.17886050501542,0.305000007152557,1.62,0,-0.003838731509851893,0.483808465093617
RN7SKP188,Pseudogene,RN7SK,1.523048990678721,0.122000001370907,0,0,-0.30004359511579454,-0.33297365376550836
RN7SKP189,Pseudogene,RN7SK,0.9157219994316208,-0.104499999433756,0.12,0,-0.6225880315364346,-0.48822852831737046
RN7SKP19,Pseudogene,RN7SK,1.3369942164662554,0.30799999833107,0,0,0.6523890090015433,0.3593262952143589
RN7SKP190,Pseudogene,RN7SK,1.639555304022133,-0.0115000000223517,2.19,0,-0.5882231748226178,-1.0692707581328664
RN7SKP191,Pseudogene,RN7SK,1.2713201524676097,0.107999999076128,0.2,0,-0.48583036686617964,-0.5946730636497616
RN7SKP192,Pseudogene,RN7SK,1.2002978438189442,0.164000004529953,0.14,0,0.3060619632773195,0.9600236465190709
RN7SKP193,Pseudogene,RN7SK,1.123756206199048,0.296999990940094,0.37,0,0.4769069218481862,1.4574179791060002
RN7SKP194,Pseudogene,RN7SK,0.8510394060932442,0.003000000026077,0,0,-0.5926349088331724,-0.4896633678843623
RN7SKP195,Pseudogene,RN7SK,0.9400036912340072,-0.046000000089407,4.1,0,-0.8822028840250233,-1.112214878455426
RN7SKP196,Pseudogene,RN7SK,1.2886922290851797,0.0579999983310699,0,0,-0.7245465199268679,-1.0955998309076225
RN7SKP197,Pseudogene,RN7SK,1.1811995139539426,0.0670000016689301,0.32,0,-0.7678856561065406,-1.1029877763961866
RN7SKP198,Pseudogene,RN7SK,1.0329476238799329,0.30799999833107,1.35,0,-0.3801229842199933,-0.252392118664546
RN7SKP199,Pseudogene,RN7SK,1.4235361777484214,-0.182499997317791,0,0,-0.45012724520547037,-0.553386284497957
RN7SKP20,Pseudogene,RN7SK,0.8100966900337023,0.200499996542931,0.09,0,0.706324720541394,0.7523299659338584
RN7SKP200,Pseudogene,RN7SK,0.7706668982285516,-0.214000001549721,0,0,-0.6440468897381847,-0.38647564083221025
RN7SKP202,Pseudogene,RN7SK,1.1367583441220122,0.200499996542931,0.65,0,-0.4985669003780505,-0.5690975698481893
