Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,LD1,LD2,Match_Group
RN7SL629P,Pseudogene,RN7SL,1.0359347482983248,0.214000001549721,0.47,0,-0.33542504225448594,-0.335446672084747,True Pseudogene
RN7SL62P,Pseudogene,RN7SL,1.1695044692613294,0.199000000953674,0.02,0,0.23795614537891352,0.20958727196272603,True Pseudogene
RN7SL630P,Pseudogene,RN7SL,1.2045896033391692,0.0689999982714653,8.45,0,0.29308798374255346,-0.26428711299073043,True Pseudogene
RN7SL632P,Pseudogene,RN7SL,1.2535680987811662,-0.096000000834465,0,0,0.42110518965911936,-0.21967625402101343,True Pseudogene
RN7SL633P,Pseudogene,RN7SL,0.912213486023837,0.30799999833107,0,0,0.19499143985313178,0.1175010402469675,True Pseudogene
RN7SL634P,Pseudogene,RN7SL,1.1776349284140708,0.284000009298325,0.23,0,-0.18282971989510874,-0.03707929449631809,True Pseudogene
RN7SL635P,Pseudogene,RN7SL,1.3494738225547531,-0.0509999990463257,0.07,0,0.4699225463286042,-0.6030747683348638,True Pseudogene
RN7SL636P,Pseudogene,RN7SL,1.358653916585738,0.29899999499321,0.06,0,0.001521197034967801,-0.25350708347407674,True Pseudogene
RN7SL638P,Pseudogene,RN7SL,1.1378471931106346,0.30799999833107,2.16,0,-0.10373655094160388,-0.033869563090233985,True Pseudogene
RN7SL63P,Pseudogene,RN7SL,1.1540008409352662,0.29899999499321,0,0,-0.11772327954697948,-0.19301227608021035,True Pseudogene
RN7SL640P,Pseudogene,RN7SL,0.0532326172215501,0.28999999165535,0.02,0.24,0.8513329819717642,0.10443929214913078,True Pseudogene
RN7SL643P,Pseudogene,RN7SL,1.515894813610587,0.29899999499321,0.02,0,-0.4589745232139876,-0.24756039079218528,True Pseudogene
RN7SL644P,Pseudogene,RN7SL,1.3813247574970395,0.180999994277954,0.1,0,0.4131513024741334,1.5079289921340613,True Pseudogene
RN7SL645P,Pseudogene,RN7SL,1.291237276470687,-0.256000012159348,0.07,0,0.938802875993961,-1.008916121469839,True Pseudogene
RN7SL646P,Pseudogene,RN7SL,1.2279796927243958,-0.126000002026558,1.8,0,0.8453243706957819,-0.20216156413050873,True Pseudogene
RN7SL647P,Pseudogene,RN7SL,1.157809424568716,-0.106499999761581,0,0,0.7418154643708811,-0.316087688070021,True Pseudogene
RN7SL648P,Pseudogene,RN7SL,0.9116306764876602,0.29899999499321,35.23,0.08,-0.1702037502106387,-0.034831175478037664,True Pseudogene
RN7SL649P,Pseudogene,RN7SL,1.098866399317945,0.164000004529953,0.08,0,0.15602587767810303,-0.6156354324234282,True Pseudogene
RN7SL650P,Pseudogene,RN7SL,1.2662330496119405,0.347000002861023,14.43,0,-0.719264727191841,0.1414173599080999,True Pseudogene
RN7SL652P,Pseudogene,RN7SL,1.3893713094824591,0.282000005245209,1.13,0,0.22800486801179132,0.1999115931959513,True Pseudogene
RN7SL653P,Pseudogene,RN7SL,0.6638634243260898,-0.063000001013279,5.54,0,0.985870216262813,-0.28526265454330557,True Pseudogene
RN7SL654P,Pseudogene,RN7SL,0.8326711615048985,0.0850000008940697,0.07,0,0.39194233565400566,-0.032931992727629714,True Pseudogene
RN7SL655P,Pseudogene,RN7SL,1.107300959738537,-0.122999999672174,2.46,0,1.0025180881397966,-0.3414758311543516,True Pseudogene
RN7SL656P,Pseudogene,RN7SL,0.0370828641320941,0.224000006914139,8.22,0.22,0.836086067069121,0.4546921120073977,True Pseudogene
RN7SL657P,Pseudogene,RN7SL,1.6952226728326931,0.105999998748302,40.23,0.07,-0.3956317397135602,-0.61392288814938,True Pseudogene
RN7SL658P,Pseudogene,RN7SL,0.768051796496079,0.305000007152557,0.64,0,0.32795709346486607,-0.06516876628146345,True Pseudogene
RN7SL659P,Pseudogene,RN7SL,1.3591675853632754,0.30799999833107,0.08,0,-0.5123422260406295,-0.08740912004791432,True Pseudogene
RN7SL65P,Pseudogene,RN7SL,0.6395518726189099,0.263999998569489,1.12,0,0.43538922639985006,0.3191716712404968,True Pseudogene
RN7SL660P,Pseudogene,RN7SL,1.2081489647673558,0.0040000001899898,5.34,0,0.33267606144976763,-0.13163959594622238,True Pseudogene
RN7SL663P,Pseudogene,RN7SL,1.2197657817362726,0.214000001549721,2.42,0,-0.07721999340491079,0.8949726056047936,True Pseudogene
RN7SL664P,Pseudogene,RN7SL,0.9338397326029644,0.165999993681908,14.75,0,-2.476482594720396e-4,0.4672411990573458,True Pseudogene
RN7SL665P,Pseudogene,RN7SL,1.0536065763575315,-0.126000002026558,0.31,0,0.9427847513195212,-0.3670202782920559,True Pseudogene
RN7SL666P,Pseudogene,RN7SL,1.2911098517394564,-0.100499998778105,0.76,0,0.6754184305914173,-0.8157899775504774,True Pseudogene
RN7SL667P,Pseudogene,RN7SL,0.8974965673670249,0.419999986886978,0.06,0,0.07966923352721068,2.334888527894877,True Pseudogene
RN7SL668P,Pseudogene,RN7SL,0.8368325543912503,-0.096000000834465,0.1,0,0.8894187183394867,-0.6065862375979864,True Pseudogene
RN7SL66P,Pseudogene,RN7SL,1.3025356026398056,0.18299999833107,0.2,0,0.5743248151852198,1.4716032963481676,True Pseudogene
RN7SL670P,Pseudogene,RN7SL,0.909707405018277,0.272000014781952,0.07,0,0.5521186462372122,1.506242198383331,True Pseudogene
RN7SL672P,Pseudogene,RN7SL,1.2381621291129172,0.305000007152557,1.8,0,-0.048874867219617577,-0.42655126403650817,True Pseudogene
RN7SL673P,Pseudogene,RN7SL,1.494893181088722,-0.168999999761581,0.15,0,0.3230917998108224,-0.7902836944403836,True Pseudogene
RN7SL674P,Pseudogene,RN7SL,0.8967760270295874,-0.304000005125999,39.15,0.05,1.3875239245690498,-0.09213953933646604,True Pseudogene
RN7SL675P,Pseudogene,RN7SL,1.2045896033391692,0.374000012874603,0,0,-0.47928224701076627,0.09649661492472007,True Pseudogene
RN7SL677P,Pseudogene,RN7SL,1.295730296460914,0.0350000001490116,1.47,0,0.37848786000497714,-0.09087530689357463,True Pseudogene
RN7SL678P,Pseudogene,RN7SL,0.975812625389018,0.130999997258186,0.22,0,0.3012197644855602,0.12930567284902353,True Pseudogene
RN7SL679P,Pseudogene,RN7SL,0.7312480576223469,0.284000009298325,0.22,0,0.12719374802793018,-0.26901869444206966,True Pseudogene
RN7SL67P,Pseudogene,RN7SL,1.2086591628099097,0.214000001549721,2.44,0,-0.05505983985820923,0.3107752164407466,True Pseudogene
RN7SL680P,Pseudogene,RN7SL,1.277849866580857,0.206000000238419,0.47,0,-0.2628174121593127,-0.10018792894324793,True Pseudogene
RN7SL681P,Pseudogene,RN7SL,1.2371114399501348,0.29899999499321,0.73,0,-0.32807519506773175,0.007040890921879838,True Pseudogene
RN7SL683P,Pseudogene,RN7SL,1.286454916187462,0.305000007152557,2.88,0,-0.31566583540284465,-0.2495628322280252,True Pseudogene
RN7SL684P,Pseudogene,RN7SL,1.2168813339854874,0.0034999998752027,0.64,0,0.5072073282713343,-0.2684205696999757,True Pseudogene
RN7SL685P,Pseudogene,RN7SL,1.282137953381464,0.30799999833107,0.39,0,-0.08743297875549248,-0.2601250087339395,True Pseudogene
RN7SL687P,Pseudogene,RN7SL,0.8896851367738555,0.282999992370605,0,0,-0.0462903551563301,0.11014629398131377,True Pseudogene
RN7SL688P,Pseudogene,RN7SL,1.060974454513878,-0.133000001311302,2.2,0,0.7724402652316611,-0.20672039621710184,True Pseudogene
RN7SL689P,Pseudogene,RN7SL,1.1811995139539426,0.284000009298325,13.75,0,-0.021349224947324778,-0.021785445961055253,True Pseudogene
RN7SL68P,Pseudogene,RN7SL,0.7731179060829814,-0.0345000009983778,8.68,0,0.8452611717107574,0.09307981413786123,True Pseudogene
RN7SL690P,Pseudogene,RN7SL,1.4762070163251129,0.0610000006854534,0.71,0,0.5078828827188266,0.22310140227467984,True Pseudogene
RN7SL691P,Pseudogene,RN7SL,1.211661025711447,0.305000007152557,0,0,-0.32798649063586205,0.5595384287850457,True Pseudogene
RN7SL692P,Pseudogene,RN7SL,0.9407201574620816,0.282999992370605,0,0,0.0706230329573634,-0.08071575397864338,True Pseudogene
RN7SL693P,Pseudogene,RN7SL,1.6184432816551946,0.159999996423721,0.19,0,0.27310976663683445,0.9681928806688215,True Pseudogene
RN7SL697P,Pseudogene,RN7SL,0.8364108217620156,0.194999992847443,0.24,0,0.4507351897918089,0.42668107408977357,True Pseudogene
RN7SL698P,Pseudogene,RN7SL,1.0926347218612056,0.30799999833107,39.51,0.12,0.19062300437293955,0.08560001557107515,True Pseudogene
RN7SL69P,Pseudogene,RN7SL,1.2514557750853033,0.0054999998537823,0.56,0,0.37813598417432015,0.07067748530843522,True Pseudogene
RN7SL700P,Pseudogene,RN7SL,1.3822826803524466,0.30799999833107,0,0,-0.530235660442228,-0.278204081493017,True Pseudogene
RN7SL702P,Pseudogene,RN7SL,0.1665342323009797,0.296000003814697,0.25,0.21,0.5302285467803416,0.6007799707159839,True Pseudogene
RN7SL703P,Pseudogene,RN7SL,1.2191503212346084,0.214000001549721,0.08,0,-0.2257864268120348,-0.012589119971108134,True Pseudogene
RN7SL704P,Pseudogene,RN7SL,1.305704789020924,-0.0980000011622906,0.18,0,0.3446940705886948,-0.7403191789783485,True Pseudogene
RN7SL705P,Pseudogene,RN7SL,1.0751087513852364,0.30799999833107,0,0,-0.08003578108838395,0.32144678433427515,True Pseudogene
RN7SL706P,Pseudogene,RN7SL,1.1776349284140708,0.30799999833107,0.19,0,-0.191018926721565,-0.04973265226189901,True Pseudogene
RN7SL708P,Pseudogene,RN7SL,1.0222798932646855,0.108000002801418,1.3,0,0.47792857254396165,-0.26530456821800674,True Pseudogene
RN7SL709P,Pseudogene,RN7SL,1.1230751418316545,0.256999999284744,7.33,0,-0.05086921939612722,0.7244951372749093,True Pseudogene
RN7SL70P,Pseudogene,RN7SL,1.1961474849848983,0.266000002622604,0.2,0,-0.20833945672954657,0.19179028387366445,True Pseudogene
RN7SL711P,Pseudogene,RN7SL,1.289466683549774,0.30799999833107,0.66,0,0.07217924492705073,0.0013685754863533045,True Pseudogene
RN7SL712P,Pseudogene,RN7SL,1.150291181552036,0.197999998927116,0.06,0,0.051464968377702466,-0.6187866504220524,True Pseudogene
RN7SL713P,Pseudogene,RN7SL,1.288158829983737,0.13849999755621,1.24,0,0.07369575759350465,-0.08105765710759462,True Pseudogene
RN7SL714P,Pseudogene,RN7SL,1.445319147448196,0.30799999833107,0,0,-0.28182128163052095,-0.3881436508312,True Pseudogene
RN7SL715P,Pseudogene,RN7SL,1.3237890973215738,0.305000007152557,2.19,0,-0.47165829402333337,-0.14787721698124717,True Pseudogene
RN7SL716P,Pseudogene,RN7SL,1.257173666229464,0.30799999833107,0.29,0,0.02453875459030762,1.2280125396848445,True Pseudogene
RN7SL717P,Pseudogene,RN7SL,0.5379720558602115,0.30799999833107,0.37,0,0.29995473528752137,0.3778867340059836,True Pseudogene
RN7SL718P,Pseudogene,RN7SL,1.6392747298349148,0.160999998450279,0.34,0,0.4174402358600062,2.432524385644946,True Pseudogene
RN7SL719P,Pseudogene,RN7SL,1.6414513360974201,-0.0450000017881393,0,0.02,-0.26569861751010576,-0.6819532406722911,True Pseudogene
RN7SL720P,Pseudogene,RN7SL,1.3596643571415514,0.130999997258186,5.2,0,-0.012630165443382408,-0.2068100323803729,True Pseudogene
RN7SL722P,Pseudogene,RN7SL,0.1100734312089976,0.287000000476837,0.16,0.24,0.9478363106026368,0.4475547531649922,True Pseudogene
RN7SL724P,Pseudogene,RN7SL,0.7305734745433596,-0.194999992847443,0.98,0,1.3141493109349383,0.2755267500059773,True Pseudogene
RN7SL725P,Pseudogene,RN7SL,0.0134109199756994,-0.163000002503395,0,0.39,1.5689515880920066,0.11505216992177246,True Pseudogene
RN7SL726P,Pseudogene,RN7SL,1.2429994156741064,-0.204999998211861,0.92,0,1.0134209492582789,-1.0821560731562412,True Pseudogene
RN7SL727P,Pseudogene,RN7SL,0.7627460736179041,-0.113500002771616,0.17,0,1.190794900674788,-0.6900843548647377,True Pseudogene
RN7SL728P,Pseudogene,RN7SL,1.1693875188144032,0.30799999833107,5.34,0,-0.23483978902856825,-0.3785929649051174,True Pseudogene
RN7SL72P,Pseudogene,RN7SL,1.084639312235377,0.252000004053116,0,0,-0.07978086342268578,0.07356835488595713,True Pseudogene
RN7SL731P,Pseudogene,RN7SL,1.2447439206114184,0.146999999880791,39.68,0.06,-0.10041174183817698,-0.2468629821247731,True Pseudogene
RN7SL732P,Pseudogene,RN7SL,1.0188722936204702,-0.117999996989965,0,0,0.8848849268488755,-0.2169780561625167,True Pseudogene
RN7SL733P,Pseudogene,RN7SL,1.330249126100227,0.303000003099442,0.13,0,-0.5221671056592233,0.5196527454146925,True Pseudogene
RN7SL734P,Pseudogene,RN7SL,1.2238589555004884,0.30799999833107,0.08,0,-0.41894781002240694,0.15561056022361458,True Pseudogene
RN7SL735P,Pseudogene,RN7SL,1.296587951486199,0.30799999833107,15.29,0,-0.07961018358756329,-0.046976051777894184,True Pseudogene
RN7SL736P,Pseudogene,RN7SL,1.2525001581765665,-0.188999995589256,0.71,0,0.5640430638035889,-0.42031852272994763,True Pseudogene
RN7SL737P,Pseudogene,RN7SL,1.145492303030751,0.140000000596046,15.23,0,0.21786349135818422,0.044028848909718046,True Pseudogene
RN7SL738P,Pseudogene,RN7SL,1.1227242904908763,-0.25900000333786,15.18,0,1.1341589010932418,-0.295556760462114,True Pseudogene
RN7SL73P,Pseudogene,RN7SL,1.199159761160456,0.237000003457069,0,0,0.31753073785237235,1.321926605409721,True Pseudogene
RN7SL740P,Pseudogene,RN7SL,1.353021478711116,0.30799999833107,0.07,0,-0.652098366426816,-0.08069279163384362,True Pseudogene
RN7SL741P,Pseudogene,RN7SL,1.1417843806300487,-0.0850000008940697,0,0,0.8556951506029363,-0.5704547267161179,True Pseudogene
RN7SL743P,Pseudogene,RN7SL,1.375384349991025,-0.149000003933907,1.79,0,0.8512802963280869,-0.40536281937814433,True Pseudogene
RN7SL744P,Pseudogene,RN7SL,1.2358639925171688,0.291999995708466,1.12,0,0.2188739011471676,2.2165936531395243,True Pseudogene
RN7SL745P,Pseudogene,RN7SL,1.0687471611403534,0.287999987602234,4.15,0,-0.11336337368090883,0.09601731398719023,True Pseudogene
RN7SL748P,Pseudogene,RN7SL,1.3737352979609525,-0.0799999982118607,0.18,0,0.36883174958624837,-0.6552063596691863,True Pseudogene
RN7SL749P,Pseudogene,RN7SL,1.3055299373585176,0.30799999833107,4.69,0,-0.19166097835818421,-0.022255573751998513,True Pseudogene
RN7SL74P,Pseudogene,RN7SL,0.7086258351039298,0.301999986171722,1.19,0,0.08822244675515055,0.24731041500644135,True Pseudogene
RN7SL750P,Pseudogene,RN7SL,1.546989063079209,0.111999999731779,0.8,0,0.20328113644772763,0.7045396705469011,True Pseudogene
RN7SL751P,Pseudogene,RN7SL,0.9539697371446464,0.282000005245209,6.79,0,-0.2373498422430242,0.12843301738997923,True Pseudogene
RN7SL752P,Pseudogene,RN7SL,0.9561004655846193,-0.167999997735023,14.25,0,0.9056596970186962,-0.2774544200630412,True Pseudogene
RN7SL753P,Pseudogene,RN7SL,0.6228216214921369,0.230000004172325,0.49,0,0.2958886701765745,0.030445034381958714,True Pseudogene
RN7SL754P,Pseudogene,RN7SL,1.6844821327371922,0.231000006198883,1.5,0,-0.5910076400993715,-0.3049104769110133,True Pseudogene
RN7SL756P,Pseudogene,RN7SL,1.4386214118708298,0.252000004053116,0.09,0,-0.27090526034412316,-0.4671186969662685,True Pseudogene
RN7SL757P,Pseudogene,RN7SL,1.119343995181051,-0.170000001788139,0.5,0,0.9828275558040707,-0.5969664634973084,True Pseudogene
RN7SL759P,Pseudogene,RN7SL,2.0361476087242933,-0.125500001013279,0.02,0.44,-0.14970106762691718,-0.960598644389822,True Pseudogene
RN7SL75P,Pseudogene,RN7SL,1.3473440634660858,0.30799999833107,5.64,0,-0.21404406617458213,-0.5484739034685252,True Pseudogene
RN7SL760P,Pseudogene,RN7SL,1.4408295061299576,-0.158999994397163,4.35,0,0.5380121967889205,-0.5871639024689211,True Pseudogene
RN7SL761P,Pseudogene,RN7SL,1.3493894012959138,0.214000001549721,0,0,-0.2040947299291037,0.047506322310430914,True Pseudogene
RN7SL762P,Pseudogene,RN7SL,0.6490142795160276,-0.104000002145767,0,0,1.2677358260079081,-0.17423753519511415,True Pseudogene
RN7SL763P,Pseudogene,RN7SL,0.0244607624908883,0.281499996781349,0.1,0.25,0.9690111695645701,0.5762621665767,True Pseudogene
RN7SL764P,Pseudogene,RN7SL,0.971588328309412,0.291000008583069,0.02,0,-0.30540424326122284,-0.004789560156397964,True Pseudogene
RN7SL766P,Pseudogene,RN7SL,1.360145052163249,0.30799999833107,0,0,-0.49248975226535435,0.13640191859263107,True Pseudogene
RN7SL767P,Pseudogene,RN7SL,0.8595263185781316,0.146999999880791,2.16,0,0.3364479090409718,0.19315197092514494,True Pseudogene
RN7SL769P,Pseudogene,RN7SL,1.3422739769576302,0.211999997496605,13.02,0,0.32086507663946623,-0.031320787101446895,True Pseudogene
RN7SL76P,Pseudogene,RN7SL,1.310047341986056,0.291999995708466,0.73,0,0.09905469816756911,0.0089994982683848,True Pseudogene
RN7SL771P,Pseudogene,RN7SL,1.107300959738537,0.199000000953674,1.35,0,0.2879872924082385,-0.4248382390216227,True Pseudogene
RN7SL774P,Pseudogene,RN7SL,2.060102286473992,0.316000014543533,0.23,0.66,-0.06067930248331792,1.836025705190793,False Pseudogene
RN7SL775P,Pseudogene,RN7SL,1.2611852660480656,0.301999986171722,1.74,0,-0.09741263266129685,0.9496873317162849,True Pseudogene
RN7SL776P,Pseudogene,RN7SL,0.868357068426537,0.30799999833107,0,0,-0.11208470797733751,0.16858553519686997,True Pseudogene
RN7SL778P,Pseudogene,RN7SL,1.391710318420982,0.305000007152557,1.35,0,-0.12732265688030478,-0.023390172595509264,True Pseudogene
RN7SL77P,Pseudogene,RN7SL,0.968779314435048,-0.276500001549721,0.33,0,1.018081487391457,-0.47585632295079633,True Pseudogene
RN7SL782P,Pseudogene,RN7SL,1.3940970622358009,-0.101999998092651,0,0,0.6017017455926598,0.02574931892730796,True Pseudogene
RN7SL783P,Pseudogene,RN7SL,1.5001517461189344,0.30799999833107,0.06,0,-0.2722103043771596,-0.07662717198332188,True Pseudogene
RN7SL784P,Pseudogene,RN7SL,1.4726523382672263,0.261000007390976,1.09,0,0.3528466435347493,1.8775290930708914,True Pseudogene
RN7SL785P,Pseudogene,RN7SL,0.8237379305231971,0.0309999994933605,0.67,0,0.9232545478164578,0.8873248852319501,True Pseudogene
RN7SL786P,Pseudogene,RN7SL,1.177235757195708,0.30799999833107,11.34,0,-0.2765037400895664,-0.11569215770444448,True Pseudogene
RN7SL787P,Pseudogene,RN7SL,2.066934430480067,0.293999999761581,0.09,0.64,-0.8243666886392983,-0.37175156821054073,False Pseudogene
RN7SL788P,Pseudogene,RN7SL,1.2200966404474127,0.30799999833107,4.39,0,-0.3247713446970901,-0.5209577179136844,True Pseudogene
RN7SL789P,Pseudogene,RN7SL,1.2328892166055954,0.291999995708466,0.54,0,0.3020219552734711,-0.303894978473088,True Pseudogene
RN7SL78P,Pseudogene,RN7SL,1.1124859239628233,0.30799999833107,0,0,-0.27782404471225175,-0.028247969073724885,True Pseudogene
RN7SL790P,Pseudogene,RN7SL,1.0023987635527811,0.190500006079674,0.12,0,0.18140396361656422,0.633526652352197,True Pseudogene
RN7SL791P,Pseudogene,RN7SL,1.2834023113015938,-0.130999997258186,0.16,0,0.5838606155444563,-0.5443759240686438,True Pseudogene
RN7SL792P,Pseudogene,RN7SL,1.2754884152625854,0.305999994277954,0.3,0,-0.55008438055675,-0.0726014763286303,True Pseudogene
RN7SL793P,Pseudogene,RN7SL,1.3964120424697015,0.30799999833107,0.68,0,-0.4232596731484903,0.04617304708689991,True Pseudogene
RN7SL794P,Pseudogene,RN7SL,1.2405100977521957,-0.0725000016391277,0.14,0,0.8060649317569941,-0.46421169027999765,True Pseudogene
RN7SL795P,Pseudogene,RN7SL,1.133175181492786,0.305000007152557,0.77,0,-0.16966009799324358,-0.23889179053664766,True Pseudogene
RN7SL796P,Pseudogene,RN7SL,1.122000885664529,-0.123999997973442,0.11,0.01,0.3814264030663617,-0.5928481663380232,True Pseudogene
RN7SL797P,Pseudogene,RN7SL,1.1695044692613294,-0.203999996185303,0.17,0,1.1280215063788974,-0.6094214912592966,True Pseudogene
RN7SL798P,Pseudogene,RN7SL,1.1078043663647514,-0.185000002384186,9.21,0,1.0918434863370907,-0.060466447471020784,True Pseudogene
RN7SL799P,Pseudogene,RN7SL,1.014054563128976,0.033500000834465,0.23,0,0.5199441334176509,0.006093026555499968,True Pseudogene
RN7SL79P,Pseudogene,RN7SL,1.221688565234576,0.30799999833107,0.27,0,-0.21417475815867265,0.4310672649872779,True Pseudogene
RN7SL7P,Pseudogene,RN7SL,1.165579957619513,-0.111000001430511,0.06,0,0.5579936585863838,-0.2952334752275021,True Pseudogene
RN7SL800P,Pseudogene,RN7SL,1.364561107527415,0.30799999833107,6.41,0,-0.5379232821719685,-0.09399629649357562,True Pseudogene
RN7SL801P,Pseudogene,RN7SL,1.1501418124854796,0.214000001549721,9.94,0,-0.15031687156823445,-0.27343915357632026,True Pseudogene
RN7SL802P,Pseudogene,RN7SL,1.277849866580857,0.305000007152557,0,0,-0.3964496226809176,-0.43261072980851906,True Pseudogene
RN7SL803P,Pseudogene,RN7SL,1.0069547764164404,0.305000007152557,0.23,0,0.07179467581566684,0.1332822039366842,True Pseudogene
RN7SL804P,Pseudogene,RN7SL,1.1306125588909273,0.30799999833107,0.32,0,-0.04460360170345132,-0.20582030384272385,True Pseudogene
RN7SL806P,Pseudogene,RN7SL,1.2809806399483663,0.0719999969005585,0.79,0,0.16112078375635577,-0.027245251521218768,True Pseudogene
RN7SL807P,Pseudogene,RN7SL,0.8654333072533837,0.0549999997019768,0,0,0.3708966078061154,0.07397439766050894,True Pseudogene
RN7SL808P,Pseudogene,RN7SL,0.8944949066066,0.30799999833107,0,0,-0.09138469658491842,0.10423497876078805,True Pseudogene
RN7SL809P,Pseudogene,RN7SL,1.321540050265302,0.219999998807907,4.93,0,-0.06797233049795018,-0.3048609194541901,True Pseudogene
RN7SL810P,Pseudogene,RN7SL,1.3214129302142956,0.305000007152557,0.14,0,-0.4622092683572293,-0.08395123258801972,True Pseudogene
RN7SL811P,Pseudogene,RN7SL,1.736714136853074,0.180999994277954,0.34,0,0.31708155585887277,1.6038551359140552,True Pseudogene
RN7SL812P,Pseudogene,RN7SL,1.0955616060435165,0.214000001549721,4.27,0,0.15491324236677884,-0.07398739899341,True Pseudogene
RN7SL813P,Pseudogene,RN7SL,0.8468782716810044,-0.103000000119209,0.07,0,1.175330118413121,-0.048278855042013125,True Pseudogene
RN7SL814P,Pseudogene,RN7SL,1.238856084288526,-0.164000004529953,0.58,0,0.6533850165836873,-0.8906562154512305,True Pseudogene
RN7SL815P,Pseudogene,RN7SL,1.065983159861542,-0.14750000089407,0.26,0,1.086278511896012,-0.7481521285540851,True Pseudogene
RN7SL817P,Pseudogene,RN7SL,1.025143761336884,-0.0319999996572733,0.77,0,0.6621346988897561,-0.1962887106106716,True Pseudogene
RN7SL818P,Pseudogene,RN7SL,0,-0.164000004529953,0,0.39,1.5827051434355899,0.11968917177907866,True Pseudogene
RN7SL819P,Pseudogene,RN7SL,1.19640307205434,0.209000006318092,0,0,0.5706742108949863,0.9942340274723903,True Pseudogene
RN7SL81P,Pseudogene,RN7SL,1.2642746590118163,-0.155000001192093,44.03,0.06,0.6139189910845452,-0.2687700471251126,True Pseudogene
RN7SL820P,Pseudogene,RN7SL,0.7667099199485142,-0.104000002145767,0.18,0,1.2757294223680118,0.21879842830114773,True Pseudogene
RN7SL822P,Pseudogene,RN7SL,1.4081465974484384,-0.115499999374151,0,0,0.33598023890150935,-0.5440412849411482,True Pseudogene
RN7SL823P,Pseudogene,RN7SL,1.0714643149398626,0.294999986886978,0.46,0,0.22357559682261885,0.2145690273139867,True Pseudogene
RN7SL824P,Pseudogene,RN7SL,0.6549225027863445,0.284000009298325,0,0,0.5364296934816677,-0.1352490473315977,True Pseudogene
RN7SL825P,Pseudogene,RN7SL,1.2245306456455574,0.30799999833107,0.2,0,-0.16494872044579417,0.11050432950154501,True Pseudogene
RN7SL826P,Pseudogene,RN7SL,1.1336883948902012,0.305000007152557,0.19,0,-0.1486153125452241,0.06749897695344007,True Pseudogene
RN7SL827P,Pseudogene,RN7SL,1.3025356026398056,0.193000003695488,2.01,0,-0.12444326778787061,-0.41641308725986687,True Pseudogene
RN7SL828P,Pseudogene,RN7SL,1.2953709403590583,0.214000001549721,0,0,0.045057644249573585,0.34974188711216686,True Pseudogene
RN7SL82P,Pseudogene,RN7SL,1.5242048120904617,-0.0189999993890524,0.2,0,-0.016365006719308003,-0.6217766557104177,True Pseudogene
RN7SL831P,Pseudogene,RN7SL,0.6859748628322487,0.30799999833107,0,0,0.03608276605409152,0.2593857551039118,True Pseudogene
RN7SL832P,Pseudogene,RN7SL,0.9276980981595576,0.0489999987185001,0.85,0.01,0.5930684140976481,0.05539995522758189,True Pseudogene
RN7SL833P,Pseudogene,RN7SL,0.9050482121628696,0.214000001549721,2.34,0,0.26132354944644665,0.40858936095396237,True Pseudogene
RN7SL834P,Pseudogene,RN7SL,0.765125808543662,-0.171499997377396,7.06,0,1.0648339272204523,-0.30002766363050276,True Pseudogene
RN7SL835P,Pseudogene,RN7SL,1.4980816600335676,0.199000000953674,0.62,0,0.03347407197134769,2.2004958607757112,True Pseudogene
RN7SL836P,Pseudogene,RN7SL,1.3729429325122275,0.195999994874001,4.3,0,-0.3558023130594036,-0.06813612082413167,True Pseudogene
RN7SL837P,Pseudogene,RN7SL,0.7503573274208404,0.217999994754791,0.07,0,0.23659139514732702,-0.07939428469754209,True Pseudogene
RN7SL838P,Pseudogene,RN7SL,1.4011456426136666,-0.184000000357628,15.21,0,0.8941194492051115,-0.1867258660351909,True Pseudogene
RN7SL83P,Pseudogene,RN7SL,1.111029245798263,-0.216999992728233,0.37,0,1.006009368208837,-0.4333757537701025,True Pseudogene
RN7SL840P,Pseudogene,RN7SL,1.1985773620535298,0.30799999833107,0.08,0,-0.4973917501403375,0.04819368089049124,True Pseudogene
RN7SL841P,Pseudogene,RN7SL,1.1344193351834897,0.347000002861023,0,0,-0.2538874319066505,-0.2014083648966701,True Pseudogene
RN7SL842P,Pseudogene,RN7SL,1.4125274979738336,0.28099998831749,1.09,0,-0.48645946969282117,0.1571817936650508,True Pseudogene
RN7SL843P,Pseudogene,RN7SL,1.0876391564130363,-0.33500000834465,0.05,0,1.0964638142434762,-0.5897294804333206,True Pseudogene
RN7SL845P,Pseudogene,RN7SL,1.0779604987363909,0.305000007152557,0.1,0,0.17430287280816248,0.03616757767985733,True Pseudogene
RN7SL846P,Pseudogene,RN7SL,1.320378556100625,-0.0640000030398369,0.85,0,0.4239183537713673,-0.10241705440433953,True Pseudogene
RN7SL847P,Pseudogene,RN7SL,1.6209331943962024,0.209999993443489,0.21,0,-0.1894096010966999,2.2980812555760126,True Pseudogene
RN7SL849P,Pseudogene,RN7SL,1.7426013034186776,0.305000007152557,0.19,0,-0.8701496562726029,-0.23330914364156138,True Pseudogene
RN7SL850P,Pseudogene,RN7SL,2.124639974981768,0.165000006556511,0,0.59,-0.19744677953623954,0.5884685821861921,False Pseudogene
RN7SL851P,Pseudogene,RN7SL,1.3182978596574488,0.270999997854233,2.44,0,-0.5499467755897175,0.29460286837639643,True Pseudogene
