gene_name,expected_promoter,contains_type1_promoter,contains_type2_promoter,contains_type3_promoter,gene_group
MT-TN,None,False,False,False,TRNA
MT-TP,None,False,False,False,TRNA
MT-TQ,None,False,False,False,TRNA
MT-TR,None,False,False,False,TRNA
MT-TS1,None,False,False,False,TRNA
MT-TS2,None,False,False,False,TRNA
MT-TT,None,False,False,False,TRNA
MT-TV,None,False,False,False,TRNA
MT-TW,None,False,False,False,TRNA
MT-TY,None,False,False,False,TRNA
NMTRL-TAA2-1,None,False,False,False,TRNA
NMTRL-TAA3-1,None,False,False,False,TRNA
NMTRL-TAA5-1,None,False,False,False,TRNA
NMTRL-TAA6-1,None,False,False,False,TRNA
NMTRP-TGG1-1,None,False,False,False,TRNA
NMTRQ-CTG1-1,None,False,False,False,TRNA
NMTRQ-TTG1-1,None,False,False,False,TRNA
NMTRQ-TTG10-1,None,False,False,False,TRNA
NMTRQ-TTG11-1,None,False,False,False,TRNA
NMTRQ-TTG12-1,None,False,False,False,TRNA
NMTRQ-TTG13-1,None,False,False,False,TRNA
NMTRQ-TTG15-1,None,False,False,False,TRNA
NMTRQ-TTG2-1,None,False,False,False,TRNA
NMTRQ-TTG4-1,None,False,False,False,TRNA
NMTRQ-TTG6-1,None,False,False,False,TRNA
NMTRQ-TTG7-1,None,False,False,False,TRNA
NMTRQ-TTG8-1,None,False,False,False,TRNA
NMTRQ-TTG9-1,None,False,False,False,TRNA
NMTRS-TGA2-1,None,False,False,False,TRNA
NMTRS-TGA3-1,None,False,False,False,TRNA
NMTRV-TAC1-1,None,False,False,False,TRNA
TRA-AGC1-1,None,False,False,False,TRNA
TRA-AGC10-1,None,False,False,False,TRNA
TRA-AGC11-1,None,False,False,False,TRNA
TRA-AGC12-1,None,False,False,False,TRNA
TRA-AGC12-3,None,False,False,False,TRNA
TRA-AGC13-2,None,False,False,False,TRNA
TRA-AGC14-1,None,False,False,False,TRNA
TRA-AGC14-2,None,False,False,False,TRNA
TRA-AGC15-1,None,False,False,False,TRNA
TRA-AGC2-1,None,False,True,False,TRNA
TRA-AGC2-2,None,False,True,False,TRNA
TRA-AGC23-1,None,False,False,False,TRNA
TRA-AGC24-1,None,False,False,False,TRNA
TRA-AGC3-1,None,False,False,False,TRNA
TRA-AGC4-1,None,False,True,False,TRNA
TRA-AGC5-1,None,False,False,False,TRNA
TRA-AGC6-1,None,False,False,False,TRNA
TRA-AGC7-1,None,False,False,False,TRNA
TRA-AGC8-1,None,False,False,False,TRNA
TRA-AGC8-2,None,False,False,False,TRNA
TRA-AGC9-1,None,False,False,False,TRNA
TRA-CGC1-1,None,False,False,False,TRNA
TRA-CGC2-1,None,False,True,False,TRNA
TRA-CGC3-1,None,False,True,False,TRNA
TRA-CGC4-1,None,False,True,False,TRNA
TRA-CGC5-1,None,False,False,False,TRNA
TRA-TGC1-1,None,False,False,False,TRNA
TRA-TGC10-1,None,False,False,False,TRNA
TRA-TGC2-1,None,False,True,False,TRNA
TRA-TGC3-1,None,False,False,False,TRNA
TRA-TGC3-2,None,False,True,False,TRNA
TRA-TGC4-1,None,False,False,False,TRNA
TRA-TGC5-1,None,False,False,False,TRNA
TRA-TGC6-1,None,False,False,False,TRNA
TRA-TGC7-1,None,False,True,False,TRNA
TRA-TGC9-1,None,False,False,False,TRNA
TRC-ACA1-1,None,False,True,False,TRNA
TRC-GCA1-1,None,False,True,False,TRNA
TRC-GCA10-1,None,False,True,False,TRNA
TRC-GCA11-1,None,False,True,False,TRNA
TRC-GCA12-1,None,True,True,True,TRNA
TRC-GCA13-1,None,False,True,False,TRNA
TRC-GCA14-1,None,False,True,False,TRNA
TRC-GCA15-1,None,False,True,False,TRNA
TRC-GCA16-1,None,False,True,False,TRNA
TRC-GCA17-1,None,False,True,False,TRNA
TRC-GCA18-1,None,False,True,False,TRNA
TRC-GCA19-1,None,False,True,False,TRNA
TRC-GCA2-1,None,True,True,True,TRNA
TRC-GCA2-2,None,False,True,False,TRNA
TRC-GCA2-3,None,False,True,False,TRNA
TRC-GCA2-4,None,False,True,False,TRNA
TRC-GCA20-1,None,False,True,False,TRNA
TRC-GCA21-1,None,False,True,False,TRNA
TRC-GCA22-1,None,False,True,False,TRNA
TRC-GCA23-1,None,False,True,False,TRNA
TRC-GCA25-1,None,False,True,False,TRNA
TRC-GCA3-1,None,False,True,False,TRNA
TRC-GCA4-1,None,False,True,False,TRNA
TRC-GCA5-1,None,False,True,False,TRNA
TRC-GCA6-1,None,False,True,False,TRNA
TRC-GCA7-1,None,False,True,False,TRNA
TRC-GCA8-1,None,False,True,False,TRNA
TRC-GCA9-1,None,False,True,False,TRNA
TRC-GCA9-2,None,False,True,False,TRNA
TRC-GCA9-3,None,False,True,False,TRNA
TRC-GCA9-4,None,False,True,False,TRNA
TRD-GTC1-1,None,False,False,False,TRNA
TRD-GTC10-1,None,False,False,False,TRNA
TRD-GTC2-1,None,False,True,False,TRNA
TRD-GTC2-10,None,False,True,False,TRNA
TRD-GTC2-11,None,False,True,False,TRNA
TRD-GTC2-2,None,False,False,False,TRNA
TRD-GTC2-3,None,False,False,False,TRNA
TRD-GTC2-4,None,False,False,False,TRNA
TRD-GTC2-5,None,False,False,False,TRNA
TRD-GTC2-6,None,False,True,False,TRNA
TRD-GTC2-7,None,False,False,False,TRNA
TRD-GTC2-8,None,False,True,False,TRNA
TRD-GTC2-9,None,False,True,False,TRNA
TRD-GTC3-1,None,False,True,False,TRNA
TRE-CTC1-1,None,False,True,False,TRNA
TRE-CTC1-2,None,False,True,False,TRNA
TRE-CTC1-3,None,False,True,False,TRNA
TRE-CTC1-4,None,False,True,False,TRNA
TRE-CTC1-5,None,False,True,False,TRNA
TRE-CTC1-6,None,False,True,False,TRNA
TRE-CTC1-7,None,False,True,False,TRNA
TRE-CTC10-1,None,False,True,False,TRNA
TRE-CTC11-1,None,False,False,False,TRNA
TRE-CTC12-1,None,False,True,False,TRNA
TRE-CTC13-1,None,False,False,False,TRNA
TRE-CTC14-1,None,False,True,True,TRNA
TRE-CTC15-1,None,False,False,False,TRNA
TRE-CTC16-1,None,False,False,False,TRNA
TRE-CTC18-1,None,False,False,False,TRNA
TRE-CTC2-1,None,False,True,False,TRNA
TRE-CTC4-1,None,False,False,False,TRNA
TRE-CTC7-1,None,False,False,False,TRNA
TRE-CTC9-1,None,False,True,True,TRNA
TRE-TTC1-1,None,False,True,False,TRNA
TRE-TTC1-2,None,False,True,False,TRNA
TRE-TTC10-1,None,False,True,False,TRNA
TRE-TTC14-1,None,False,False,False,TRNA
TRE-TTC15-1,None,False,False,False,TRNA
TRE-TTC2-1,None,False,True,False,TRNA
TRE-TTC2-2,None,False,False,False,TRNA
TRE-TTC3-1,None,False,False,False,TRNA
TRE-TTC4-1,None,False,False,False,TRNA
TRE-TTC4-2,None,False,True,False,TRNA
TRE-TTC6-1,None,False,True,False,TRNA
TRE-TTC7-1,None,False,False,False,TRNA
TRE-TTC9-1,None,False,True,True,TRNA
TRF-GAA1-1,None,False,True,False,TRNA
TRF-GAA1-2,None,False,True,False,TRNA
TRF-GAA1-3,None,False,True,True,TRNA
TRF-GAA1-4,None,False,True,False,TRNA
TRF-GAA1-5,None,False,True,False,TRNA
TRF-GAA1-6,None,False,False,False,TRNA
TRF-GAA10-1,None,False,False,False,TRNA
TRF-GAA11-1,None,False,False,False,TRNA
TRF-GAA12-1,None,False,False,False,TRNA
TRF-GAA2-1,None,False,True,False,TRNA
TRF-GAA3-1,None,False,True,False,TRNA
TRF-GAA4-1,None,False,False,False,TRNA
TRF-GAA5-1,None,False,False,False,TRNA
TRF-GAA6-1,None,False,False,False,TRNA
TRF-GAA8-1,None,False,False,False,TRNA
TRF-GAA9-1,None,False,False,False,TRNA
TRG-CCC1-1,None,False,False,False,TRNA
TRG-CCC1-2,None,False,False,False,TRNA
TRG-CCC2-1,None,False,False,False,TRNA
TRG-CCC2-2,None,False,False,False,TRNA
TRG-CCC3-1,None,True,True,True,TRNA
TRG-CCC4-1,None,False,False,False,TRNA
TRG-CCC5-1,None,False,False,False,TRNA
TRG-CCC6-1,None,False,False,False,TRNA
TRG-CCC7-1,None,False,True,False,TRNA
TRG-GCC1-1,None,False,False,False,TRNA
TRG-GCC1-2,None,False,False,False,TRNA
TRG-GCC1-3,None,False,False,False,TRNA
TRG-GCC1-4,None,False,False,False,TRNA
TRG-GCC1-5,None,False,False,False,TRNA
TRG-GCC2-1,None,False,False,False,TRNA
TRG-GCC2-2,None,False,False,False,TRNA
TRG-GCC2-3,None,False,False,False,TRNA
TRG-GCC2-4,None,False,False,False,TRNA
TRG-GCC2-5,None,False,False,False,TRNA
TRG-GCC2-6,None,False,True,False,TRNA
TRG-GCC3-1,None,False,False,False,TRNA
TRG-GCC4-1,None,False,False,False,TRNA
TRG-TCC1-1,None,True,True,True,TRNA
TRG-TCC2-1,None,False,True,False,TRNA
TRG-TCC2-2,None,False,True,False,TRNA
TRG-TCC2-3,None,False,True,False,TRNA
TRG-TCC2-4,None,False,True,False,TRNA
TRG-TCC2-5,None,False,True,False,TRNA
TRG-TCC2-6,None,False,True,False,TRNA
TRG-TCC3-1,None,False,True,False,TRNA
TRG-TCC4-1,None,False,False,False,TRNA
TRG-TCC5-1,None,False,True,True,TRNA
TRG-TCC6-1,None,False,True,True,TRNA
TRH-GTG1-1,None,False,True,False,TRNA
TRH-GTG1-2,None,False,True,False,TRNA
TRH-GTG1-3,None,False,False,False,TRNA
TRH-GTG1-4,None,False,False,False,TRNA
TRH-GTG1-5,None,False,True,False,TRNA
TRH-GTG1-6,None,False,True,False,TRNA
TRH-GTG1-7,None,False,False,False,TRNA
TRH-GTG1-8,None,False,False,False,TRNA
TRH-GTG1-9,None,False,False,False,TRNA
TRI-AAT1-1,None,False,True,False,TRNA
TRI-AAT10-1,None,False,True,True,TRNA
TRI-AAT11-1,None,False,True,False,TRNA
TRI-AAT12-1,None,False,False,False,TRNA
TRI-AAT2-1,None,False,True,False,TRNA
TRI-AAT3-1,None,False,True,False,TRNA
TRI-AAT4-1,None,False,True,False,TRNA
TRI-AAT5-1,None,False,True,False,TRNA
TRI-AAT5-2,None,False,True,False,TRNA
TRI-AAT5-3,None,False,True,False,TRNA
TRI-AAT5-4,None,False,True,False,TRNA
TRI-AAT5-5,None,False,True,False,TRNA
TRI-AAT6-1,None,False,True,False,TRNA
TRI-AAT7-1,None,False,False,False,TRNA
TRI-AAT7-2,None,False,False,False,TRNA
TRI-AAT8-1,None,False,True,False,TRNA
TRI-AAT9-1,None,False,True,False,TRNA
TRI-GAT1-1,None,False,True,False,TRNA
TRI-GAT1-2,None,False,True,False,TRNA
TRI-GAT1-3,None,False,True,False,TRNA
TRI-TAT1-1,None,False,True,False,TRNA
TRI-TAT2-1,None,False,False,False,TRNA
TRI-TAT2-2,None,False,True,False,TRNA
TRI-TAT2-3,None,False,True,False,TRNA
TRI-TAT3-1,None,False,True,False,TRNA
TRK-CTT1-1,None,False,True,False,TRNA
TRK-CTT1-2,None,False,True,False,TRNA
TRK-CTT12-1,None,False,False,False,TRNA
TRK-CTT13-1,None,False,True,True,TRNA
TRK-CTT14-1,None,False,False,False,TRNA
TRK-CTT16-1,None,False,True,False,TRNA
TRK-CTT2-1,None,False,True,False,TRNA
TRK-CTT2-2,None,False,True,False,TRNA
TRK-CTT2-3,None,False,True,False,TRNA
TRK-CTT2-4,None,False,True,False,TRNA
TRK-CTT2-5,None,False,True,False,TRNA
TRK-CTT3-1,None,False,False,False,TRNA
TRK-CTT4-1,None,False,True,False,TRNA
TRK-CTT5-1,None,False,True,False,TRNA
TRK-CTT6-1,None,False,True,False,TRNA
TRK-CTT7-1,None,False,True,False,TRNA
TRK-CTT8-1,None,False,False,False,TRNA
TRK-CTT9-1,None,False,True,False,TRNA
TRK-TTT1-1,None,True,True,True,TRNA
TRK-TTT10-1,None,False,True,True,TRNA
TRK-TTT13-1,None,False,False,False,TRNA
TRK-TTT14-1,None,False,True,False,TRNA
TRK-TTT15-1,None,False,False,False,TRNA
TRK-TTT17-1,None,False,False,False,TRNA
TRK-TTT2-1,None,False,True,False,TRNA
TRK-TTT3-1,None,False,True,False,TRNA
TRK-TTT3-2,None,False,True,False,TRNA
TRK-TTT3-3,None,False,True,False,TRNA
TRK-TTT3-4,None,False,True,False,TRNA
TRK-TTT3-5,None,False,True,False,TRNA
TRK-TTT4-1,None,False,True,False,TRNA
TRK-TTT5-1,None,False,True,False,TRNA
TRK-TTT6-1,None,False,True,False,TRNA
TRK-TTT7-1,None,False,True,False,TRNA
TRK-TTT8-1,None,True,True,True,TRNA
TRK-TTT9-1,None,False,True,False,TRNA
TRL-AAG1-1,None,False,False,False,TRNA
TRL-AAG1-2,None,False,False,False,TRNA
TRL-AAG1-3,None,False,False,False,TRNA
TRL-AAG2-1,None,False,False,False,TRNA
TRL-AAG2-2,None,False,False,False,TRNA
TRL-AAG2-3,None,False,False,False,TRNA
TRL-AAG2-4,None,False,False,False,TRNA
TRL-AAG3-1,None,False,False,False,TRNA
TRL-AAG4-1,None,False,False,False,TRNA
TRL-AAG7-1,None,False,False,False,TRNA
TRL-CAA1-1,None,False,False,False,TRNA
TRL-CAA1-2,None,False,False,False,TRNA
TRL-CAA2-1,None,False,False,False,TRNA
TRL-CAA3-1,None,False,True,True,TRNA
TRL-CAA4-1,None,False,False,False,TRNA
TRL-CAA5-1,None,False,True,False,TRNA
TRL-CAA6-1,None,False,False,False,TRNA
TRL-CAA7-1,None,False,False,False,TRNA
TRL-CAG1-1,None,False,False,False,TRNA
TRL-CAG1-2,None,False,False,False,TRNA
TRL-CAG1-3,None,False,False,False,TRNA
TRL-CAG1-4,None,False,False,False,TRNA
TRL-CAG1-5,None,False,False,False,TRNA
TRL-CAG1-6,None,False,False,False,TRNA
TRL-CAG1-7,None,False,False,False,TRNA
TRL-CAG2-1,None,False,False,False,TRNA
TRL-CAG2-2,None,False,False,False,TRNA
TRL-TAA1-1,None,False,True,False,TRNA
TRL-TAA2-1,None,False,False,False,TRNA
TRL-TAA3-1,None,False,False,False,TRNA
TRL-TAA4-1,None,False,True,False,TRNA
TRL-TAA5-1,None,False,False,False,TRNA
TRL-TAG1-1,None,False,False,False,TRNA
TRL-TAG2-1,None,False,False,False,TRNA
TRL-TAG3-1,None,False,False,False,TRNA
TRL-TAG4-1,None,False,False,False,TRNA
TRM-CAT1-1,None,False,False,False,TRNA
TRM-CAT2-1,None,False,False,False,TRNA
TRM-CAT3-1,None,False,False,False,TRNA
TRM-CAT3-2,None,False,False,False,TRNA
TRM-CAT4-1,None,False,False,False,TRNA
TRM-CAT4-2,None,False,False,False,TRNA
TRM-CAT4-3,None,False,False,False,TRNA
TRM-CAT5-1,None,False,False,False,TRNA
TRM-CAT5-2,None,False,False,False,TRNA
TRM-CAT6-1,None,False,False,False,TRNA
TRM-CAT7-1,None,False,False,False,TRNA
TRN-GTT1-1,None,False,True,False,TRNA
TRN-GTT10-1,None,False,True,False,TRNA
TRN-GTT2-1,None,False,True,False,TRNA
TRN-GTT2-2,None,False,True,False,TRNA
TRN-GTT2-3,None,False,True,False,TRNA
TRN-GTT2-4,None,False,True,False,TRNA
TRN-GTT2-5,None,False,True,False,TRNA
TRN-GTT2-6,None,False,True,False,TRNA
TRN-GTT2-7,None,False,True,False,TRNA
TRN-GTT2-8,None,False,True,False,TRNA
TRN-GTT22-1,None,True,True,True,TRNA
TRN-GTT23-1,None,True,True,True,TRNA
TRN-GTT24-1,None,False,True,False,TRNA
TRN-GTT25-1,None,False,True,False,TRNA
TRN-GTT26-1,None,False,False,False,TRNA
TRN-GTT27-1,None,False,False,False,TRNA
TRN-GTT3-1,None,False,True,False,TRNA
TRN-GTT4-1,None,False,True,False,TRNA
TRN-GTT5-1,None,False,True,False,TRNA
TRN-GTT6-1,None,False,True,False,TRNA
TRN-GTT7-1,None,False,True,False,TRNA
TRN-GTT8-1,None,False,True,False,TRNA
TRN-GTT9-1,None,False,True,False,TRNA
TRN-GTT9-2,None,False,True,False,TRNA
TRP-AGG1-1,None,False,True,True,TRNA
TRP-AGG2-1,None,False,False,False,TRNA
TRP-AGG2-2,None,False,False,False,TRNA
TRP-AGG2-3,None,False,False,False,TRNA
TRP-AGG2-4,None,False,False,False,TRNA
TRP-AGG2-5,None,False,False,False,TRNA
TRP-AGG2-6,None,False,True,False,TRNA
TRP-AGG2-7,None,False,False,False,TRNA
TRP-AGG2-8,None,False,False,False,TRNA
TRP-AGG4-1,None,False,True,True,TRNA
TRP-AGG5-1,None,False,False,False,TRNA
TRP-AGG6-1,None,False,False,False,TRNA
TRP-CGG1-1,None,False,False,False,TRNA
TRP-CGG1-2,None,False,False,False,TRNA
TRP-CGG1-3,None,False,False,False,TRNA
TRP-CGG2-1,None,False,False,False,TRNA
TRP-GGG1-1,None,False,False,False,TRNA
TRP-TGG1-1,None,False,True,False,TRNA
TRP-TGG2-1,None,False,False,False,TRNA
TRP-TGG3-1,None,False,True,False,TRNA
TRP-TGG3-2,None,False,False,False,TRNA
TRP-TGG3-3,None,False,False,False,TRNA
TRP-TGG3-4,None,False,True,True,TRNA
TRP-TGG3-5,None,False,True,True,TRNA
TRP-TGG4-1,None,False,False,False,TRNA
TRP-TGG5-1,None,False,True,False,TRNA
TRQ-CTG1-1,None,False,True,True,TRNA
TRQ-CTG1-2,None,False,True,False,TRNA
TRQ-CTG1-3,None,False,True,False,TRNA
TRQ-CTG1-4,None,False,True,False,TRNA
TRQ-CTG1-5,None,False,True,False,TRNA
TRQ-CTG11-1,None,False,True,False,TRNA
TRQ-CTG13-1,None,False,False,False,TRNA
TRQ-CTG16-1,None,False,False,False,TRNA
TRQ-CTG2-1,None,False,True,False,TRNA
TRQ-CTG3-1,None,False,False,False,TRNA
TRQ-CTG3-2,None,False,False,False,TRNA
TRQ-CTG4-1,None,False,False,False,TRNA
TRQ-CTG4-2,None,False,False,False,TRNA
TRQ-CTG5-1,None,False,False,False,TRNA
TRQ-CTG6-1,None,False,False,False,TRNA
TRQ-CTG7-1,None,False,False,False,TRNA
TRQ-CTG9-1,None,False,True,False,TRNA
TRQ-TTG1-1,None,False,False,False,TRNA
TRQ-TTG10-1,None,False,False,False,TRNA
TRQ-TTG2-1,None,False,True,False,TRNA
TRQ-TTG3-1,None,False,True,False,TRNA
TRQ-TTG3-2,None,False,False,False,TRNA
TRQ-TTG3-3,None,False,True,False,TRNA
TRQ-TTG4-1,None,True,True,True,TRNA
TRQ-TTG5-1,None,False,False,False,TRNA
TRQ-TTG6-1,None,False,False,False,TRNA
TRQ-TTG7-1,None,False,False,False,TRNA
TRQ-TTG8-1,None,False,False,False,TRNA
TRQ-TTG9-1,None,False,False,False,TRNA
TRR-ACG1-1,None,False,True,False,TRNA
TRR-ACG1-2,None,False,True,False,TRNA
TRR-ACG1-3,None,False,True,False,TRNA
TRR-ACG2-1,None,False,True,False,TRNA
TRR-ACG2-2,None,True,True,True,TRNA
TRR-ACG2-3,None,False,True,False,TRNA
TRR-ACG2-4,None,False,True,False,TRNA
TRR-CCG1-1,None,False,True,False,TRNA
TRR-CCG1-2,None,False,False,False,TRNA
TRR-CCG1-3,None,False,True,False,TRNA
TRR-CCG2-1,None,False,False,False,TRNA
TRR-CCT1-1,None,False,True,False,TRNA
TRR-CCT2-1,None,False,False,False,TRNA
TRR-CCT3-1,None,False,True,False,TRNA
TRR-CCT4-1,None,False,True,False,TRNA
TRR-CCT6-2,None,False,False,False,TRNA
TRR-CCT7-1,None,False,False,False,TRNA
TRR-CCT8-1,None,False,False,False,TRNA
TRR-CCT9-1,None,False,True,True,TRNA
TRR-TCG1-1,None,False,True,False,TRNA
TRR-TCG2-1,None,False,False,False,TRNA
TRR-TCG3-1,None,False,False,False,TRNA
TRR-TCG4-1,None,False,True,False,TRNA
TRR-TCG5-1,None,False,True,False,TRNA
TRR-TCT1-1,None,False,True,False,TRNA
TRR-TCT2-1,None,False,True,False,TRNA
TRR-TCT3-1,None,False,True,False,TRNA
TRR-TCT3-2,None,False,True,False,TRNA
TRR-TCT4-1,None,False,True,False,TRNA
TRR-TCT5-1,None,False,True,False,TRNA
TRS-ACT1-1,None,False,False,False,TRNA
TRS-AGA1-1,None,False,False,False,TRNA
TRS-AGA2-1,None,False,False,False,TRNA
TRS-AGA2-2,None,False,False,False,TRNA
TRS-AGA2-3,None,False,True,False,TRNA
TRS-AGA2-4,None,False,True,False,TRNA
TRS-AGA2-5,None,False,False,False,TRNA
TRS-AGA2-6,None,False,False,False,TRNA
TRS-AGA3-1,None,False,True,False,TRNA
TRS-AGA4-1,None,False,True,False,TRNA
TRS-AGA5-1,None,False,True,False,TRNA
TRS-AGA7-1,None,False,True,False,TRNA
TRS-CGA1-1,None,False,True,False,TRNA
TRS-CGA2-1,None,False,True,False,TRNA
TRS-CGA3-1,None,False,False,False,TRNA
TRS-CGA4-1,None,False,True,True,TRNA
TRS-GCT1-1,None,False,False,False,TRNA
TRS-GCT2-1,None,False,True,False,TRNA
TRS-GCT3-1,None,False,False,False,TRNA
TRS-GCT4-1,None,False,False,False,TRNA
TRS-GCT4-2,None,False,True,False,TRNA
TRS-GCT4-3,None,False,False,False,TRNA
TRS-GCT5-1,None,False,True,False,TRNA
TRS-GCT6-1,None,False,False,False,TRNA
TRS-TGA1-1,None,False,True,False,TRNA
TRS-TGA2-1,None,False,False,False,TRNA
TRS-TGA3-1,None,False,True,False,TRNA
TRS-TGA4-1,None,False,True,False,TRNA
TRSUP-CTA2-1,None,False,False,False,TRNA
TRSUP-CTA3-1,None,False,False,False,TRNA
TRSUP-TTA3-1,None,False,False,False,TRNA
TRT-AGT1-1,None,False,False,False,TRNA
TRT-AGT1-2,None,False,False,False,TRNA
TRT-AGT1-3,None,False,True,False,TRNA
TRT-AGT2-1,None,False,False,False,TRNA
TRT-AGT2-2,None,False,False,False,TRNA
TRT-AGT3-1,None,False,False,False,TRNA
TRT-AGT4-1,None,False,False,False,TRNA
TRT-AGT5-1,None,False,False,False,TRNA
TRT-AGT6-1,None,False,False,False,TRNA
TRT-CGT1-1,None,False,False,False,TRNA
TRT-CGT2-1,None,False,False,False,TRNA
TRT-CGT3-1,None,False,True,False,TRNA
TRT-CGT4-1,None,False,False,False,TRNA
TRT-CGT5-1,None,False,True,True,TRNA
TRT-TGT1-1,None,False,False,False,TRNA
TRT-TGT2-1,None,False,True,False,TRNA
TRT-TGT3-1,None,False,False,False,TRNA
TRT-TGT4-1,None,False,True,False,TRNA
TRT-TGT5-1,None,False,True,False,TRNA
TRT-TGT6-1,None,False,False,False,TRNA
TRU-TCA1-1,None,False,False,False,TRNA
TRU-TCA2-1,None,True,True,True,TRNA
TRUND-NNN1-1,None,False,False,False,TRNA
TRUND-NNN10-1,None,False,False,False,TRNA
TRUND-NNN2-1,None,False,False,False,TRNA
TRUND-NNN3-1,None,False,False,False,TRNA
TRUND-NNN4-1,None,False,True,True,TRNA
TRUND-NNN5-1,None,False,False,False,TRNA
TRUND-NNN6-1,None,False,True,True,TRNA
TRUND-NNN7-1,None,False,False,False,TRNA
TRUND-NNN8-1,None,False,False,False,TRNA
TRUND-NNN9-1,None,False,False,False,TRNA
TRV-AAC1-1,None,False,True,True,TRNA
TRV-AAC1-2,None,False,True,False,TRNA
TRV-AAC1-3,None,False,True,False,TRNA
TRV-AAC1-4,None,False,True,False,TRNA
TRV-AAC1-5,None,False,True,False,TRNA
TRV-AAC2-1,None,True,True,True,TRNA
TRV-AAC3-1,None,False,True,False,TRNA
TRV-AAC4-1,None,False,True,False,TRNA
TRV-AAC5-1,None,True,True,True,TRNA
TRV-AAC6-1,None,False,True,False,TRNA
TRV-CAC1-1,None,False,True,False,TRNA
TRV-CAC1-2,None,False,True,False,TRNA
TRV-CAC1-3,None,False,True,False,TRNA
TRV-CAC1-4,None,False,True,False,TRNA
TRV-CAC1-5,None,False,True,False,TRNA
TRV-CAC1-6,None,False,True,False,TRNA
TRV-CAC1-7,None,False,True,False,TRNA
TRV-CAC11-1,None,False,True,False,TRNA
TRV-CAC11-2,None,False,True,False,TRNA
TRV-CAC13-1,None,False,True,False,TRNA
TRV-CAC14-1,None,False,False,False,TRNA
TRV-CAC2-1,None,False,True,False,TRNA
TRV-CAC3-1,None,False,True,False,TRNA
TRV-CAC4-1,None,False,True,False,TRNA
TRV-CAC5-1,None,False,True,False,TRNA
TRV-CAC6-1,None,False,True,False,TRNA
TRV-CAC8-1,None,False,False,False,TRNA
TRV-TAC1-1,None,False,True,False,TRNA
TRV-TAC1-2,None,False,True,False,TRNA
TRV-TAC2-1,None,False,True,False,TRNA
TRV-TAC3-1,None,False,True,True,TRNA
TRV-TAC4-1,None,False,True,False,TRNA
TRW-CCA1-1,None,False,False,False,TRNA
TRW-CCA2-1,None,False,True,False,TRNA
TRW-CCA3-1,None,False,False,False,TRNA
TRW-CCA3-2,None,False,False,False,TRNA
TRW-CCA3-3,None,False,False,False,TRNA
TRW-CCA4-1,None,False,True,False,TRNA
TRW-CCA5-1,None,False,False,False,TRNA
TRX-CAT1-1,None,False,False,False,TRNA
TRX-CAT1-2,None,False,False,False,TRNA
TRX-CAT1-3,None,False,False,False,TRNA
TRX-CAT1-4,None,False,False,False,TRNA
TRX-CAT1-5,None,False,False,False,TRNA
TRX-CAT1-6,None,False,False,False,TRNA
TRX-CAT1-7,None,False,True,False,TRNA
TRX-CAT1-8,None,False,False,False,TRNA
TRY-ATA1-1,None,True,True,True,TRNA
TRY-GTA1-1,None,False,True,False,TRNA
TRY-GTA11-1,None,False,True,False,TRNA
TRY-GTA12-1,None,False,False,False,TRNA
TRY-GTA2-1,None,False,True,False,TRNA
TRY-GTA3-1,None,False,True,False,TRNA
TRY-GTA4-1,None,False,False,False,TRNA
TRY-GTA5-1,None,False,True,False,TRNA
TRY-GTA5-2,None,False,True,False,TRNA
TRY-GTA5-3,None,False,False,False,TRNA
TRY-GTA5-4,None,False,False,False,TRNA
TRY-GTA5-5,None,False,True,False,TRNA
TRY-GTA6-1,None,False,True,False,TRNA
TRY-GTA7-1,None,False,False,False,TRNA
TRY-GTA8-1,None,False,True,False,TRNA
VTRNA2-2P,Type 2,False,True,True,VTRNA
VTRNA3-1P,Type 2,False,False,False,VTRNA
RN7SL1,Type 2,True,True,True,RN7SL
RN7SL100P,Type 2,True,True,True,RN7SL
RN7SL101P,Type 2,False,True,True,RN7SL
RN7SL104P,Type 2,False,True,True,RN7SL
RN7SL105P,Type 2,False,True,True,RN7SL
RN7SL106P,Type 2,False,True,True,RN7SL
RN7SL107P,Type 2,False,True,True,RN7SL
RN7SL108P,Type 2,True,True,True,RN7SL
RN7SL110P,Type 2,True,True,True,RN7SL
RN7SL111P,Type 2,False,True,True,RN7SL
RN7SL113P,Type 2,True,True,True,RN7SL
RN7SL116P,Type 2,False,True,True,RN7SL
RN7SL117P,Type 2,False,True,True,RN7SL
RN7SL118P,Type 2,True,True,True,RN7SL
RN7SL11P,Type 2,True,True,True,RN7SL
RN7SL120P,Type 2,False,True,True,RN7SL
RN7SL121P,Type 2,True,True,True,RN7SL
RN7SL122P,Type 2,False,True,True,RN7SL
RN7SL123P,Type 2,True,True,True,RN7SL
RN7SL124P,Type 2,False,True,True,RN7SL
RN7SL125P,Type 2,False,True,True,RN7SL
RN7SL126P,Type 2,True,True,True,RN7SL
RN7SL127P,Type 2,False,True,True,RN7SL
RN7SL128P,Type 2,True,True,True,RN7SL
RN7SL12P,Type 2,False,True,True,RN7SL
RN7SL130P,Type 2,False,True,True,RN7SL
RN7SL131P,Type 2,True,True,True,RN7SL
RN7SL132P,Type 2,True,True,True,RN7SL
RN7SL134P,Type 2,True,True,True,RN7SL
RN7SL135P,Type 2,True,True,True,RN7SL
RN7SL138P,Type 2,False,True,True,RN7SL
