"gene_name","expected_promoter","contains_type1_promoter","contains_type2_promoter","contains_type3_promoter","gene_group","locus_type","gene_type","enrichment_intergenic_dbsnp"
"RN7SL577P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.2609805614114729
"RN7SL578P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",0.810057477260091
"RN7SL57P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.1977338874848786
"RN7SL580P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.1739461412874437
"RN7SL581P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.0116781379726645
"RN7SL582P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.9835155326981566
"RN7SL583P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",0.7261522523427487
"RN7SL584P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.9647675083590328
"RN7SL585P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.0668386840668884
"RN7SL586P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.2321282727673837
"RN7SL587P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.458592655862368
"RN7SL589P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.120460733453596
"RN7SL58P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.311396389052321
"RN7SL591P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.153844323799645
"RN7SL592P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.7799774783405171
"RN7SL594P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.028715690818894
"RN7SL596P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.2422330284435184
"RN7SL597P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.0795790580438027
"RN7SL598P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.3468395347023838
"RN7SL5P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.9801787354773368
"RN7SL600P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.2662330496119405
"RN7SL601P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.17361569657648
"RN7SL602P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.7259936792181785
"RN7SL604P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.97396806323517
"RN7SL605P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.2484564257805018
"RN7SL606P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.0906327685357189
"RN7SL607P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.394018036270026
"RN7SL608P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.2574059342090356
"RN7SL60P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.1732985138606051
"RN7SL610P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.0145752689519678
"RN7SL612P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.7417829872660587
"RN7SL614P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.364561107527415
"RN7SL615P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.282137953381464
"RN7SL616P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.1233764305294978
"RN7SL617P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.206678004177136
"RN7SL618P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.2790664926823316
"RN7SL619P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.1981981254257643
"RN7SL620P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.2036632631654969
"RN7SL621P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.1616816968916883
"RN7SL622P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.743029460987085
"RN7SL623P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.10925612611906
"RN7SL624P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.6367593663867102
"RN7SL625P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.9310220115088644
"RN7SL627P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.768051796496079
"RN7SL628P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.7000745981008996
"RN7SL629P","Type 2",False,True,False,"RN7SL","pseudogene","pseudogene",1.0359347482983248
"RN7SL62P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.1695044692613294
"RN7SL630P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.2045896033391692
"RN7SL632P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.2535680987811662
"RN7SL633P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.912213486023837
"RN7SL634P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.1776349284140708
"RN7SL635P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.3494738225547531
"RN7SL636P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.358653916585738
"RN7SL638P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.1378471931106346
"RN7SL63P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.1540008409352662
"RN7SL640P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.0532326172215501
"RN7SL643P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.515894813610587
"RN7SL644P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.3813247574970395
"RN7SL645P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.291237276470687
"RN7SL646P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.2279796927243958
"RN7SL647P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.157809424568716
"RN7SL648P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.9116306764876602
"RN7SL649P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.098866399317945
"RN7SL650P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.2662330496119405
"RN7SL652P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.3893713094824591
"RN7SL653P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",0.6638634243260898
"RN7SL654P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",0.8326711615048985
"RN7SL655P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.107300959738537
"RN7SL656P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",0.0370828641320941
"RN7SL657P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.6952226728326931
"RN7SL658P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.768051796496079
"RN7SL659P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.3591675853632754
"RN7SL65P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",0.6395518726189099
"RN7SL660P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.2081489647673558
"RN7SL663P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.2197657817362726
"RN7SL664P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.9338397326029644
"RN7SL665P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.0536065763575315
"RN7SL666P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.2911098517394564
"RN7SL667P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.8974965673670249
"RN7SL668P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.8368325543912503
"RN7SL66P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.3025356026398056
"RN7SL670P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.909707405018277
"RN7SL671P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.0644376967809164
"RN7SL672P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.2381621291129172
"RN7SL673P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.494893181088722
"RN7SL674P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",0.8967760270295874
"RN7SL675P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.2045896033391692
"RN7SL676P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.3196537527342354
"RN7SL677P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.295730296460914
"RN7SL678P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",0.975812625389018
"RN7SL679P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.7312480576223469
"RN7SL67P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.2086591628099097
"RN7SL680P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.277849866580857
"RN7SL681P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.2371114399501348
"RN7SL683P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.286454916187462
"RN7SL684P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.2168813339854874
"RN7SL685P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.282137953381464
"RN7SL687P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.8896851367738555
"RN7SL688P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.060974454513878
"RN7SL689P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.1811995139539426
"RN7SL68P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.7731179060829814
"RN7SL690P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.4762070163251129
"RN7SL691P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.211661025711447
"RN7SL692P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",0.9407201574620816
"RN7SL693P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.6184432816551946
"RN7SL697P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",0.8364108217620156
"RN7SL698P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.0926347218612056
"RN7SL69P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.2514557750853033
"RN7SL6P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.2427862630691724
"RN7SL700P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.3822826803524466
"RN7SL702P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",0.1665342323009797
"RN7SL703P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.2191503212346084
"RN7SL704P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.305704789020924
"RN7SL705P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.0751087513852364
"RN7SL706P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.1776349284140708
"RN7SL708P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.0222798932646855
"RN7SL709P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.1230751418316545
"RN7SL70P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.1961474849848983
"RN7SL711P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.289466683549774
"RN7SL712P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.150291181552036
"RN7SL713P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.288158829983737
"RN7SL714P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.445319147448196
"RN7SL715P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.3237890973215738
"RN7SL716P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.257173666229464
"RN7SL717P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.5379720558602115
"RN7SL718P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.6392747298349148
"RN7SL719P","Type 2",False,True,False,"RN7SL","pseudogene","pseudogene",1.64145133609742
"RN7SL720P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.3596643571415514
"RN7SL722P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.1100734312089976
"RN7SL724P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.7305734745433596
"RN7SL725P","Type 2",False,False,False,"RN7SL","pseudogene","pseudogene",0.0134109199756994
"RN7SL726P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.2429994156741064
"RN7SL727P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.7627460736179041
"RN7SL728P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.1693875188144032
"RN7SL72P","Type 2",False,False,True,"RN7SL","pseudogene","pseudogene",1.084639312235377
"RN7SL731P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.2447439206114184
"RN7SL732P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.0188722936204702
"RN7SL733P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.330249126100227
"RN7SL734P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.2238589555004884
"RN7SL735P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.296587951486199
"RN7SL736P","Type 2",False,False,False,"RN7SL","pseudogene","pseudogene",1.2525001581765665
"RN7SL737P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.145492303030751
"RN7SL738P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.1227242904908763
"RN7SL73P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.199159761160456
"RN7SL740P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.353021478711116
"RN7SL741P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.1417843806300487
"RN7SL743P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.375384349991025
"RN7SL744P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.2358639925171688
"RN7SL745P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.0687471611403534
"RN7SL748P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.3737352979609525
"RN7SL749P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.3055299373585176
"RN7SL74P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.7086258351039298
"RN7SL750P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.546989063079209
"RN7SL751P","Type 2",False,False,False,"RN7SL","pseudogene","pseudogene",0.9539697371446464
"RN7SL752P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",0.9561004655846193
"RN7SL753P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",0.6228216214921369
"RN7SL754P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.6844821327371922
"RN7SL756P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.4386214118708298
"RN7SL757P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.119343995181051
"RN7SL759P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",2.0361476087242933
"RN7SL75P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.3473440634660858
"RN7SL760P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.4408295061299576
"RN7SL761P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.3493894012959138
"RN7SL762P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.6490142795160276
"RN7SL763P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",0.0244607624908883
"RN7SL764P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.971588328309412
"RN7SL766P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.360145052163249
"RN7SL767P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",0.8595263185781316
"RN7SL769P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.3422739769576302
"RN7SL76P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.310047341986056
"RN7SL771P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.107300959738537
"RN7SL774P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",2.060102286473992
"RN7SL775P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.2611852660480656
"RN7SL776P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",0.868357068426537
"RN7SL778P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.391710318420982
"RN7SL77P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",0.968779314435048
"RN7SL782P","Type 2",True,False,True,"RN7SL","pseudogene","pseudogene",1.3940970622358009
"RN7SL783P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.5001517461189344
"RN7SL784P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.4726523382672263
"RN7SL785P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.8237379305231971
"RN7SL786P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.177235757195708
"RN7SL787P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",2.066934430480067
"RN7SL788P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.2200966404474127
"RN7SL789P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.2328892166055954
"RN7SL78P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.1124859239628233
"RN7SL790P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.0023987635527811
"RN7SL791P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.2834023113015938
"RN7SL792P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.2754884152625854
"RN7SL793P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.3964120424697015
"RN7SL794P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.2405100977521957
"RN7SL795P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.133175181492786
"RN7SL796P","Type 2",False,True,False,"RN7SL","pseudogene","pseudogene",1.122000885664529
"RN7SL797P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.1695044692613294
"RN7SL798P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.1078043663647514
"RN7SL799P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.014054563128976
"RN7SL79P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.221688565234576
"RN7SL7P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.165579957619513
"RN7SL800P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.364561107527415
"RN7SL801P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.1501418124854796
"RN7SL802P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.277849866580857
"RN7SL803P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.0069547764164404
"RN7SL804P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.1306125588909273
"RN7SL806P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.2809806399483663
"RN7SL807P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",0.8654333072533837
"RN7SL808P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",0.8944949066066
"RN7SL809P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.321540050265302
"RN7SL810P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.3214129302142956
"RN7SL811P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.736714136853074
"RN7SL812P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.0955616060435165
"RN7SL813P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.8468782716810044
"RN7SL814P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.238856084288526
"RN7SL815P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.065983159861542
"RN7SL817P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.025143761336884
"RN7SL818P","Type 2",False,False,False,"RN7SL","pseudogene","pseudogene",0.0
"RN7SL819P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.19640307205434
"RN7SL81P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.2642746590118163
"RN7SL820P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.7667099199485142
"RN7SL822P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.4081465974484384
"RN7SL823P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.0714643149398626
"RN7SL824P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.6549225027863445
"RN7SL825P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.2245306456455574
"RN7SL826P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.1336883948902012
"RN7SL827P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.3025356026398056
"RN7SL828P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.2953709403590583
"RN7SL82P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.5242048120904617
"RN7SL831P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.6859748628322487
"RN7SL832P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.9276980981595576
"RN7SL833P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.9050482121628696
"RN7SL834P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",0.765125808543662
"RN7SL835P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.4980816600335676
"RN7SL836P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.3729429325122275
"RN7SL837P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",0.7503573274208404
"RN7SL838P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.4011456426136666
"RN7SL83P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.111029245798263
"RN7SL840P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.1985773620535298
"RN7SL841P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.1344193351834897
"RN7SL842P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.4125274979738336
"RN7SL843P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.0876391564130363
"RN7SL845P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.0779604987363909
"RN7SL846P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.320378556100625
"RN7SL847P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.6209331943962024
"RN7SL849P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.7426013034186776
"RN7SL850P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",2.124639974981768
"RN7SL851P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.3182978596574488
"RN7SL853P","Type 2",False,False,False,"RN7SL","pseudogene","pseudogene",1.7445020926237156
"RN7SL854P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.047915648677448
"RN7SL856P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.177235757195708
"RN7SL860P","Type 2",False,False,True,"RN7SL","pseudogene","pseudogene",1.2616488348439372
"RN7SL861P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.4015587771094984
"RN7SL862P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.1189567593147325
"RN7SL863P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.7627460736179041
"RN7SL864P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.267496633212068
"RN7SL865P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.129765597676048
"RN7SL868P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.2609805614114729
"RN7SL869P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.088340859094593
"RN7SL870P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.8331534034903261
"RN7SL87P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.3507776619968357
"RN7SL88P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.2429994156741064
"RN7SL89P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.3500957954334851
"RN7SL8P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",1.305800102897048
"RN7SL91P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",0.7877878558921161
"RN7SL92P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.8456170035204285
"RN7SL93P","Type 2",False,True,True,"RN7SL","pseudogene","pseudogene",0.8061198723959662
"RN7SL96P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",2.160153272693576
"RN7SL97P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.2313825987051896
"RN7SL98P","Type 2",True,True,True,"RN7SL","pseudogene","pseudogene",1.3893713094824591
"RNU7-1","",True,True,True,"RNU7","RNA, small nuclear","functional",5.568511994354301
"RNU7-102P","",False,False,False,"RNU7","pseudogene","pseudogene",1.1764837701262758
"RNU7-103P","",False,False,False,"RNU7","pseudogene","pseudogene",0.7525761259696655
"RNU7-104P","",False,False,False,"RNU7","pseudogene","pseudogene",0.7914140370469704
"RNU7-105P","",False,False,False,"RNU7","pseudogene","pseudogene",0.7282994767448375
"RNU7-106P","",False,False,False,"RNU7","pseudogene","pseudogene",1.5552663912117082
"RNU7-107P","",False,False,False,"RNU7","pseudogene","pseudogene",1.3665947306384845
"RNU7-10P","",False,True,True,"RNU7","pseudogene","pseudogene",1.4886121173026348
"RNU7-110P","",False,False,False,"RNU7","pseudogene","pseudogene",0.5042073300541183
"RNU7-111P","",False,True,False,"RNU7","pseudogene","pseudogene",0.9523916234355566
"RNU7-113P","",False,False,False,"RNU7","pseudogene","pseudogene",1.3445528801443154
"RNU7-115P","",True,True,True,"RNU7","pseudogene","pseudogene",0.9472986201016766
"RNU7-116P","",False,False,False,"RNU7","pseudogene","pseudogene",0.7282994767448375
"RNU7-119P","",False,False,False,"RNU7","pseudogene","pseudogene",0.9372742960794368
"RNU7-11P","",False,False,False,"RNU7","pseudogene","pseudogene",0.8403455500901972
"RNU7-120P","",False,False,False,"RNU7","pseudogene","pseudogene",1.0475418603240765
"RNU7-121P","",False,False,False,"RNU7","pseudogene","pseudogene",0.7843225134175172
"RNU7-123P","",False,True,True,"RNU7","pseudogene","pseudogene",1.2156998957971517
"RNU7-124P","",False,False,False,"RNU7","pseudogene","pseudogene",1.2325068067989555
"RNU7-125P","",False,True,True,"RNU7","pseudogene","pseudogene",1.456598953489675
"RNU7-126P","",True,True,True,"RNU7","pseudogene","pseudogene",1.5126219901623548
"RNU7-127P","",False,False,False,"RNU7","pseudogene","pseudogene",1.0644376967809164
"RNU7-128P","",False,True,False,"RNU7","pseudogene","pseudogene",1.0084146601082369
"RNU7-129P","",False,False,False,"RNU7","pseudogene","pseudogene",1.3445528801443154
"RNU7-12P","",True,True,True,"RNU7","pseudogene","pseudogene",1.6246680635077144
"RNU7-130P","",False,False,False,"RNU7","pseudogene","pseudogene",0.6722764400721577
"RNU7-133P","",False,False,False,"RNU7","pseudogene","pseudogene",1.0084146601082369
"RNU7-134P","",False,False,False,"RNU7","pseudogene","pseudogene",1.248263285863147
"RNU7-136P","",False,False,False,"RNU7","pseudogene","pseudogene",1.2584885049659955
