"Gene","PhastCons30_median","PhyloP100_median","PhyloP447_median","GTEX_max","Gene_Type","Gene_group"
"RN7SL578P",0.0270000007003546,0.30799999833107,0.0759999975562096,1,"Pseudogene","RN7SL"
"RN7SL57P",0.034000001847744,0.30799999833107,0.0489999987185001,2,"Pseudogene","RN7SL"
"RN7SL580P",0.00999999977648258,-0.127000004053116,0.028999999165535,2,"Pseudogene","RN7SL"
"RN7SL581P",0.0640000030398369,-0.0579999983310699,0.0450000017881393,3,"Pseudogene","RN7SL"
"RN7SL582P",0.00800000037997961,-0.0410000011324883,0.00700000021606683,1,"Pseudogene","RN7SL"
"RN7SL583P",0.0040000001899898,-0.10700000077486,0.0610000006854534,9,"Pseudogene","RN7SL"
"RN7SL584P",0.279000014066696,0.266999989748001,0.00600000005215406,0,"Pseudogene","RN7SL"
"RN7SL585P",0.028999999165535,0.305000007152557,0.00100000004749745,11,"Pseudogene","RN7SL"
"RN7SL586P",0.0930000022053719,0.207000002264977,0.460999995470047,1,"Pseudogene","RN7SL"
"RN7SL587P",0.0149999996647239,-0.12899999320507,0.0820000022649765,5,"Pseudogene","RN7SL"
"RN7SL589P",0.0635000020265579,0.184000000357628,0.0415000002831221,11,"Pseudogene","RN7SL"
"RN7SL58P",0.0390000008046627,0.206000000238419,0.467000007629395,1,"Pseudogene","RN7SL"
"RN7SL591P",0.0270000007003546,0.30799999833107,0.0430000014603138,5,"Pseudogene","RN7SL"
"RN7SL592P",0.00999999977648258,0.305000007152557,0.00700000021606683,2,"Pseudogene","RN7SL"
"RN7SL594P",0.523999989032745,0.105999998748302,0.280000001192093,4,"Pseudogene","RN7SL"
"RN7SL596P",0.0160000007599592,0.144999995827675,0.200000002980232,2,"Pseudogene","RN7SL"
"RN7SL597P",0.0700000002980232,0.294999986886978,0.0020000000949949,2,"Pseudogene","RN7SL"
"RN7SL598P",0.0089999996125698,-0.170500002801418,0.096000000834465,3,"Pseudogene","RN7SL"
"RN7SL5P",0.00450000003911554,0.0149999996647239,0,835,"Pseudogene","RN7SL"
"RN7SL600P",0.0109999999403954,0.30799999833107,0.00600000005215406,17,"Pseudogene","RN7SL"
"RN7SL601P",0.028999999165535,0.207000002264977,0.41499999165535,1,"Pseudogene","RN7SL"
"RN7SL602P",0.00600000005215406,0.218999996781349,0,4,"Pseudogene","RN7SL"
"RN7SL604P",0.00700000021606683,-0.119999997317791,0.017000000923872,2,"Pseudogene","RN7SL"
"RN7SL605P",0.0040000001899898,-0.153999999165535,-0.0020000000949949,23,"Pseudogene","RN7SL"
"RN7SL606P",0.0189999993890524,0.305000007152557,0.0419999994337559,3,"Pseudogene","RN7SL"
"RN7SL607P",0.0199999995529652,0.30799999833107,0.0219999998807907,0,"Pseudogene","RN7SL"
"RN7SL608P",0.0260000005364418,-0.131999999284744,0.046000000089407,107,"Pseudogene","RN7SL"
"RN7SL60P",0.0179999992251396,-0.172999992966652,0.0439999997615814,2,"Pseudogene","RN7SL"
"RN7SL610P",0.0594999995082617,0.146999999880791,-0.0839999988675117,7,"Pseudogene","RN7SL"
"RN7SL612P",0.0160000007599592,0.303000003099442,0.0820000022649765,2,"Pseudogene","RN7SL"
"RN7SL614P",0.00999999977648258,-0.333499997854233,0.0480000004172325,9,"Pseudogene","RN7SL"
"RN7SL615P",0.0399999991059303,0.305000007152557,0.0484999995678663,4,"Pseudogene","RN7SL"
"RN7SL616P",0.0299999993294477,0.284000009298325,0.00700000021606683,2,"Pseudogene","RN7SL"
"RN7SL617P",0.0089999996125698,0.305000007152557,0.0230000000447035,2,"Pseudogene","RN7SL"
"RN7SL618P",0.0199999995529652,-0.0654999986290932,0.0400000009685755,0,"Pseudogene","RN7SL"
"RN7SL619P",0.00300000002607703,0.195999994874001,-0.342000007629395,13,"Pseudogene","RN7SL"
"RN7SL620P",0.0120000001043081,-0.12899999320507,-0.101999998092651,6,"Pseudogene","RN7SL"
"RN7SL621P",0.0240000002086162,0.266999989748001,0.46000000834465,8,"Pseudogene","RN7SL"
"RN7SL622P",0.00800000037997961,0.165000006556511,-0.449000000953674,3,"Pseudogene","RN7SL"
"RN7SL623P",0.00600000005215406,0.30799999833107,0.0810000002384186,4,"Pseudogene","RN7SL"
"RN7SL624P",0.00100000004749745,0.180500000715256,-0.334999993443489,3,"Pseudogene","RN7SL"
"RN7SL625P",0.0120000001043081,0.214000001549721,0.200000002980232,7,"Pseudogene","RN7SL"
"RN7SL627P",0.0120000001043081,0.266000002622604,-0.100000001490116,2,"Pseudogene","RN7SL"
"RN7SL628P",0.0930000022053719,-0.0160000007599592,0.200000002980232,5,"Pseudogene","RN7SL"
"RN7SL629P",0.223000004887581,0.214000001549721,0.0430000014603138,6,"Pseudogene","RN7SL"
"RN7SL62P",0.090999998152256,0.199000000953674,0.194999992847443,0,"Pseudogene","RN7SL"
"RN7SL630P",0.0299999993294477,0.0689999982714653,0.0810000002384186,2,"Pseudogene","RN7SL"
"RN7SL632P",0.0040000001899898,-0.096000000834465,0.0480000004172325,1,"Pseudogene","RN7SL"
"RN7SL633P",0.171000003814697,0.30799999833107,0.00100000004749745,1,"Pseudogene","RN7SL"
"RN7SL634P",0.0165000008419156,0.284000009298325,0.0445000007748604,5,"Pseudogene","RN7SL"
"RN7SL635P",0.0130000002682209,-0.0509999990463257,0.046000000089407,2,"Pseudogene","RN7SL"
"RN7SL636P",0.0230000000447035,0.29899999499321,0.0380000006407499,2,"Pseudogene","RN7SL"
"RN7SL638P",0.017000000923872,0.30799999833107,0.0829999968409538,2,"Pseudogene","RN7SL"
"RN7SL63P",0.0149999996647239,0.29899999499321,0.00949999969452619,2,"Pseudogene","RN7SL"
"RN7SL640P",0.00300000002607703,0.28999999165535,0.0089999996125698,3,"Pseudogene","RN7SL"
"RN7SL643P",0.0299999993294477,0.29899999499321,0.0480000004172325,1,"Pseudogene","RN7SL"
"RN7SL644P",0.00800000037997961,0.180999994277954,-0.0540000014007092,2,"Pseudogene","RN7SL"
"RN7SL645P",0.0115000000223517,-0.256000012159348,0.0480000004172325,6,"Pseudogene","RN7SL"
"RN7SL646P",0.0020000000949949,-0.126000002026558,0.0529999993741512,1,"Pseudogene","RN7SL"
"RN7SL647P",0.00999999977648258,-0.106499999761581,0.0410000011324883,0,"Pseudogene","RN7SL"
"RN7SL648P",0.00600000005215406,0.29899999499321,0.0820000022649765,8,"Pseudogene","RN7SL"
"RN7SL649P",0.0350000001490116,0.164000004529953,0.199000000953674,1,"Pseudogene","RN7SL"
"RN7SL650P",0.0149999996647239,0.347000002861023,0.13400000333786,10,"Pseudogene","RN7SL"
"RN7SL652P",0.0464999992400408,0.282000005245209,0.0745000019669533,6,"Pseudogene","RN7SL"
"RN7SL653P",0.046000000089407,-0.063000001013279,-0.228000000119209,2,"Pseudogene","RN7SL"
"RN7SL654P",0.0280000008642673,0.0850000008940697,-0.0135000003501773,0,"Pseudogene","RN7SL"
"RN7SL655P",0.0260000005364418,-0.122999999672174,0.046000000089407,2,"Pseudogene","RN7SL"
"RN7SL656P",0.0280000008642673,0.224000006914139,-0.129999995231628,9,"Pseudogene","RN7SL"
"RN7SL657P",0.0329999998211861,0.105999998748302,0.046000000089407,59,"Pseudogene","RN7SL"
"RN7SL658P",0.063000001013279,0.305000007152557,0.809000015258789,1,"Pseudogene","RN7SL"
"RN7SL659P",0.00300000002607703,0.30799999833107,0.0659999996423721,6,"Pseudogene","RN7SL"
"RN7SL65P",0.142000004649162,0.263999998569489,0.209999993443489,2,"Pseudogene","RN7SL"
"RN7SL660P",0.0040000001899898,0.0040000001899898,0.0700000002980232,7,"Pseudogene","RN7SL"
"RN7SL663P",0.0230000000447035,0.214000001549721,-0.222000002861023,18,"Pseudogene","RN7SL"
"RN7SL664P",0.068000003695488,0.165999993681908,0.41499999165535,10,"Pseudogene","RN7SL"
"RN7SL665P",0.00700000021606683,-0.126000002026558,0.0179999992251396,6,"Pseudogene","RN7SL"
"RN7SL666P",0.00600000005215406,-0.100499998778105,0.00749999983236193,2,"Pseudogene","RN7SL"
"RN7SL667P",0.0270000007003546,0.419999986886978,0.114000000059605,1,"Pseudogene","RN7SL"
"RN7SL668P",0.00800000037997961,-0.096000000834465,0.068000003695488,3,"Pseudogene","RN7SL"
"RN7SL66P",0.00800000037997961,0.18299999833107,-0.30349999666214,3,"Pseudogene","RN7SL"
"RN7SL670P",0.0260000005364418,0.272000014781952,0.0354999992996454,2,"Pseudogene","RN7SL"
"RN7SL671P",0.664000004529953,0.211999997496605,-0.380500003695488,5,"Pseudogene","RN7SL"
"RN7SL672P",0.00700000021606683,0.305000007152557,0.0439999997615814,4,"Pseudogene","RN7SL"
"RN7SL673P",0.00600000005215406,-0.168999999761581,0.0670000016689301,11,"Pseudogene","RN7SL"
"RN7SL674P",0.0384999997913837,-0.304000005125999,0.096000000834465,71,"Pseudogene","RN7SL"
"RN7SL675P",0.0109999999403954,0.374000012874603,-0.228000000119209,1,"Pseudogene","RN7SL"
"RN7SL676P",0.0299999993294477,0.105999998748302,0.12899999320507,4,"Pseudogene","RN7SL"
"RN7SL677P",0.0140000004321337,0.0350000001490116,0.028999999165535,2,"Pseudogene","RN7SL"
"RN7SL678P",0.158999994397163,0.130999997258186,0.137999996542931,3,"Pseudogene","RN7SL"
"RN7SL679P",0.203999996185303,0.284000009298325,0.160999998450279,2,"Pseudogene","RN7SL"
"RN7SL67P",0.131499998271465,0.214000001549721,-0.287999987602234,5,"Pseudogene","RN7SL"
"RN7SL680P",0.153999999165535,0.206000000238419,0.462000012397766,0,"Pseudogene","RN7SL"
"RN7SL681P",0.00700000021606683,0.29899999499321,0.0869999974966049,2,"Pseudogene","RN7SL"
"RN7SL683P",0.0140000004321337,0.305000007152557,0.034000001847744,2,"Pseudogene","RN7SL"
"RN7SL684P",0.0040000001899898,0.00349999987520278,-0.361000001430511,11,"Pseudogene","RN7SL"
"RN7SL685P",0.0089999996125698,0.30799999833107,0.0439999997615814,2,"Pseudogene","RN7SL"
"RN7SL687P",0.237500004470348,0.282999992370605,0.0390000008046627,4,"Pseudogene","RN7SL"
"RN7SL688P",0.00600000005215406,-0.133000001311302,-0.0579999983310699,7,"Pseudogene","RN7SL"
"RN7SL689P",0.207000002264977,0.284000009298325,0.0480000004172325,71,"Pseudogene","RN7SL"
"RN7SL68P",0.0415000002831221,-0.0345000009983778,0.12500000372529,6,"Pseudogene","RN7SL"
"RN7SL690P",0.101000003516674,0.0610000006854534,0.0670000016689301,2,"Pseudogene","RN7SL"
"RN7SL691P",0.0130000002682209,0.305000007152557,0.0209999997168779,0,"Pseudogene","RN7SL"
"RN7SL692P",0.0714999996125698,0.282999992370605,0.00600000005215406,2,"Pseudogene","RN7SL"
"RN7SL693P",0.0209999997168779,0.159999996423721,0.200000002980232,11,"Pseudogene","RN7SL"
"RN7SL697P",0.212999999523163,0.194999992847443,0.449999988079071,3,"Pseudogene","RN7SL"
"RN7SL698P",0.00849999999627471,0.30799999833107,-0.215000003576279,3,"Pseudogene","RN7SL"
"RN7SL69P",0.0040000001899898,0.00549999985378235,0.00800000037997961,4,"Pseudogene","RN7SL"
"RN7SL6P",0.0160000007599592,0.123000003397465,0.0199999995529652,31,"Pseudogene","RN7SL"
"RN7SL700P",0.00999999977648258,0.30799999833107,0.00800000037997961,0,"Pseudogene","RN7SL"
"RN7SL702P",0.018499999307096,0.296000003814697,0.0959999971091747,2,"Pseudogene","RN7SL"
"RN7SL703P",0.0109999999403954,0.214000001549721,0.416999995708466,2,"Pseudogene","RN7SL"
"RN7SL704P",0.0140000004321337,-0.0980000011622906,0.0379999987781048,13,"Pseudogene","RN7SL"
"RN7SL705P",0.0204999996349215,0.30799999833107,0.0455000009387732,2,"Pseudogene","RN7SL"
"RN7SL706P",0.0494999997317791,0.30799999833107,0.163500003516674,2,"Pseudogene","RN7SL"
"RN7SL708P",0.0610000006854534,0.108000002801418,-0.0329999998211861,1,"Pseudogene","RN7SL"
"RN7SL709P",0.0790000036358833,0.256999999284744,0.0430000014603138,2,"Pseudogene","RN7SL"
"RN7SL70P",0.00700000021606683,0.266000002622604,-0.00999999977648258,2,"Pseudogene","RN7SL"
"RN7SL711P",0.00700000021606683,0.30799999833107,0.0265000006183982,12,"Pseudogene","RN7SL"
"RN7SL712P",0.0570000000298023,0.197999998927116,-0.0939999967813492,0,"Pseudogene","RN7SL"
"RN7SL713P",0.00800000037997961,0.13849999755621,0.118000000715256,1,"Pseudogene","RN7SL"
"RN7SL714P",0.00999999977648258,0.30799999833107,0.0299999993294477,0,"Pseudogene","RN7SL"
"RN7SL715P",0.0089999996125698,0.305000007152557,0.0525000002235174,0,"Pseudogene","RN7SL"
"RN7SL716P",0.0280000008642673,0.30799999833107,0.0314999995753169,4,"Pseudogene","RN7SL"
"RN7SL717P",0.0579999983310699,0.30799999833107,0.0489999987185001,5,"Pseudogene","RN7SL"
"RN7SL718P",0.0399999991059303,0.160999998450279,0,2,"Pseudogene","RN7SL"
"RN7SL719P",0.00700000021606683,-0.0450000017881393,0.200000002980232,4,"Pseudogene","RN7SL"
"RN7SL720P",0.173499993979931,0.130999997258186,0.137999996542931,1,"Pseudogene","RN7SL"
"RN7SL722P",0.025000000372529,0.287000000476837,0.0294999992474914,2,"Pseudogene","RN7SL"
"RN7SL724P",0.017000000923872,-0.194999992847443,0.0480000004172325,9,"Pseudogene","RN7SL"
"RN7SL725P",0.00300000002607703,-0.163000002503395,0.200000002980232,4,"Pseudogene","RN7SL"
"RN7SL726P",0.0040000001899898,-0.204999998211861,0.079500000923872,8,"Pseudogene","RN7SL"
"RN7SL727P",0.0109999999403954,-0.113500002771616,0.112000003457069,0,"Pseudogene","RN7SL"
"RN7SL728P",0.00600000005215406,0.30799999833107,0.0494999997317791,2,"Pseudogene","RN7SL"
"RN7SL72P",0.0469999983906746,0.252000004053116,0.460999995470047,1,"Pseudogene","RN7SL"
"RN7SL731P",0.0179999992251396,0.146999999880791,0.096000000834465,1297,"Pseudogene","RN7SL"
"RN7SL732P",0.0199999995529652,-0.117999996989965,0.0439999997615814,2,"Pseudogene","RN7SL"
"RN7SL733P",0.0890000015497208,0.303000003099442,-0.00100000004749745,2,"Pseudogene","RN7SL"
"RN7SL734P",0.0209999997168779,0.30799999833107,-0.267499998211861,5,"Pseudogene","RN7SL"
"RN7SL735P",0.0350000001490116,0.30799999833107,0.101999998092651,2,"Pseudogene","RN7SL"
"RN7SL736P",0.00800000037997961,-0.188999995589256,0.200000002980232,9,"Pseudogene","RN7SL"
"RN7SL737P",0.0949999988079071,0.140000000596046,0.305000007152557,50,"Pseudogene","RN7SL"
"RN7SL738P",0.00600000005215406,-0.25900000333786,0.439999997615814,8,"Pseudogene","RN7SL"
"RN7SL73P",0.0109999999403954,0.237000003457069,0.00499999988824129,4,"Pseudogene","RN7SL"
"RN7SL740P",0.0130000002682209,0.30799999833107,-0.017000000923872,2,"Pseudogene","RN7SL"
"RN7SL741P",0.00800000037997961,-0.0850000008940697,-0.409000009298325,2,"Pseudogene","RN7SL"
"RN7SL743P",0.0120000001043081,-0.149000003933907,0.0329999998211861,1,"Pseudogene","RN7SL"
"RN7SL744P",0.114000000059605,0.291999995708466,0.00499999988824129,6,"Pseudogene","RN7SL"
"RN7SL745P",0.0309999994933605,0.287999987602234,0.0450000017881393,5,"Pseudogene","RN7SL"
"RN7SL748P",0.00300000002607703,-0.0799999982118607,0.0780000016093254,4,"Pseudogene","RN7SL"
"RN7SL749P",0.037499999627471,0.30799999833107,0.0484999995678663,14,"Pseudogene","RN7SL"
"RN7SL74P",0.0820000022649765,0.301999986171722,0.0299999993294477,2,"Pseudogene","RN7SL"
"RN7SL750P",0.0125000001862645,0.111999999731779,0.200000002980232,3,"Pseudogene","RN7SL"
"RN7SL751P",0.0089999996125698,0.282000005245209,-0.097000002861023,6,"Pseudogene","RN7SL"
"RN7SL752P",0.00600000005215406,-0.167999997735023,-0.281499996781349,4,"Pseudogene","RN7SL"
"RN7SL753P",0.0435000006109476,0.230000004172325,-0.110500000417233,5,"Pseudogene","RN7SL"
"RN7SL754P",0.00600000005215406,0.231000006198883,-0.0855000019073486,3,"Pseudogene","RN7SL"
"RN7SL756P",0.0219999998807907,0.252000004053116,-0.602999985218048,2,"Pseudogene","RN7SL"
"RN7SL757P",0.00700000021606683,-0.170000001788139,0.00700000021606683,2,"Pseudogene","RN7SL"
"RN7SL759P",0.0020000000949949,-0.125500001013279,0.0689999982714653,5,"Pseudogene","RN7SL"
"RN7SL75P",0.0040000001899898,0.30799999833107,0.046000000089407,21,"Pseudogene","RN7SL"
"RN7SL760P",0.00849999999627471,-0.158999994397163,0.0240000002086163,2,"Pseudogene","RN7SL"
"RN7SL761P",0.0299999993294477,0.214000001549721,0.0299999993294477,0,"Pseudogene","RN7SL"
"RN7SL762P",0.00499999988824129,-0.104000002145767,0.0219999998807907,3,"Pseudogene","RN7SL"
"RN7SL763P",0.0325000006705523,0.281499996781349,0.0305000003427267,4,"Pseudogene","RN7SL"
"RN7SL764P",0.0629999991506338,0.291000008583069,0.0419999994337559,2,"Pseudogene","RN7SL"
"RN7SL766P",0.063000001013279,0.30799999833107,-0.0199999995529652,0,"Pseudogene","RN7SL"
"RN7SL767P",0.0175000000745058,0.146999999880791,0.200000002980232,11,"Pseudogene","RN7SL"
"RN7SL769P",0.0329999998211861,0.211999997496605,0.0240000002086162,3,"Pseudogene","RN7SL"
"RN7SL76P",0.034000001847744,0.291999995708466,-0.00800000037997961,5,"Pseudogene","RN7SL"
"RN7SL771P",0.164499998092651,0.199000000953674,-0.00600000005215406,7,"Pseudogene","RN7SL"
"RN7SL774P",0.0280000008642673,0.316000014543533,-0.336500003933907,5,"Pseudogene","RN7SL"
"RN7SL775P",0.578500002622604,0.301999986171722,-0.0899999998509884,4,"Pseudogene","RN7SL"
"RN7SL776P",0.00700000021606683,0.30799999833107,0.00800000037997961,2,"Pseudogene","RN7SL"
"RN7SL778P",0.00700000021606683,0.305000007152557,0.00499999988824129,2,"Pseudogene","RN7SL"
"RN7SL77P",0.00999999977648258,-0.276500001549721,0.0635000020265579,10,"Pseudogene","RN7SL"
"RN7SL782P",0.00700000021606683,-0.101999998092651,0.0769999995827675,0,"Pseudogene","RN7SL"
"RN7SL783P",0.0329999998211861,0.30799999833107,0.0379999987781048,1,"Pseudogene","RN7SL"
"RN7SL784P",0.00350000010803342,0.261000007390976,-0.335999995470047,8,"Pseudogene","RN7SL"
"RN7SL785P",0.224000006914139,0.0309999994933605,-0.293000012636185,1,"Pseudogene","RN7SL"
"RN7SL786P",0.0089999996125698,0.30799999833107,-0.179999999701977,1,"Pseudogene","RN7SL"
"RN7SL787P",0.028999999165535,0.293999999761581,0.0305000003427267,6,"Pseudogene","RN7SL"
"RN7SL788P",0.124000001698732,0.30799999833107,0.76800000667572,2,"Pseudogene","RN7SL"
"RN7SL789P",0.00600000005215406,0.291999995708466,0.0109999999403954,2,"Pseudogene","RN7SL"
"RN7SL78P",0.0359999984502792,0.30799999833107,0.0309999994933605,5,"Pseudogene","RN7SL"
"RN7SL790P",0.135500006377697,0.190500006079674,0.419999986886978,1,"Pseudogene","RN7SL"
"RN7SL791P",0.025000000372529,-0.130999997258186,0.0489999987185001,1,"Pseudogene","RN7SL"
"RN7SL792P",0.0189999993890524,0.305999994277954,0.00300000002607703,3,"Pseudogene","RN7SL"
"RN7SL793P",0.018499999307096,0.30799999833107,0.0810000002384186,5,"Pseudogene","RN7SL"
"RN7SL794P",0.0214999997988343,-0.0725000016391277,0.0450000017881393,2,"Pseudogene","RN7SL"
"RN7SL795P",0.0390000008046627,0.305000007152557,0.0430000014603138,5,"Pseudogene","RN7SL"
"RN7SL796P",0.00700000021606683,-0.123999997973442,0.0670000016689301,3,"Pseudogene","RN7SL"
"RN7SL797P",0.208000004291534,-0.203999996185303,0.455000013113022,2,"Pseudogene","RN7SL"
"RN7SL798P",0.00999999977648258,-0.185000002384186,-0.00800000037997961,7,"Pseudogene","RN7SL"
"RN7SL799P",0.042000001296401,0.033500000834465,0.0480000004172325,3,"Pseudogene","RN7SL"
"RN7SL79P",0.00499999988824129,0.30799999833107,-0.199999995529652,1,"Pseudogene","RN7SL"
"RN7SL7P",0.0040000001899898,-0.111000001430511,0.0480000004172325,2,"Pseudogene","RN7SL"
"RN7SL800P",0.00800000037997961,0.30799999833107,0.0989999994635582,17,"Pseudogene","RN7SL"
"RN7SL801P",0.00700000021606683,0.214000001549721,0.458000004291534,2,"Pseudogene","RN7SL"
"RN7SL802P",0.0179999992251396,0.305000007152557,0.025000000372529,1,"Pseudogene","RN7SL"
"RN7SL803P",0.017000000923872,0.305000007152557,0.046000000089407,4,"Pseudogene","RN7SL"
"RN7SL804P",0.0670000016689301,0.30799999833107,0.0844999998807907,1,"Pseudogene","RN7SL"
"RN7SL806P",0.257499992847443,0.0719999969005585,0.0410000011324883,5,"Pseudogene","RN7SL"
"RN7SL807P",0.0089999996125698,0.0549999997019768,0.0140000004321337,0,"Pseudogene","RN7SL"
"RN7SL808P",0.0040000001899898,0.30799999833107,0.0820000022649765,3,"Pseudogene","RN7SL"
"RN7SL809P",0.0040000001899898,0.219999998807907,-0.0670000016689301,26,"Pseudogene","RN7SL"
"RN7SL810P",0.0135000003501773,0.305000007152557,-0.214000001549721,1,"Pseudogene","RN7SL"
"RN7SL811P",0.00700000021606683,0.180999994277954,-0.0764999985694885,3,"Pseudogene","RN7SL"
"RN7SL812P",0.0299999993294477,0.214000001549721,0.462000012397766,8,"Pseudogene","RN7SL"
"RN7SL813P",0.0109999999403954,-0.103000000119209,0.0439999997615814,3,"Pseudogene","RN7SL"
"RN7SL814P",0.0309999994933605,-0.164000004529953,0.0480000004172325,0,"Pseudogene","RN7SL"
"RN7SL815P",0.0214999997988343,-0.14750000089407,0.0469999983906746,2,"Pseudogene","RN7SL"
"RN7SL817P",0.0574999991804361,-0.0319999996572733,0.0329999998211861,1,"Pseudogene","RN7SL"
"RN7SL818P",0.0040000001899898,-0.164000004529953,0.200000002980232,5,"Pseudogene","RN7SL"
"RN7SL819P",0.0160000007599592,0.209000006318092,-0.0384999997913837,3,"Pseudogene","RN7SL"
"RN7SL81P",0.0020000000949949,-0.155000001192093,0.264999985694885,23,"Pseudogene","RN7SL"
"RN7SL820P",0.00700000021606683,-0.104000002145767,0.0390000008046627,4,"Pseudogene","RN7SL"
"RN7SL822P",0.00800000037997961,-0.115499999374151,0.0594999995082617,0,"Pseudogene","RN7SL"
"RN7SL823P",0.0219999998807907,0.294999986886978,0.0109999999403954,5,"Pseudogene","RN7SL"
"RN7SL824P",0.0719999969005585,0.284000009298325,0.800000011920929,4,"Pseudogene","RN7SL"
"RN7SL825P",0.0829999968409538,0.30799999833107,-0.0260000005364418,4,"Pseudogene","RN7SL"
"RN7SL826P",0.0179999992251396,0.305000007152557,0.10249999910593,2,"Pseudogene","RN7SL"
"RN7SL827P",0.042000001296401,0.193000003695488,-0.0189999993890524,3,"Pseudogene","RN7SL"
"RN7SL828P",0.0240000002086162,0.214000001549721,0.451999992132187,1,"Pseudogene","RN7SL"
"RN7SL82P",0.0020000000949949,-0.0189999993890524,0.200000002980232,6,"Pseudogene","RN7SL"
"RN7SL831P",0.00999999977648258,0.30799999833107,0.0040000001899898,2,"Pseudogene","RN7SL"
"RN7SL832P",0.0350000001490116,0.0489999987185001,-0.0520000010728836,22,"Pseudogene","RN7SL"
"RN7SL833P",0.00600000005215406,0.214000001549721,0.0145000005140901,9,"Pseudogene","RN7SL"
"RN7SL834P",0.00600000005215406,-0.171499997377396,0.0810000002384186,72,"Pseudogene","RN7SL"
"RN7SL835P",0.0120000001043081,0.199000000953674,-0.289000004529953,2,"Pseudogene","RN7SL"
"RN7SL836P",0.0450000017881393,0.195999994874001,-0.507000029087067,1,"Pseudogene","RN7SL"
"RN7SL837P",0.141000002622604,0.217999994754791,0.421000003814697,0,"Pseudogene","RN7SL"
"RN7SL838P",0.0040000001899898,-0.184000000357628,-0.12899999320507,14,"Pseudogene","RN7SL"
"RN7SL83P",0.00300000002607703,-0.216999992728233,0.0230000000447035,2,"Pseudogene","RN7SL"
"RN7SL840P",0.00999999977648258,0.30799999833107,0.061999998986721,1,"Pseudogene","RN7SL"
"RN7SL841P",0.0130000002682209,0.347000002861023,-0.00100000004749745,1,"Pseudogene","RN7SL"
"RN7SL842P",0.028999999165535,0.28099998831749,-0.0355000011622906,19,"Pseudogene","RN7SL"
"RN7SL843P",0.00100000004749745,-0.33500000834465,-0.145999997854233,1,"Pseudogene","RN7SL"
"RN7SL845P",0.0419999994337559,0.305000007152557,0.0820000022649765,5,"Pseudogene","RN7SL"
"RN7SL846P",0.00800000037997961,-0.0640000030398369,0.0309999994933605,4,"Pseudogene","RN7SL"
"RN7SL847P",0.00999999977648258,0.209999993443489,0.0810000002384186,0,"Pseudogene","RN7SL"
"RN7SL849P",0.0020000000949949,0.305000007152557,0.0659999996423721,0,"Pseudogene","RN7SL"
"RN7SL850P",0.0280000008642673,0.165000006556511,0.12899999320507,4,"Pseudogene","RN7SL"
"RN7SL851P",0.0219999998807907,0.270999997854233,-0.00499999988824129,6,"Pseudogene","RN7SL"
"RN7SL853P",0.0040000001899898,-0.0900000035762787,0.200000002980232,2,"Pseudogene","RN7SL"
"RN7SL854P",0.0149999996647239,0.231000006198883,0.425999999046326,1,"Pseudogene","RN7SL"
"RN7SL856P",0.0040000001899898,-0.151999995112419,0.00250000011874362,17,"Pseudogene","RN7SL"
"RN7SL860P",0.0359999984502792,0.0520000010728836,-0.319000005722046,124,"Pseudogene","RN7SL"
"RN7SL861P",0.0900000035762787,0.30799999833107,0.0480000004172325,7,"Pseudogene","RN7SL"
"RN7SL862P",0.0179999992251396,0.305000007152557,0.026999999769032,6,"Pseudogene","RN7SL"
"RN7SL863P",0.00800000037997961,-0.0614999998360872,0.0834999978542328,2,"Pseudogene","RN7SL"
"RN7SL864P",0.017000000923872,0.305000007152557,0.128000006079674,5,"Pseudogene","RN7SL"
"RN7SL865P",0.0179999992251396,0.305000007152557,0.0399999991059303,2,"Pseudogene","RN7SL"
"RN7SL868P",0.0040000001899898,-0.177000001072884,0.0579999983310699,4,"Pseudogene","RN7SL"
"RN7SL869P",0.00800000037997961,0.305000007152557,0.0820000022649765,0,"Pseudogene","RN7SL"
"RN7SL870P",0.0130000002682209,0.284000009298325,0.0219999998807907,1,"Pseudogene","RN7SL"
"RN7SL87P",0.0160000007599592,-0.0824999995529652,0.0425000004470348,1,"Pseudogene","RN7SL"
"RN7SL88P",0.0549999997019768,0.248999997973442,0.0140000004321337,0,"Pseudogene","RN7SL"
"RN7SL89P",0.00600000005215406,0.405000001192093,0.125,3,"Pseudogene","RN7SL"
"RN7SL8P",0.0209999997168779,0.211999997496605,0.379999995231628,81,"Pseudogene","RN7SL"
"RN7SL91P",0.0109999999403954,0.0140000004321337,0.0109999999403954,1,"Pseudogene","RN7SL"
"RN7SL92P",0.0920000001788139,0.127000004053116,0.190999999642372,12,"Pseudogene","RN7SL"
"RN7SL93P",0.159999996423721,0.263999998569489,0.708999991416931,7,"Pseudogene","RN7SL"
"RN7SL96P",0.00700000021606683,0.101000003516674,-0.294999986886978,1,"Pseudogene","RN7SL"
"RN7SL97P",0.0370000004768372,0.30799999833107,0.00700000021606683,1,"Pseudogene","RN7SL"
"RN7SL98P",0.379000008106232,-0.0450000017881393,0.0205000005662441,5,"Pseudogene","RN7SL"
"RNU7-1",0.0525000002235174,0.118000000715256,0.181999996304512,1,"Functional","RNU7"
"RNU7-102P",0.0445000007748604,0.0915000028908253,0.0964999981224537,0,"Pseudogene","RNU7"
"RNU7-103P",0.0255000004544854,-0.16499999910593,0.0645000003278255,4,"Pseudogene","RNU7"
