Gene,PhastCons30_median,PhyloP100_median,PhyloP447_median,GTEX_max,ENCODE_max,Gene_Type,Gene_group,snp_density_1000genomes,snp_density_gnomad,snp_density_pangenome,snp_density_dbsnp,enrichment_intergenic_1000genomes,enrichment_intergenic_gnomad,enrichment_intergenic_pangenome,enrichment_intergenic_dbsnp
RNU7-38P,0.0535000003874302,0.327500000596046,0.0409999992698431,2.0,0.0,Pseudogene,RNU7,0.05,0.2166666666666666,0.0166666666666666,0.3833333333333333,2.339578565980168,1.0226449391518448,2.3469770935035674,1.3314808382540235
RNU7-39P,0.0189999993890524,0.128000006079674,0.125,5.0,,Pseudogene,RNU7,0.0169491525423728,0.135593220338983,0.0,0.2711864406779661,0.7930774799932772,0.6399864025982861,0.0,0.9419466504965824
RNU7-3P,0.0155000002123415,-0.0105000003241002,0.0480000004172325,9.0,2.38,Pseudogene,RNU7,0.0161290322580645,0.2580645161290322,0.0,0.4032258064516129,0.7547027632194089,1.2180386372031895,0.0,1.4005759168169951
RNU7-40P,0.100000001490116,0.319999992847443,0.0309999994933605,15.0,4.76,Pseudogene,RNU7,0.015625,1.078125,0.0,0.375,0.7311183018688024,5.08864188472192,0.0,1.3025356026398056
RNU7-41P,0.079500000923872,-0.200000002980232,0.046000000089407,2.0,0.0,Pseudogene,RNU7,0.0163934426229508,0.7049180327868853,0.0163934426229508,0.3278688524590163,0.7670749396656288,3.327142424983303,2.3085020591838368,1.138828942198737
RNU7-42P,0.0109999999403954,-0.254499994218349,0.43049998767674,3.0,,Pseudogene,RNU7,0.0166666666666666,0.1,0.0166666666666666,0.2333333333333333,0.7798595219933893,0.471989971916236,2.3469770935035674,0.8104665971981012
RNU7-43P,0.0115000000223517,0.30799999833107,0.814999997615814,9.0,0.0,Pseudogene,RNU7,0.03125,0.234375,0.0,0.359375,1.462236603737605,1.106226496678678,0.0,1.248263285863147
RNU7-44P,0.0315000005066395,-0.141500003635883,0.815999984741211,28.0,,Pseudogene,RNU7,0.032258064516129,0.2258064516129032,0.0,0.1774193548387097,1.5094055264388178,1.065783807552791,0.0,0.6162534033994779
RNU7-45P,0.541000008583069,0.305000007152557,0.398000001907349,18.0,0.0,Pseudogene,RNU7,0.0317460317460317,0.2539682539682539,0.0158730158730158,0.1904761904761904,1.4854467085588363,1.1987046905809169,2.235216279527207,0.6616053854678376
RNU7-46P,0.0130000002682209,0.306500002741814,0.75,1.0,0.0,Pseudogene,RNU7,0.0161290322580645,0.1935483870967742,0.0161290322580645,0.1935483870967742,0.7547027632194089,0.9135289779023924,2.2712681550034524,0.6722764400721577
RNU7-47P,0.0300000011920929,0.305000007152557,0.0309999994933605,7.0,0.0,Pseudogene,RNU7,0.0161290322580645,0.2258064516129032,0.0161290322580645,0.2741935483870967,0.7547027632194089,1.065783807552791,2.2712681550034524,0.9523916234355566
RNU7-48P,0.0799999982118607,0.282000005245209,0.444000005722046,10.0,0.0,Pseudogene,RNU7,0.0476190476190476,0.3174603174603174,0.0158730158730158,0.3809523809523809,2.2281700628382546,1.498380863226146,2.235216279527207,1.3232107709356753
RNU7-49P,0.0080000003799796,-0.151999995112419,0.006000000052154,15.0,0.0,Pseudogene,RNU7,0.0967741935483871,0.6451612903225806,0.0,0.4677419354838709,4.528216579316453,3.0450965930079743,0.0,1.6246680635077144
RNU7-4P,0.0274999998509884,-0.143500000238419,0.117500003427267,2.0,0.0,Pseudogene,RNU7,0.0,0.1290322580645161,0.0,0.2419354838709677,0.0,0.6090193186015949,0.0,0.8403455500901972
RNU7-50P,0.0020000000949949,-0.140000000596046,0.0379999987781048,0.0,0.0,Pseudogene,RNU7,0.0,0.4032258064516129,0.0,0.4032258064516129,0.0,1.903185370629984,0.0,1.4005759168169951
RNU7-51P,0.0089999996125698,0.284000009298325,0.0280000008642673,0.0,0.0,Pseudogene,RNU7,0.0161290322580645,0.1612903225806451,0.0,0.3548387096774194,0.7547027632194089,0.7612741482519936,0.0,1.2325068067989555
RNU7-52P,0.0010000000474974,-0.389500007033348,0.429000005125999,2.0,0.0,Pseudogene,RNU7,0.0317460317460317,0.1904761904761904,0.0158730158730158,0.3174603174603174,1.4854467085588363,0.8990285179356876,2.235216279527207,1.1026756424463962
RNU7-53P,0.237000003457069,-0.25900000333786,0.150499993935227,0.0,0.0,Pseudogene,RNU7,0.0333333333333333,0.25,0.0,0.4,1.5597190439867783,1.17997492979059,0.0,1.3893713094824591
RNU7-54P,0.0890000015497208,-0.217999994754791,0.794000029563904,2.0,0.0,Pseudogene,RNU7,0.0161290322580645,0.1451612903225806,0.0,0.2096774193548387,0.7547027632194089,0.6851467334267942,0.0,0.7282994767448375
RNU7-55P,0.0120000001043081,0.0070000002160668,0.133000001311302,4.0,0.0,Pseudogene,RNU7,0.032258064516129,0.2580645161290322,0.0,0.3709677419354839,1.5094055264388178,1.2180386372031895,0.0,1.2885298434716357
RNU7-56P,0.898999989032745,0.194999992847443,0.41100001335144,0.0,0.0,Pseudogene,RNU7,0.0,0.032258064516129,0.0,0.1290322580645161,0.0,0.1522548296503987,0.0,0.4481842933814384
RNU7-57P,0.0419999994337559,0.30799999833107,0.0949999988079071,28.0,4.18,Pseudogene,RNU7,0.0,0.1833333333333333,0.0,0.2,0.0,0.8653149485130993,0.0,0.6946856547412297
RNU7-58P,0.126000002026558,0.202999994158745,0.0769999995827675,6.0,,Pseudogene,RNU7,0.0178571428571428,0.2142857142857142,0.0,0.3214285714285714,0.8355637735643455,1.0114070826776485,0.0,1.1164590879769762
RNU7-59P,0.165500000119209,0.152999997138977,0.377499997615814,4.0,0.0,Pseudogene,RNU7,0.0327868852459016,0.2131147540983606,0.0163934426229508,0.3278688524590163,1.5341498793312576,1.0058802680182075,2.3085020591838368,1.138828942198737
RNU7-5P,0.0455000009387732,-0.14750000089407,0.816999971866608,2.0,,Pseudogene,RNU7,0.0166666666666666,0.1666666666666666,0.0,0.3166666666666666,0.7798595219933893,0.7866499531937267,0.0,1.0999189533402802
RNU7-60P,0.0240000002086162,-0.177000001072884,0.0204999996349215,4.0,0.0,Pseudogene,RNU7,0.032258064516129,0.2419354838709677,0.0,0.3709677419354839,1.5094055264388178,1.1419112223779904,0.0,1.2885298434716357
RNU7-61P,0.0020000000949949,-0.166999995708466,0.068000003695488,5.0,0.0,Pseudogene,RNU7,0.0163934426229508,0.1475409836065573,0.0,0.3278688524590163,0.7670749396656288,0.6963786470895286,0.0,1.138828942198737
RNU7-62P,0.103999998420477,0.217999994754791,0.137999996542931,3.0,0.0,Pseudogene,RNU7,0.0,0.2903225806451613,0.0,0.2741935483870967,0.0,1.3702934668535884,0.0,0.9523916234355566
RNU7-63P,0.0115000000223517,0.30799999833107,0.035500000230968,2.0,0.0,Pseudogene,RNU7,0.0161290322580645,0.3548387096774194,0.0161290322580645,0.4193548387096774,0.7547027632194089,1.674803126154386,2.2712681550034524,1.456598953489675
RNU7-64P,0.131500005722046,0.306500002741814,0.431000005453825,3.0,,Pseudogene,RNU7,0.0344827586206896,0.2413793103448276,0.0,0.2586206896551724,1.6135024592966674,1.139286139108156,0.0,0.898300415613659
RNU7-65P,0.55799999833107,0.257999999448657,0.0435000006109476,0.0,0.0,Pseudogene,RNU7,0.032258064516129,0.1774193548387097,0.0,0.2258064516129032,1.5094055264388178,0.8374015630771929,0.0,0.7843225134175172
RNU7-66P,0.146000005304813,0.300999999046326,0.0379999987781048,0.0,0.0,Pseudogene,RNU7,0.0483870967741935,0.3064516129032258,0.032258064516129,0.4516129032258064,2.2641082896582265,1.4464208816787878,4.542536310006905,1.5686450268350345
RNU7-67P,0.0075000002980232,0.303000003099442,0.0010000000474974,3.0,0.0,Pseudogene,RNU7,0.032258064516129,0.4193548387096774,0.0161290322580645,0.3870967741935484,1.5094055264388178,1.9793127854551835,2.2712681550034524,1.3445528801443154
RNU7-68P,0.439999997615814,0.284000009298325,0.776000022888184,0.0,,Pseudogene,RNU7,0.0,0.0701754385964912,0.0,0.2280701754385964,0.0,0.3312210329236744,0.0,0.7921853957575425
RNU7-69P,0.306999996304512,0.218500003218651,0.0280000008642673,0.0,0.0,Pseudogene,RNU7,0.0,0.1290322580645161,0.0,0.2419354838709677,0.0,0.6090193186015949,0.0,0.8403455500901972
RNU7-6P,0.0194999994710088,0.214000001549721,-0.0145000000484288,1.0,0.0,Pseudogene,RNU7,0.0483870967741935,0.1612903225806451,0.0161290322580645,0.2258064516129032,2.2641082896582265,0.7612741482519936,2.2712681550034524,0.7843225134175172
RNU7-70P,0.38400000333786,-0.0729999989271164,0.112999998033047,3.0,0.0,Pseudogene,RNU7,0.0454545454545454,0.2727272727272727,0.0,0.3333333333333333,2.1268896054365163,1.2872453779533708,0.0,1.157809424568716
RNU7-71P,0.0020000000949949,-0.189500004053116,0.0489999987185001,5.0,0.0,Pseudogene,RNU7,0.0333333333333333,0.1833333333333333,0.0166666666666666,0.3666666666666666,1.5597190439867783,0.8653149485130993,2.3469770935035674,1.2735903670255877
RNU7-72P,0.0130000002682209,-0.174999997019768,-0.444000005722046,2.0,,Pseudogene,RNU7,0.0175438596491228,0.2105263157894736,0.0175438596491228,0.175438596491228,0.8209047599930412,0.9936630987710232,2.4705022036879654,0.6093733813519557
RNU7-73P,0.316000014543533,0.30799999833107,0.462000012397766,1.0,0.0,Pseudogene,RNU7,0.0,0.1269841269841269,0.0,0.2698412698412698,0.0,0.5993523452904584,0.0,0.9372742960794368
RNU7-74P,0.0160000007599592,0.28099998831749,-0.0359999984502792,0.0,0.0,Pseudogene,RNU7,0.0,0.1774193548387097,0.0,0.3548387096774194,0.0,0.8374015630771929,0.0,1.2325068067989555
RNU7-75P,0.017000000923872,-0.280000001192093,0.0560000017285347,25.0,1.4,Pseudogene,RNU7,0.032258064516129,0.2258064516129032,0.0,0.4838709677419355,1.5094055264388178,1.065783807552791,0.0,1.6806911001803944
RNU7-76P,0.84799998998642,0.30799999833107,0.0489999987185001,0.0,,Pseudogene,RNU7,0.0,0.1929824561403508,0.0,0.1578947368421052,0.0,0.9108578405401044,0.0,0.5484360432167602
RNU7-77P,0.0540000014007092,0.214000001549721,0.46000000834465,8.0,0.68,Pseudogene,RNU7,0.0166666666666666,0.25,0.0,0.5333333333333333,0.7798595219933893,1.17997492979059,0.0,1.8524950793099453
RNU7-78P,0.0504999998956919,0.30799999833107,0.006000000052154,0.0,,Pseudogene,RNU7,0.0,0.0892857142857142,0.0,0.1607142857142857,0.0,0.4214196177823536,0.0,0.5582295439884881
RNU7-79P,0.179499998688698,-0.0665000006556511,0.408500000834465,2.0,0.0,Pseudogene,RNU7,0.0161290322580645,0.1935483870967742,0.0,0.3548387096774194,0.7547027632194089,0.9135289779023924,0.0,1.2325068067989555
RNU7-7P,0.179000005125999,-0.22350000590086,0.816999971866608,1.0,0.0,Pseudogene,RNU7,0.0,0.2741935483870967,0.0,0.3064516129032258,0.0,1.294166052028389,0.0,1.0644376967809164
RNU7-80P,0.068000003695488,-0.256000012159348,0.796000003814697,4.0,0.0,Pseudogene,RNU7,0.0327868852459016,0.3442622950819672,0.0163934426229508,0.4590163934426229,1.5341498793312576,1.6248835098755663,2.3085020591838368,1.594360519078232
RNU7-81P,0.0030000001424923,0.0135000012814999,0.0764999985694885,1.0,0.0,Pseudogene,RNU7,0.0,0.25,0.0,0.46875,0.0,1.17997492979059,0.0,1.628169503299757
RNU7-82P,0.0209999997168779,-0.0270000007003546,0.0594999995082617,3.0,0.0,Pseudogene,RNU7,0.0161290322580645,0.2419354838709677,0.0,0.3548387096774194,0.7547027632194089,1.1419112223779904,0.0,1.2325068067989555
RNU7-83P,0.0089999996125698,-0.137500002980232,0.0829999968409538,1.0,,Pseudogene,RNU7,0.0166666666666666,0.2166666666666666,0.0166666666666666,0.35,0.7798595219933893,1.0226449391518448,2.3469770935035674,1.2156998957971517
RNU7-84P,0.0379999987781048,0.0640000030398369,0.0589999984949827,5.0,2.9,Pseudogene,RNU7,0.0,0.1290322580645161,0.0,0.2580645161290322,0.0,0.6090193186015949,0.0,0.8963685867628769
RNU7-85P,0.0040000001899898,-0.172999992966652,0.0070000002160668,2.0,0.55,Pseudogene,RNU7,0.0317460317460317,0.2698412698412698,0.0158730158730158,0.3015873015873015,1.4854467085588363,1.273623733742224,2.235216279527207,1.0475418603240765
RNU7-86P,0.283000007271767,0.279000014066696,0.773000001907349,2.0,,Pseudogene,RNU7,0.0,0.096,0.0,0.244,0.0,0.4531103730395865,0.0,0.8475164987843001
RNU7-87P,0.0010000000474974,-0.200499996542931,0.0299999993294477,3.0,0.0,Pseudogene,RNU7,0.064516129032258,0.4032258064516129,0.0161290322580645,0.4193548387096774,3.0188110528776355,1.903185370629984,2.2712681550034524,1.456598953489675
RNU7-88P,0.025000000372529,0.30799999833107,0.754999995231628,0.0,0.0,Pseudogene,RNU7,0.0158730158730158,0.1904761904761904,0.0158730158730158,0.2857142857142857,0.7427233542794183,0.8990285179356876,2.235216279527207,0.9924080782017566
RNU7-89P,0.0109999999403954,-0.25900000333786,0.0464999992400408,0.0,,Pseudogene,RNU7,0.0161290322580645,0.2419354838709677,0.0161290322580645,0.3064516129032258,0.7547027632194089,1.1419112223779904,2.2712681550034524,1.0644376967809164
RNU7-8P,0.601999998092651,0.252999991178513,0.0489999987185001,3.0,0.0,Pseudogene,RNU7,0.0,0.2258064516129032,0.0,0.3387096774193548,0.0,1.065783807552791,0.0,1.1764837701262758
RNU7-90P,0.118000000715256,0.140000000596046,0.524999976158142,1.0,0.0,Pseudogene,RNU7,0.0483870967741935,0.2580645161290322,0.0,0.3870967741935484,2.2641082896582265,1.2180386372031895,0.0,1.3445528801443154
RNU7-92P,0.0080000003799796,-0.033500000834465,0.0410000011324883,0.0,0.0,Pseudogene,RNU7,0.0526315789473684,0.3157894736842105,0.0131578947368421,0.3684210526315789,2.4627142799791235,1.4904946481565349,1.852876652765974,1.279684100839107
RNU7-93P,0.328999996185303,-0.168999999761581,0.310000002384186,0.0,0.0,Pseudogene,RNU7,0.0,0.2131147540983606,0.0,0.4426229508196721,0.0,1.0058802680182075,0.0,1.537419071968295
RNU7-94P,0.0439999997615814,0.347000002861023,0.0439999997615814,0.0,0.0,Pseudogene,RNU7,0.0317460317460317,0.1269841269841269,0.0317460317460317,0.2698412698412698,1.4854467085588363,0.5993523452904584,4.470432559054414,0.9372742960794368
RNU7-95P,0.0209999997168779,-0.0024999999441206,0.432499991729856,7.0,0.0,Pseudogene,RNU7,0.03125,0.25,0.0,0.3125,1.462236603737605,1.17997492979059,0.0,1.0854463355331714
RNU7-96P,0.0255000004544854,0.30799999833107,0.0025000001769512,10.0,4.76,Pseudogene,RNU7,0.015625,0.203125,0.015625,0.25,0.7311183018688024,0.9587296304548544,2.2002910251595944,0.868357068426537
RNU7-97P,0.0379999987781048,0.319000005722046,0.74099999666214,4.0,0.0,Pseudogene,RNU7,0.0161290322580645,0.1774193548387097,0.0161290322580645,0.2741935483870967,0.7547027632194089,0.8374015630771929,2.2712681550034524,0.9523916234355566
RNU7-99P,0.0040000001899898,0.185000006109476,0.0445000007748604,1.0,0.0,Pseudogene,RNU7,0.0806451612903225,0.4838709677419355,0.0,0.532258064516129,3.773513816097045,2.2838224447559807,0.0,1.8487602101984333
RNU7-9P,0.003000000026077,-0.0399999991059303,-0.0219999998807907,1.0,0.0,Pseudogene,RNU7,0.0,0.1290322580645161,0.0,0.2096774193548387,0.0,0.6090193186015949,0.0,0.7282994767448375
RN7SK,0.0209999997168779,0.194999992847443,-0.0040000001899898,9.0,344.31,Functional,RN7SK,0.0213414634146341,0.8932926829268293,0.0,0.9573170731707316,0.9986006074305596,4.216251883276133,0.0,3.3251721888528367
RN7SKP1,0.0570000000298023,0.211999997496605,0.347000002861023,70.0,0.16,Pseudogene,RN7SK,0.0586319218241042,0.260586319218241,0.019543973941368,0.3485342019543974,2.7434797516379814,1.2299412948957291,2.7521555493852903,1.2106085514220124
RN7SKP10,0.0040000001899898,0.239999994635582,-0.028999999165535,2.0,0.0,Pseudogene,RN7SK,0.0338461538461538,0.2923076923076923,0.0061538461538461,0.3969230769230769,1.583714721586575,1.3796629948320749,0.8665761576013171,1.3786838378710558
RN7SKP100,0.0089999996125698,0.281000003218651,0.0360000003129244,1.0,0.0,Pseudogene,RN7SK,0.0352112676056338,0.2676056338028169,0.0070422535211267,0.3450704225352112,1.647590539422653,1.263071755832181,0.9916804620437608,1.1985773620535298
RN7SKP101,0.0525000002235174,0.173499993979931,0.0270000007003546,0.0,0.0,Pseudogene,RN7SK,0.025,0.265625,0.003125,0.3625,1.169789282990084,1.253723362902502,0.4400582050319189,1.2591177492184786
RN7SKP102,0.0120000001043081,0.214000001549721,0.46000000834465,0.0,1.53,Pseudogene,RN7SK,0.0666666666666666,0.3111111111111111,0.0095238095238095,0.3206349206349206,3.119438087973557,1.4684132459616233,1.3411297677163243,1.1137023988708603
RN7SKP103,0.0040000001899898,0.0425000004470348,0.0080000003799796,1.0,5.1,Pseudogene,RN7SK,0.015625,0.228125,0.003125,0.246875,0.7311183018688024,1.0767271234339133,0.4400582050319189,0.8575026050712053
RN7SKP104,0.0219999998807907,0.034000001847744,-0.111000001430511,1.0,0.0,Pseudogene,RN7SK,0.0365853658536585,0.1676829268292683,0.0060975609756097,0.2926829268292683,1.7118867555952446,0.791446599249786,0.8586501561598417,1.016613153279848
RN7SKP105,0.0010000000474974,-0.0830000005662441,-0.201499998569489,2.0,0.0,Pseudogene,RN7SK,0.0318471337579617,0.2229299363057325,0.0095541401273885,0.232484076433121,1.4901774305606164,1.0522069437623096,1.3454008816262488,0.8075167642692638
RN7SKP106,0.0075000002980232,0.305000007152557,0.0070000002160668,11.0,3.45,Pseudogene,RN7SK,0.0404411764705882,0.2463235294117647,0.0110294117647058,0.3492647058823529,1.8923061930721945,1.1626223572936696,1.553146605995008,1.2131459044194266
RN7SKP107,0.0049999998882412,0.0049999998882412,0.0489999987185001,1.0,0.0,Pseudogene,RN7SK,0.0482758620689655,0.2103448275862069,0.0137931034482758,0.3344827586206896,2.2589034430153343,0.992806492651393,1.942325870485711,1.1618018708603324
RN7SKP108,0.003000000026077,0.300499990582466,0.0040000001899898,1.0,0.06,Pseudogene,RN7SK,0.0396341463414634,0.2408536585365853,0.0060975609756097,0.3567073170731707,1.854543985228181,1.1368051152860563,0.8586501561598417,1.238997280559815
RN7SKP109,0.0049999998882412,0.211999997496605,-0.0509999990463257,1.0,0.0,Pseudogene,RN7SK,0.0348101265822784,0.240506329113924,0.0094936708860759,0.379746835443038,1.628820520619104,1.1351657552415804,1.336885686172918,1.319023395078284
RN7SKP11,0.0080000003799796,0.305000007152557,0.0350000001490116,5.0,3.86,Pseudogene,RN7SK,0.0452961672473867,0.2578397212543554,0.0069686411149825,0.3414634146341463,2.119478840260779,1.2169776279373332,0.9813144641826762,1.1860486788264897
RN7SKP110,0.0080000003799796,-0.034000001847744,0.19200000166893,5.0,4.49,Pseudogene,RN7SK,0.0245614035087719,0.2,0.0035087719298245,0.3157894736842105,1.1492666639902578,0.943979943832472,0.4941004407375931,1.0968720864335204
RN7SKP111,0.0089999996125698,0.211999997496605,0.448000013828278,0.0,0.22,Pseudogene,RN7SK,0.047970479704797,0.2952029520295203,0.014760147601476,0.5129151291512916,2.2446141223425964,1.3933283303800326,2.078503699043749,1.7815739116057367
RN7SKP112,0.017000000923872,0.211999997496605,0.444000005722046,2.0,0.69,Pseudogene,RN7SK,0.0188679245283018,0.1981132075471698,0.0031446540880503,0.2358490566037736,0.8828598362189312,0.9350744726642412,0.4428258666987863,0.8192047815344689
RN7SKP113,0.0189999993890524,0.207000002264977,0.453999996185303,7.0,0.0,Pseudogene,RN7SK,0.0271186440677966,0.2644067796610169,0.0067796610169491,0.2372881355932203,1.2689239679892437,1.247973485066658,0.9547025465099256,0.8242033191845097
RN7SKP114,0.0140000004321337,-0.195999994874001,0.0469999983906746,4.0,0.28,Pseudogene,RN7SK,0.039426523297491,0.2616487455197133,0.003584229390681,0.4086021505376344,1.844828976758555,1.2349558404976786,0.5047262566674339,1.419250262374555
RN7SKP115,0.0080000003799796,0.305000007152557,0.0350000001490116,5.0,2.73,Pseudogene,RN7SK,0.028391167192429,0.2460567823343848,0.0031545741324921,0.3753943217665615,1.3284673245313254,1.161363337838057,0.4442227937230726,1.303905251012718
RN7SKP116,0.003000000026077,0.0430000014603138,-0.0769999995827675,33.0,5.29,Pseudogene,RN7SK,0.0250783699059561,0.1849529780564263,0.006269592476489,0.3166144200626959,1.17345633403394,0.8729595091867688,0.8828753956753231,1.0997374785088432
RN7SKP117,0.003000000026077,0.30799999833107,-0.0040000001899898,0.0,0.05,Pseudogene,RN7SK,0.0492424242424242,0.3371212121212121,0.0151515151515151,0.428030303030303,2.304130405889559,1.5911783144145837,2.133615539548697,1.486732556548465
RN7SKP118,0.0650000013411045,0.266999989748001,0.791000008583069,7.0,1.19,Pseudogene,RN7SK,0.0333333333333333,0.2151515151515151,0.009090909090909,0.3757575757575757,1.5597190439867783,1.0154935759409929,1.2801693237292184,1.3051669876956435
RN7SKP119,0.003000000026077,-0.10700000077486,0.0450000017881393,3.0,0.46,Pseudogene,RN7SK,0.0549450549450549,0.3186813186813186,0.0073260073260073,0.4395604395604395,2.5709654571210634,1.5041438665462463,1.031638282858711,1.5267816587719332
RN7SKP12,0.0869999974966049,0.734000027179718,0.175999999046326,1.0,0.0,Pseudogene,RN7SK,0.0489510489510489,0.1958041958041958,0.0139860139860139,0.1888111888111888,2.290496498162402,0.9241761687870356,1.9694912672757208,0.6558221216088531
RN7SKP120,0.0160000007599592,0.30799999833107,0.0450000017881393,0.0,0.0,Pseudogene,RN7SK,0.0439882697947214,0.3049853372434017,0.0058651026392961,0.4486803519061583,2.0582802633256607,1.4395002076037695,0.825915692728528,1.5584590201672746
RN7SKP121,0.0049999998882412,-0.164000004529953,0.006000000052154,2.0,0.0,Pseudogene,RN7SK,0.0327868852459016,0.3311475409836065,0.0065573770491803,0.4491803278688525,1.5341498793312576,1.5629831856898306,0.9234008236735348,1.56019565081227
RN7SKP122,0.0070000002160668,-0.0449999999254942,0.0010000000474974,1.0,0.0,Pseudogene,RN7SK,0.0236486486486486,0.2466216216216216,0.0101351351351351,0.3445945945945945,1.1065574298554848,1.1640293226312577,1.427215800103521,1.1969246078311726
RN7SKP123,0.0869999974966049,0.734000027179718,0.175999999046326,1.0,0.0,Pseudogene,RN7SK,0.0274914089347079,0.2061855670103092,0.0068728522336769,0.2268041237113402,1.2863662218447658,0.9731751998272908,0.9678256055684812,0.7877878558921161
RN7SKP124,0.0315000005066395,0.284000009298325,0.0455000009387732,3.0,3.12,Pseudogene,RN7SK,0.0351906158357771,0.3108504398826979,0.0146627565982404,0.3167155425219941,1.6466242106605289,1.4671829039038422,2.06478923182132,1.1000887201180762
RN7SKP125,0.0125000001862645,-0.113000001758337,0.0080000003799796,1.0,0.0,Pseudogene,RN7SK,0.0364238410596026,0.2748344370860927,0.0066225165562913,0.390728476821192,1.7043287566742942,1.2971909824187944,0.9325736795378412,1.3571673387328658
RN7SKP126,0.006000000052154,-0.0749999992549419,0.0080000003799796,1.0,0.23,Pseudogene,RN7SK,0.0433333333333333,0.22,0.0033333333333333,0.1866666666666666,2.027634757182812,1.0383779382157192,0.4693954187007135,0.648373277758481
RN7SKP127,0.0160000007599592,0.30799999833107,-0.0149999996647239,11.0,1.2,Pseudogene,RN7SK,0.019774011299435,0.2175141242937853,0.0,0.3672316384180791,0.9252570599921568,1.026644854168084,0.0,1.2755527558807889
RN7SKP128,0.006000000052154,-0.0649999976158142,0.0219999998807907,1.0,0.08,Pseudogene,RN7SK,0.0165016501650165,0.2079207920792079,0.0,0.3168316831683168,0.772138140587514,0.9813652881426688,0.0,1.10049212632274
RN7SKP129,0.418000012636185,0.214000001549721,0.439999997615814,4.0,0.0,Pseudogene,RN7SK,0.0234113712374581,0.2207357859531772,0.0033444816053511,0.3578595317725752,1.0954548469472356,1.0418507741294842,0.4709653030441941,1.2429994156741064
RN7SKP13,0.0040000001899898,-0.0810000002384186,-0.0120000001043081,2.0,0.0,Pseudogene,RN7SK,0.040983606557377,0.2049180327868852,0.0122950819672131,0.2090163934426229,1.917687349164072,0.9671925654021232,1.7313765443878777,0.7260034506516949
RN7SKP130,0.0070000002160668,0.303999990224838,0.0270000007003546,4.0,0.74,Pseudogene,RN7SK,0.0498338870431893,0.2724252491694352,0.0099667774086378,0.3720930232558139,2.331805879714453,1.2858198570475532,1.403507896447316,1.2924384274255434
RN7SKP131,0.0604999996721745,0.322500005364418,0.0469999983906746,1.0,0.48,Pseudogene,RN7SK,0.0,0.1362126245847176,0.0099667774086378,0.1594684385382059,0.0,0.6429099285237766,1.403507896447316,0.5539021831823757
RN7SKP132,0.0040000001899898,-0.0810000002384186,-0.0120000001043081,2.0,0.0,Pseudogene,RN7SK,0.0336538461538461,0.2596153846153846,0.0048076923076923,0.3605769230769231,1.5747163424866513,1.225358580936382,0.6770126231260291,1.2524380794613514
RN7SKP133,0.0065000001341104,0.305000007152557,0.0079999999143183,1.0,0.58,Pseudogene,RN7SK,0.0441176470588235,0.2764705882352941,0.0147058823529411,0.3617647058823529,2.0643340288060306,1.304913451768417,2.070862141326677,1.2565637578407536
RN7SKP134,0.0149999996647239,-0.127000004053116,0.0070000002160668,2.0,2.31,Pseudogene,RN7SK,0.0446096654275092,0.2267657992565055,0.0148698884758364,0.3605947955390334,2.087356341394945,1.070311832226409,2.0939572581444468,1.2525001581765665
RN7SKP135,0.0040000001899898,-0.162000000476837,-0.115000002086163,0.0,0.0,Pseudogene,RN7SK,0.0364372469635627,0.2186234817813765,0.0040485829959514,0.3603238866396761,1.7049560399855472,1.0318809102622164,0.5701158931587613,1.25155917554594
RN7SKP136,0.006000000052154,0.208499997854233,0.0265000006183982,5.0,0.0,Pseudogene,RN7SK,0.0266666666666666,0.2733333333333333,0.0133333333333333,0.3633333333333333,1.247775235189423,1.2901059232377117,1.877581674802854,1.2620122727799006
RN7SKP137,0.006000000052154,-0.0439999997615814,0.046000000089407,4.0,3.35,Pseudogene,RN7SK,0.0260586319218241,0.260586319218241,0.0,0.3648208469055374,1.2193243340613251,1.2299412948957291,0.0,1.267179044479116
RN7SKP139,0.006000000052154,0.305000007152557,0.0230000000447035,1.0,1.14,Pseudogene,RN7SK,0.0341296928327645,0.2218430034129692,0.0034129692832764,0.3481228668941979,1.5969819563004557,1.0470767295070085,0.480609643720867,1.2091798085939491
RN7SKP14,0.006000000052154,0.30799999833107,0.0240000002086162,1.0,0.0,Pseudogene,RN7SK,0.0273556231003039,0.21580547112462,0.0121580547112462,0.3434650455927052,1.2800125892900611,1.018580182554795,1.7120805545314777,1.1930012003914734
RN7SKP140,0.151500001549721,0.277999997138977,0.178999997675419,6.0,0.0,Pseudogene,RN7SK,0.0246478873239436,0.1936619718309859,0.0,0.2676056338028169,1.1533133775958573,0.9140650864574992,0.0,0.9295089746537578
RN7SKP141,0.0040000001899898,0.037499999627471,0.113500002771616,1.0,0.0,Pseudogene,RN7SK,0.0325443786982248,0.2159763313609467,0.0029585798816568,0.1982248520710059,1.5228026169101685,1.0193866257362494,0.4166231526929409,0.6885198057346507
RN7SKP142,0.0109999999403954,0.28099998831749,0.0255000004544854,0.0,0.15,Pseudogene,RN7SK,0.0335365853658536,0.2682926829268293,0.0060975609756097,0.3932926829268293,1.5692295259623077,1.2663145587996576,0.8586501561598417,1.3660739247197962
RN7SKP143,0.006000000052154,0.30799999833107,0.0240000002086162,1.0,0.0,Pseudogene,RN7SK,0.0451612903225806,0.232258064516129,0.0096774193548387,0.3483870967741935,2.113167737014345,1.0962347734828708,1.3627608930020714,1.2100975921298838
