"gene_name","gene_group","chromosome","start","end","gene_length","flank_length","snp_count_1000genomes","snp_density_1000genomes","flank_count_1000genomes","flank_density_1000genomes","enrichment_1000genomes","snp_count_gnomad","snp_density_gnomad","flank_count_gnomad","flank_density_gnomad","enrichment_gnomad","snp_count_pangenome","snp_density_pangenome","flank_count_pangenome","flank_density_pangenome","enrichment_pangenome","snp_count_dbsnp","snp_density_dbsnp","flank_count_dbsnp","flank_density_dbsnp","enrichment_dbsnp","intergenic_density_1000genomes","enrichment_intergenic_1000genomes","intergenic_density_gnomad","enrichment_intergenic_gnomad","intergenic_density_pangenome","enrichment_intergenic_pangenome","intergenic_density_dbsnp","enrichment_intergenic_dbsnp","locus_type","gene_type"
"SNORD54","RNU5","chr8",56073835,56073901,67,6699,5,0.0746268656716417,30,0.0044782803403493,16.66417910447761,24,0.3582089552238806,207,0.0309001343484102,11.592472420506164,1,0.0149253731343283,113,0.0168681892819823,0.884823669264298,38,0.5671641791044776,3245,0.4844006568144499,1.170857576524159,0.0213713703515028,3.4919083074330857,0.2118689081338088,1.6907103471626364,0.0071013333333333,2.101770531495732,0.2879,1.97000409553483,"RNA, small nucleolar","functional"
"RNU6-13P","RNU6","chr8",56917084,56917190,107,10699,5,0.0467289719626168,15,0.0014020001869333,33.33021806853583,33,0.308411214953271,293,0.0273857369847649,11.261746036809033,3,0.02803738317757,109,0.010187868025049,2.7520363542827746,43,0.4018691588785046,3902,0.3647069819609309,1.101895984326274,0.0213713703515028,2.1865220242805306,0.2118689081338088,1.455670006844466,0.0071013333333333,3.948185764772356,0.2879,1.3958636987791062,"pseudogene","pseudogene"
"RNU6-596P","RNU6","chr8",57289552,57289649,98,9800,1,0.010204081632653,23,0.0023469387755102,4.3478260869565215,15,0.1530612244897959,213,0.021734693877551,7.042253521126761,0,0.0,88,0.0089795918367346,0.0,29,0.2959183673469387,3863,0.3941836734693877,0.7507118819570282,0.0213713703515028,0.4774650134653403,0.2118689081338088,0.7224336304840348,0.0071013333333333,0.0,0.2879,1.0278512238518194,"pseudogene","pseudogene"
"RNU4-50P","RNU4","chr8",58814412,58814552,141,14099,2,0.0141843971631205,34,0.0024115185474147,5.881935753024614,26,0.1843971631205673,246,0.0174480459607064,10.568356109093004,0,0.0,59,0.0041846939499255,0.0,51,0.3617021276595745,4619,0.3276118873678984,1.104056786722741,0.0213713703515028,0.6637102314837355,0.2118689081338088,0.8703361184271018,0.0071013333333333,0.0,0.2879,1.2563463968724369,"pseudogene","pseudogene"
"RN7SKP97","RN7SK","chr8",61631680,61632012,333,33299,13,0.039039039039039,70,0.002102165230187,18.57087087087088,65,0.1951951951951951,571,0.0171476620919547,11.383195805262355,3,0.009009009009009,185,0.0055557223940658,1.6215729242756272,108,0.3243243243243243,11197,0.3362563440343554,0.9645151090181008,0.0213713703515028,1.8266979794439748,0.2118689081338088,0.9213017469836438,0.0071013333333333,1.268636266758685,0.2879,1.126517277958751,"pseudogene","pseudogene"
"NARS1P2","TRNA","chr8",62110524,62111202,679,67899,28,0.0412371134020618,178,0.0026215408179796,15.73010540947527,139,0.2047128129602356,1420,0.0209134155142196,9.788588230413408,10,0.0147275405007363,679,0.010000147277574,1.4727323600287174,235,0.3460972017673048,23943,0.3526266955330712,0.98148326871312,0.0213713703515028,1.9295493327671485,0.2118689081338088,0.966223948399953,0.0071013333333333,2.07391201193246,0.2879,1.202143806069138,"pseudogene","pseudogene"
"RN7SL135P","RN7SL","chr8",63234634,63234911,278,27800,6,0.0215827338129496,59,0.0021223021582733,10.169491525423728,59,0.2122302158273381,548,0.0197122302158273,10.766423357664234,2,0.0071942446043165,176,0.0063309352517985,1.1363636363636365,99,0.356115107913669,9336,0.3358273381294964,1.0604113110539846,0.0213713703515028,1.009890028480648,0.2118689081338088,1.0017053360812205,0.0071013333333333,1.0130836374835543,0.2879,1.2369402845212545,"pseudogene","pseudogene"
"RN7SKP135","RN7SK","chr8",63609354,63609600,247,24699,9,0.0364372469635627,46,0.001862423579902,19.56442527723992,54,0.2186234817813765,488,0.0197578849346127,11.065125771553728,1,0.0040485829959514,129,0.0052228835175513,0.7751624140853027,89,0.3603238866396761,8517,0.3448317745657719,1.0449265793252742,0.0213713703515028,1.7049560399855472,0.2118689081338088,1.0318809102622164,0.0071013333333333,0.5701158931587613,0.2879,1.25155917554594,"pseudogene","pseudogene"
"TRY-GTA5-1","TRNA","chr8",66113367,66113459,93,9299,4,0.043010752688172,96,0.0103236907194321,4.166218637992832,72,0.7741935483870968,889,0.0956016775997419,8.098116767662107,0,0.0,96,0.0103236907194321,0.0,77,0.8279569892473119,3693,0.3971394773631573,2.084801528028907,0.0213713703515028,2.012540701918424,0.2118689081338088,3.654115911609569,0.0071013333333333,0.0,0.2879,2.87584921586423,"RNA, transfer","functional"
"TRY-GTA5-2","TRNA","chr8",66113988,66114076,89,8899,1,0.0112359550561797,99,0.0111248454882571,1.0099875156054932,54,0.6067415730337079,907,0.1019215642206989,5.953024540713304,0,0.0,103,0.0115743341948533,0.0,56,0.6292134831460674,3616,0.4063377907630071,1.5484985582181563,0.0213713703515028,0.5257479923550938,0.2118689081338088,2.8637593801659267,0.0071013333333333,0.0,0.2879,2.1855279025566774,"RNA, transfer","functional"
"TRA-AGC8-2","TRNA","chr8",66114189,66114261,73,7299,5,0.0684931506849315,95,0.0130154815728181,5.262436914203316,93,1.273972602739726,868,0.118920400054802,10.712818003913894,1,0.0136986301369863,67,0.0091793396355665,1.492332856266612,73,1.0,2922,0.4003288121660501,2.4979466119096507,0.0213713703515028,3.204902145178312,0.2118689081338088,6.013022929891774,0.0071013333333333,1.929022268633069,0.2879,3.473428273706148,"RNA, transfer","functional"
"RNU6-1324P","RNU6","chr8",66501205,66501311,107,10699,2,0.0186915887850467,26,0.0024301336573511,7.691588785046729,21,0.1962616822429906,291,0.0271988036265071,7.215820406590231,0,0.0,74,0.0069165342555379,0.0,35,0.3271028037383177,3631,0.3393775119170016,0.963831698484236,0.0213713703515028,0.8746088097122121,0.2118689081338088,0.926335458901024,0.0071013333333333,0.0,0.2879,1.136168126913226,"pseudogene","pseudogene"
"RNU7-102P","RNU7","chr8",69110513,69110574,62,6200,2,0.032258064516129,9,0.0014516129032258,22.22222222222222,13,0.2096774193548387,123,0.0198387096774193,10.56910569105691,0,0.0,37,0.0059677419354838,0.0,21,0.3387096774193548,2142,0.3454838709677419,0.9803921568627452,0.0213713703515028,1.5094055264388178,0.2118689081338088,0.9896563927275916,0.0071013333333333,0.0,0.2879,1.1764837701262758,"pseudogene","pseudogene"
"TRE-CTC14-1","TRNA","chr8",69160105,69160179,75,7499,3,0.04,21,0.0028003733831177,14.283809523809524,15,0.2,279,0.0372049606614215,5.375627240143369,0,0.0,83,0.0110681424189891,0.0,19,0.2533333333333333,2697,0.359647953060408,0.7043925349153382,0.0213713703515028,1.871662852784134,0.2118689081338088,0.943979943832472,0.0071013333333333,0.0,0.2879,0.8799351626722243,"RNA, transfer","functional"
"RN7SKP29","RN7SK","chr8",69700224,69700495,272,27200,12,0.0441176470588235,81,0.0029779411764705,14.814814814814817,68,0.25,497,0.0182720588235294,13.682092555331993,2,0.0073529411764705,268,0.0098529411764705,0.7462686567164178,97,0.3566176470588235,9224,0.3391176470588235,1.051604509973981,0.0213713703515028,2.0643340288060306,0.2118689081338088,1.17997492979059,0.0071013333333333,1.0354310706633385,0.2879,1.2386858181966778,"pseudogene","pseudogene"
"RN7SL675P","RN7SL","chr8",69922751,69923047,297,29699,7,0.0235690235690235,64,0.0021549547122798,10.937131734006735,67,0.2255892255892256,758,0.0255227448735647,8.83875252081057,3,0.0101010101010101,298,0.0100340078790531,1.006677513388923,103,0.3468013468013468,10440,0.3515269874406546,0.9865568197943676,0.0213713703515028,1.1028316472633788,0.2118689081338088,1.06475852250464,0.0071013333333333,1.4224103596991318,0.2879,1.2045896033391692,"pseudogene","pseudogene"
"RNU1-101P","RNU1","chr8",70077906,70078032,127,12699,3,0.0236220472440944,33,0.0025986298133711,9.090193271295634,21,0.1653543307086614,396,0.0311835577604535,5.30261274158912,1,0.0078740157480314,102,0.0080321285140562,0.9803149606299212,44,0.3464566929133858,4448,0.3502638002992361,0.9891307426499744,0.0213713703515028,1.105312708337087,0.2118689081338088,0.7804558590740911,0.0071013333333333,1.1088080756709766,0.2879,1.2033924727800829,"pseudogene","pseudogene"
"RNY3P14","RNY","chr8",70357347,70357448,102,10200,3,0.0294117647058823,45,0.0044117647058823,6.666666666666667,21,0.2058823529411764,309,0.0302941176470588,6.796116504854369,1,0.0098039215686274,79,0.0077450980392156,1.2658227848101269,37,0.3627450980392157,3402,0.3335294117647059,1.0875955320399764,0.0213713703515028,1.3762226858706867,0.2118689081338088,0.9717440598275446,0.0071013333333333,1.3805747608844514,0.2879,1.2599690796777203,"pseudogene","pseudogene"
"RN7SL203P","RN7SL","chr8",70480192,70480487,296,29600,10,0.0337837837837837,69,0.002331081081081,14.492753623188406,58,0.1959459459459459,545,0.0184121621621621,10.642201834862384,2,0.0067567567567567,254,0.008581081081081,0.7874015748031495,89,0.3006756756756756,10201,0.3446283783783784,0.8724634839721594,0.0213713703515028,1.5807963283649782,0.2118689081338088,0.9248452152412732,0.0071013333333333,0.9514772000690138,0.2879,1.044375393107592,"pseudogene","pseudogene"
"RN7SL19P","RN7SL","chr8",70654578,70654883,306,30600,9,0.0294117647058823,74,0.0024183006535947,12.162162162162163,77,0.2516339869281045,625,0.0204248366013071,12.32,0,0.0,223,0.0072875816993464,0.0,107,0.349673202614379,10324,0.3373856209150326,1.0364199922510655,0.0213713703515028,1.3762226858706867,0.2118689081338088,1.1876871842336658,0.0071013333333333,0.0,0.2879,1.2145647885181627,"pseudogene","pseudogene"
"RNU6-285P","RNU6","chr8",73018945,73019044,100,10000,3,0.03,28,0.0028,10.714285714285714,15,0.15,200,0.02,7.5,1,0.01,71,0.0071,1.408450704225352,33,0.33,3415,0.3415,0.9663250366032212,0.0213713703515028,1.4037471395881005,0.2118689081338088,0.707984957874354,0.0071013333333333,1.4081862561021403,0.2879,1.146231330323029,"pseudogene","pseudogene"
"RN7SL760P","RN7SL","chr8",73833773,73834042,270,27000,15,0.0555555555555555,70,0.0025925925925925,21.428571428571427,77,0.2851851851851852,729,0.027,10.56241426611797,3,0.0111111111111111,227,0.0084074074074074,1.3215859030837005,112,0.4148148148148148,10026,0.3713333333333333,1.1170955515659284,0.0213713703515028,2.599531739977964,0.2118689081338088,1.3460454754648212,0.0071013333333333,1.5646513956690449,0.2879,1.4408295061299576,"pseudogene","pseudogene"
"RNU6-1300P","RNU6","chr8",74048677,74048784,108,10800,7,0.0648148148148148,26,0.0024074074074074,26.92307692307692,27,0.25,268,0.0248148148148148,10.07462686567164,3,0.0277777777777777,57,0.0052777777777777,5.263157894736842,32,0.2962962962962963,3685,0.3412037037037037,0.8683853459972862,0.0213713703515028,3.0327870299742914,0.2118689081338088,1.17997492979059,0.0071013333333333,3.911628489172612,0.2879,1.0291639329499698,"pseudogene","pseudogene"
"RNU6-1197P","RNU6","chr8",74079537,74079643,107,10699,6,0.0560747663551401,28,0.0026170670156089,21.42656875834446,26,0.2429906542056074,212,0.0198149359753247,12.26300476106507,1,0.0093457943925233,107,0.0100009346667912,0.9344920953795092,49,0.4579439252336448,4047,0.37825965043462,1.2106602560105677,0.0213713703515028,2.6238264291366367,0.2118689081338088,1.1468915205441248,0.0071013333333333,1.3160619215907854,0.2879,1.5906353776785165,"pseudogene","pseudogene"
"RNU2-54P","RNU2","chr8",76265543,76265732,190,19000,3,0.0157894736842105,44,0.0023157894736842,6.8181818181818175,52,0.2736842105263158,393,0.0206842105263157,13.231552162849871,0,0.0,188,0.0098947368421052,0.0,69,0.3631578947368421,6936,0.3650526315789473,0.994809688581315,0.0213713703515028,0.7388142839937372,0.2118689081338088,1.2917620284023303,0.0071013333333333,0.0,0.2879,1.2614028993985489,"pseudogene","pseudogene"
"RNU6-1220P","RNU6","chr8",78398515,78398622,108,10800,6,0.0555555555555555,23,0.0021296296296296,26.08695652173913,23,0.2129629629629629,196,0.0181481481481481,11.73469387755102,1,0.0092592592592592,75,0.0069444444444444,1.3333333333333333,36,0.3333333333333333,3746,0.3468518518518518,0.9610250934329952,0.0213713703515028,2.599531739977964,0.2118689081338088,1.005163829080873,0.0071013333333333,1.3038761630575373,0.2879,1.157809424568716,"pseudogene","pseudogene"
"RNU7-85P","RNU7","chr8",79800133,79800195,63,6299,2,0.0317460317460317,12,0.0019050642959199,16.664021164021165,17,0.2698412698412698,104,0.0165105572313065,16.343559218559218,1,0.0158730158730158,38,0.0060327036037466,2.631161236424394,19,0.3015873015873015,1946,0.3089379266550246,0.9762067896703044,0.0213713703515028,1.4854467085588363,0.2118689081338088,1.273623733742224,0.0071013333333333,2.235216279527207,0.2879,1.0475418603240765,"pseudogene","pseudogene"
"RN7SL41P","RN7SL","chr8",80204606,80204902,297,29699,15,0.0505050505050505,83,0.0027947068924879,18.07168066204211,62,0.2087542087542087,601,0.0202363715950032,10.315792422281609,5,0.0168350168350168,347,0.0116838950806424,1.4408736743030692,97,0.3265993265993266,10217,0.3440183171150544,0.9493660957887248,0.0213713703515028,2.36321067270724,0.2118689081338088,0.9852989312729504,0.0071013333333333,2.370683932831886,0.2879,1.1344193351834897,"pseudogene","pseudogene"
"RNU6-1213P","RNU6","chr8",80405516,80405609,94,9400,1,0.0106382978723404,30,0.0031914893617021,3.333333333333333,41,0.4361702127659574,489,0.0520212765957446,8.384458077709612,0,0.0,135,0.0143617021276595,0.0,47,0.5,3585,0.3813829787234042,1.311018131101813,0.0213713703515028,0.4977826736128016,0.2118689081338088,2.058679664741029,0.0071013333333333,0.0,0.2879,1.736714136853074,"pseudogene","pseudogene"
"RNU7-174P","RNU7","chr8",80560567,80560625,59,5899,2,0.0338983050847457,13,0.0022037633497202,15.38200782268579,18,0.3050847457627119,174,0.0294965248347177,10.343074225599066,0,0.0,33,0.0055941685031361,0.0,19,0.3220338983050847,2022,0.3427699610103407,0.9395044342738352,0.0213713703515028,1.5861549599865543,0.2118689081338088,1.439969405846144,0.0071013333333333,0.0,0.2879,1.1185616474646918,"pseudogene","pseudogene"
"RNU2-71P","RNU2","chr8",80585585,80585773,189,18899,3,0.0158730158730158,40,0.0021165141012752,7.499603174603173,59,0.3121693121693121,369,0.0195248425842637,15.988313904303062,0,0.0,141,0.007460712206995,0.0,63,0.3333333333333333,6439,0.3407058574527752,0.9783610291453124,0.0213713703515028,0.7427233542794183,0.2118689081338088,1.4734078488390436,0.0071013333333333,0.0,0.2879,1.157809424568716,"pseudogene","pseudogene"
"RN7SL107P","RN7SL","chr8",80613544,80613826,283,28299,7,0.0247349823321554,50,0.0017668468850489,13.999505300353356,92,0.3250883392226148,526,0.0185872292307148,17.489876257910222,2,0.0070671378091872,215,0.0075974416057104,0.93019968773112,95,0.3356890459363957,9648,0.3409307749390438,0.984625239526748,0.0213713703515028,1.157388689884182,0.2118689081338088,1.5343843609997778,0.0071013333333333,0.9951846332877315,0.2879,1.165991823328919,"pseudogene","pseudogene"
"RNU11-6P","RNU11","chr8",80749561,80749693,133,13299,6,0.0451127819548872,31,0.0023310023310023,19.35338345864661,28,0.2105263157894736,305,0.0229340551921197,9.179637618636756,1,0.0075187969924812,56,0.0042108429205203,1.785580021482277,43,0.3233082706766917,4390,0.3301000075193623,0.97942521451693,0.0213713703515028,2.1108979542678203,0.2118689081338088,0.9936630987710232,0.0071013333333333,1.0587866587234138,0.2879,1.1229880884914614,"pseudogene","pseudogene"
"RN7SL308P","RN7SL","chr8",80776666,80776962,297,29699,8,0.0269360269360269,65,0.0021886258796592,12.307277907277909,62,0.2087542087542087,561,0.0188895248998282,11.051321293745536,3,0.0101010101010101,118,0.003973197750766,2.5422872795754152,101,0.3400673400673401,9783,0.3294050304724065,1.032368387269747,0.0213713703515028,1.2603790254438614,0.2118689081338088,0.9852989312729504,0.0071013333333333,1.4224103596991318,0.2879,1.1811995139539426,"pseudogene","pseudogene"
"RNU6-1040P","RNU6","chr8",84665759,84665865,107,10699,2,0.0186915887850467,32,0.0029909337321244,6.249415887850467,32,0.2990654205607476,277,0.0258902701187026,11.55126691183913,0,0.0,66,0.0061688008225067,0.0,39,0.3644859813084112,4012,0.3749883166651089,0.971992899805257,0.0213713703515028,0.8746088097122121,0.2118689081338088,1.411558794515846,0.0071013333333333,0.0,0.2879,1.266015912846166,"pseudogene","pseudogene"
"IARS2P1","TRNA","chr8",87598462,87601634,3173,317299,91,0.0286794831389851,829,0.0026126776321387,10.977046224990184,716,0.2256539552473999,7263,0.0228900815949624,9.858154253895735,14,0.0044122281752284,2425,0.007642633604266,0.5773177681533298,1143,0.3602269145918689,119837,0.3776784673131652,0.9537925663449972,0.0213713703515028,1.3419580807071871,0.2118689081338088,1.0650640400000786,0.0071013333333333,0.6213239075143386,0.2879,1.2512223500933273,"pseudogene","pseudogene"
"RNU6-925P","RNU6","chr8",89900721,89900824,104,10400,2,0.0192307692307692,18,0.0017307692307692,11.11111111111111,25,0.2403846153846154,253,0.024326923076923,9.881422924901187,0,0.0,72,0.0069230769230769,0.0,35,0.3365384615384615,3888,0.3738461538461538,0.9002057613168726,0.0213713703515028,0.8998379099923722,0.2118689081338088,1.1345912786447985,0.0071013333333333,0.0,0.2879,1.1689422074972615,"pseudogene","pseudogene"
"RN7SKP231","RN7SK","chr8",91594965,91595241,277,27699,6,0.0216606498194945,51,0.0018412217047546,11.764281163729027,54,0.1949458483754512,531,0.0191703671612693,10.16912439576577,2,0.0072202166064981,182,0.0065706343189284,1.098861427381283,93,0.335740072202166,9432,0.3405177082205133,0.9859694932069336,0.0213713703515028,1.0135358408578343,0.2118689081338088,0.9201248549991604,0.0071013333333333,1.0167409791351194,0.2879,1.166169059403147,"pseudogene","pseudogene"
"RNU6-1209P","RNU6","chr8",95055214,95055320,107,10699,0,0.0,25,0.0023366669782222,0.0,15,0.1401869158878504,175,0.0163566688475558,8.570627503337784,0,0.0,88,0.0082250677633423,0.0,31,0.2897196261682243,3576,0.3342368445649126,0.8668093625206464,0.0213713703515028,0.0,0.2118689081338088,0.6616681849293028,0.0071013333333333,0.0,0.2879,1.006320340980286,"pseudogene","pseudogene"
"TRS-AGA2-5","TRNA","chr8",95269657,95269738,82,8200,4,0.048780487804878,58,0.0070731707317073,6.896551724137932,90,1.0975609756097562,337,0.0410975609756097,26.70623145400593,0,0.0,114,0.0139024390243902,0.0,83,1.0121951219512195,3230,0.3939024390243902,2.569659442724458,0.0213713703515028,2.282515674126993,0.2118689081338088,5.180377740544055,0.0071013333333333,0.0,0.2879,3.5157871550928084,"RNA, transfer","functional"
"RNU6-690P","RNU6","chr8",95599114,95599219,106,10600,4,0.0377358490566037,22,0.0020754716981132,18.18181818181818,17,0.160377358490566,200,0.0188679245283018,8.5,1,0.0094339622641509,92,0.0086792452830188,1.0869565217391304,30,0.2830188679245283,3874,0.3654716981132075,0.7743933918430562,0.0213713703515028,1.7657196724378623,0.2118689081338088,0.7569650492996237,0.0071013333333333,1.3284776000963587,0.2879,0.9830457378413626,"pseudogene","pseudogene"
"RNU6-1172P","RNU6","chr8",96431054,96431160,107,10699,6,0.0560747663551401,29,0.0027105336947378,20.68772155978085,14,0.1308411214953271,191,0.017852135713618,7.329157899887457,1,0.0093457943925233,54,0.00504720067296,1.8516787815853235,25,0.2336448598130841,3399,0.3176932423590989,0.7354417049544534,0.0213713703515028,2.6238264291366367,0.2118689081338088,0.6175569726006825,0.0071013333333333,1.3160619215907854,0.2879,0.8115486620808757,"pseudogene","pseudogene"
"SNORA72","RNU7","chr8",98042086,98042217,132,13200,7,0.053030303030303,45,0.0034090909090909,15.555555555555555,27,0.2045454545454545,368,0.0278787878787878,7.336956521739131,1,0.0075757575757575,136,0.0103030303030303,0.7352941176470588,58,0.4393939393939394,5527,0.4187121212121212,1.0493938845666728,0.0213713703515028,2.4813712063426023,0.2118689081338088,0.9654340334650284,0.0071013333333333,1.0668077697743488,0.2879,1.526203332386035,"RNA, small nucleolar","functional"
"RNU6-703P","RNU6","chr8",98048856,98048962,107,10699,7,0.0654205607476635,28,0.0026170670156089,24.997663551401867,112,1.0467289719626167,252,0.0235536031404804,44.440290758047766,4,0.0373831775700934,117,0.0109356014580801,3.4184839044652127,54,0.5046728971962616,4698,0.4391064585475278,1.1493178644322697,0.0213713703515028,3.0611308339927423,0.2118689081338088,4.94045578080546,0.0071013333333333,5.2642476863631416,0.2879,1.7529451100946911,"pseudogene","pseudogene"
"TRUND-NNN2-1","TRNA","chr8",98141234,98141302,69,6899,2,0.0289855072463768,19,0.0027540223220756,10.524790236460715,6,0.0869565217391304,123,0.0178286708218582,4.87734181689643,0,0.0,64,0.0092767067690969,0.0,13,0.1884057971014492,2237,0.3242498912885925,0.5810512267335264,0.0213713703515028,1.3562774295537203,0.2118689081338088,0.4104260625358574,0.0071013333333333,0.0,0.2879,0.6544140225823177,"RNA, transfer","functional"
"RNU6-914P","RNU6","chr8",98192205,98192313,109,10899,4,0.036697247706422,24,0.0022020368841178,16.6651376146789,17,0.1559633027522936,181,0.0166070281677218,9.391403517664353,0,0.0,89,0.0081658867786035,0.0,31,0.2844036697247706,3436,0.3152582805761996,0.9021291025408252,0.0213713703515028,1.7171218832881965,0.2118689081338088,0.7361311488601846,0.0071013333333333,0.0,0.2879,0.9878557475678036,"pseudogene","pseudogene"
"RNU6-748P","RNU6","chr8",98462944,98463050,107,10699,4,0.0373831775700934,32,0.0029909337321244,12.498831775700934,39,0.3644859813084112,198,0.0185064024675203,19.69512885868026,1,0.0093457943925233,49,0.0045798672773156,2.040625596032805,47,0.4392523364485981,3519,0.3289092438545658,1.3354818833940187,0.0213713703515028,1.7492176194244242,0.2118689081338088,1.7203372808161872,0.0071013333333333,1.3160619215907854,0.2879,1.5257114847120463,"pseudogene","pseudogene"
"RN7SKP85","RN7SK","chr8",98921233,98921550,318,31800,16,0.050314465408805,69,0.0021698113207547,23.188405797101453,115,0.3616352201257861,567,0.0178301886792452,20.282186948853614,1,0.0031446540880503,171,0.005377358490566,0.5847953216374269,125,0.3930817610062893,10893,0.3425471698113208,1.1475259340861104,0.0213713703515028,2.354292896583817,0.2118689081338088,1.7068819739109162,0.0071013333333333,0.4428258666987863,0.2879,1.3653413025574483,"pseudogene","pseudogene"
"RN7SL350P","RN7SL","chr8",99613783,99614081,299,29899,7,0.0234113712374581,71,0.0023746613599117,9.858825191954402,57,0.1906354515050167,660,0.0220743168667848,8.636074794770447,1,0.0033444816053511,174,0.005819592628516,0.5746934225195094,101,0.3377926421404682,10059,0.3364326566105889,1.0040423707483703,0.0213713703515028,1.0954548469472356,0.2118689081338088,0.8997802140209182,0.0071013333333333,0.4709653030441941,0.2879,1.1732985138606051,"pseudogene","pseudogene"
"RNU6-1092P","RNU6","chr8",100683488,100683574,87,8699,3,0.0344827586206896,36,0.0041384067134153,8.332375478927203,27,0.3103448275862069,280,0.0321876077710081,9.641748768472906,1,0.0114942528735632,123,0.0141395562708357,0.8129146808709466,28,0.3218390804597701,3176,0.365099436716864,0.8815107559570341,0.0213713703515028,1.6135024592966674,0.2118689081338088,1.464796464567629,0.0071013333333333,1.6186048920714258,0.2879,1.1178849616525537,"pseudogene","pseudogene"
"RNU6ATAC41P","RNU6ATAC","chr8",100739802,100739927,126,12600,4,0.0317460317460317,20,0.0015873015873015,20.0,29,0.2301587301587301,384,0.0304761904761904,7.552083333333333,2,0.0158730158730158,117,0.0092857142857142,1.709401709401709,37,0.2936507936507936,4341,0.3445238095238095,0.8523381709283576,0.0213713703515028,1.4854467085588363,0.2118689081338088,1.0863261258389558,0.0071013333333333,2.235216279527207,0.2879,1.0199749692629163,"pseudogene","pseudogene"
"RNU4-83P","RNU4","chr8",100831728,100831860,133,13299,4,0.0300751879699248,40,0.0030077449432288,9.999248120300752,30,0.225563909774436,293,0.022031731709151,10.238138007133877,1,0.0075187969924812,165,0.0124069478908188,0.6060150375939849,46,0.3458646616541353,4721,0.3549890969245808,0.9742965760089696,0.0213713703515028,1.4072653028452136,0.2118689081338088,1.0646390343975247,0.0071013333333333,1.0587866587234138,0.2879,1.2013360946652842,"pseudogene","pseudogene"
"RN7SL685P","RN7SL","chr8",100957883,100958180,298,29800,9,0.0302013422818791,109,0.0036577181208053,8.256880733944955,78,0.261744966442953,781,0.0262080536912751,9.98719590268886,5,0.0167785234899328,306,0.0102684563758389,1.6339869281045751,110,0.3691275167785235,11524,0.3867114093959731,0.9545296771954184,0.0213713703515028,1.4131682613303027,0.2118689081338088,1.2354099936062557,0.0071013333333333,2.362728617621041,0.2879,1.282137953381464,"pseudogene","pseudogene"
"RN7SKP249","RN7SK","chr8",101137959,101138313,355,35499,11,0.0309859154929577,92,0.0025916222992196,11.956184935701163,91,0.2563380281690141,862,0.0242823741513845,10.556547171661055,3,0.0084507042253521,328,0.0092396968928702,0.9146083819993128,128,0.3605633802816901,12652,0.3564044057579086,1.0116692567672874,0.0213713703515028,1.449879674691935,0.2118689081338088,1.2098897871655627,0.0071013333333333,1.190016554452513,0.2879,1.2523910395334843,"pseudogene","pseudogene"
"RNU7-67P","RNU7","chr8",101307367,101307428,62,6200,2,0.032258064516129,24,0.0038709677419354,8.333333333333334,26,0.4193548387096774,249,0.0401612903225806,10.441767068273093,1,0.0161290322580645,57,0.0091935483870967,1.7543859649122806,24,0.3870967741935484,2097,0.3382258064516129,1.1444921316165952,0.0213713703515028,1.5094055264388178,0.2118689081338088,1.9793127854551835,0.0071013333333333,2.2712681550034524,0.2879,1.3445528801443154,"pseudogene","pseudogene"
"RN7SL563P","RN7SL","chr8",101397636,101397933,298,29800,16,0.0536912751677852,86,0.0028859060402684,18.6046511627907,77,0.2583892617449664,649,0.0217785234899328,11.864406779661016,5,0.0167785234899328,240,0.0080536912751677,2.083333333333333,109,0.3657718120805369,10366,0.3478523489932886,1.0515145668531738,0.0213713703515028,2.5122991312538714,0.2118689081338088,1.2195714039446368,0.0071013333333333,2.362728617621041,0.2879,1.270482153805269,"pseudogene","pseudogene"
"RNU6ATAC8P","RNU6ATAC","chr8",102421197,102421322,126,12600,3,0.0238095238095238,20,0.0015873015873015,15.0,25,0.1984126984126984,525,0.0416666666666666,4.761904761904762,1,0.0079365079365079,95,0.0075396825396825,1.0526315789473684,37,0.2936507936507936,4333,0.3438888888888889,0.8539118393722593,0.0213713703515028,1.1140850314191273,0.2118689081338088,0.9364880395163412,0.0071013333333333,1.1176081397636035,0.2879,1.0199749692629163,"pseudogene","pseudogene"
"RNU6-1224P","RNU6","chr8",102533241,102533339,99,9899,0,0.0,36,0.0036367309829275,0.0,11,0.1111111111111111,183,0.0184867158298818,6.010321797207043,0,0.0,96,0.0096979492878068,0.0,25,0.2525252525252525,3363,0.3397312859884837,0.7433087941562518,0.0213713703515028,0.0,0.2118689081338088,0.5244333021291511,0.0071013333333333,0.0,0.2879,0.877128351945997,"pseudogene","pseudogene"
"RNU6-1011P","RNU6","chr8",103384961,103385067,107,10699,2,0.0186915887850467,27,0.00252360033648,7.406715126341294,29,0.2710280373831775,212,0.0198149359753247,13.677966848880269,0,0.0,92,0.0085989344798579,0.0,45,0.4205607476635514,3676,0.3435835124778016,1.2240422848891013,0.0213713703515028,0.8746088097122121,0.2118689081338088,1.2792251575299851,0.0071013333333333,0.0,0.2879,1.4607875917455764,"pseudogene","pseudogene"
